Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.50%,-0.82,(-0.44%)
AAPL,Apple Inc.,11.20%,-2.68,(-1.04%)
MSFT,Microsoft,10.19%,3.2,(0.70%)
AMZN,Amazon,7.62%,0.94,(0.39%)
GOOGL,Alphabet Inc. (Class A),6.16%,-2.78,(-0.84%)
GOOG,Alphabet Inc. (Class C),5.73%,-2.82,(-0.85%)
AVGO,Broadcom Inc.,4.97%,8.69,(2.53%)
META,Meta Platforms,4.66%,-0.55,(-0.09%)
TSLA,"Tesla, Inc.",4.34%,-1.07,(-0.24%)
ASML,ASML Holding,1.57%,26.97,(2.03%)
COST,Costco,1.28%,6.86,(0.72%)
MU,Micron Technology,1.22%,26.12,(7.76%)
PLTR,Palantir Technologies,1.22%,-6.11,(-3.45%)
AMD,Advanced Micro Devices Inc.,1.13%,3.91,(1.72%)
NFLX,Netflix,1.11%,-0.05,(-0.06%)
CSCO,Cisco,0.89%,-0.06,(-0.08%)
AZN,AstraZeneca,0.87%,0.4,(0.43%)
LRCX,Lam Research,0.84%,5.49,(2.52%)
AMAT,Applied Materials,0.77%,7.93,(2.49%)
INTC,Intel,0.67%,-1.36,(-2.81%)
TMUS,T-Mobile US,0.62%,-4.34,(-2.28%)
KLAC,KLA Corporation,0.61%,22.86,(1.48%)
LIN,Linde plc,0.61%,-1.08,(-0.25%)
SHOP,Shopify,0.60%,-2.18,(-1.38%)
PEP,PepsiCo,0.60%,-0.25,(-0.17%)
APP,Applovin Corp,0.57%,-38.23,(-6.30%)
ISRG,Intuitive Surgical,0.57%,-6.34,(-1.17%)
AMGN,Amgen,0.53%,0.38,(0.12%)
TXN,Texas Instruments,0.52%,2.46,(1.30%)
QCOM,Qualcomm,0.51%,-1.97,(-1.22%)
BKNG,Booking Holdings,0.49%,-77.15,(-1.49%)
GILD,Gilead Sciences,0.46%,3.65,(3.01%)
INTU,Intuit,0.45%,-9.29,(-1.68%)
PDD,PDD Holdings,0.45%,-0.7,(-0.65%)
ADI,Analog Devices,0.44%,-1.85,(-0.61%)
HON,Honeywell,0.42%,4.37,(2.03%)
PANW,Palo Alto Networks,0.39%,-0.07,(-0.04%)
ADBE,Adobe Inc.,0.36%,-7.97,(-2.62%)
CRWD,CrowdStrike,0.34%,-1.12,(-0.25%)
ARM,Arm Holdings,0.33%,0.67,(0.64%)
VRTX,Vertex Pharmaceuticals,0.33%,2.44,(0.56%)
CEG,Constellation Energy,0.33%,-33.49,(-9.82%)
SBUX,Starbucks,0.32%,-0.29,(-0.31%)
ADP,ADP,0.31%,0.24,(0.09%)
MELI,MercadoLibre,0.31%,-23.84,(-1.14%)
CMCSA,Comcast,0.30%,-0.53,(-1.87%)
SNPS,Synopsys,0.29%,8.12,(1.60%)
DASH,DoorDash,0.26%,-4.79,(-2.28%)
MAR,Marriott International,0.26%,0.09,(0.03%)
CDNS,Cadence Design Systems,0.26%,-3.15,(-0.98%)
ORLY,O'Reilly Automotive,0.24%,1.06,(1.13%)
ABNB,Airbnb,0.24%,-1.94,(-1.46%)
CTAS,Cintas,0.23%,-0.16,(-0.08%)
REGN,Regeneron Pharmaceuticals,0.23%,-8.88,(-1.20%)
MNST,Monster Beverage,0.23%,0.26,(0.33%)
MDLZ,Mondelez International,0.22%,-0.06,(-0.10%)
WBD,Warner Bros. Discovery,0.21%,0.09,(0.32%)
MRVL,Marvell Technology,0.20%,0.08,(0.10%)
CSX,CSX Corporation,0.20%,-0.05,(-0.14%)
AEP,American Electric Power,0.19%,0.56,(0.47%)
PCAR,Paccar,0.19%,-0.56,(-0.46%)
ROST,Ross Stores,0.19%,-1.43,(-0.74%)
NXPI,NXP Semiconductors,0.18%,-1.49,(-0.62%)
IDXX,Idexx Laboratories,0.17%,3.25,(0.46%)
ADSK,Autodesk,0.17%,3.43,(1.31%)
FTNT,Fortinet,0.17%,-0.94,(-1.23%)
TRI,Thomson Reuters Corporation,0.16%,-0.82,(-0.66%)
PYPL,PayPal,0.16%,0.15,(0.26%)
EA,Electronic Arts,0.15%,0.1,(0.05%)
BKR,Baker Hughes,0.15%,-0.25,(-0.48%)
AXON,Axon Enterprise Inc.,0.15%,-1.15,(-0.18%)
MSTR,MicroStrategy Inc.,0.15%,2.8,(1.64%)
FAST,Fastenal,0.15%,0.21,(0.48%)
WDAY,"Workday, Inc.",0.15%,-5.86,(-3.04%)
EXC,Exelon,0.13%,0.58,(1.31%)
ROP,Roper Technologies,0.13%,1.89,(0.46%)
XEL,Xcel Energy,0.13%,0.25,(0.33%)
TTWO,Take-Two Interactive,0.13%,-4.2,(-1.72%)
FANG,Diamondback Energy,0.13%,0.46,(0.30%)
DDOG,Datadog,0.12%,-1.84,(-1.52%)
CTSH,Cognizant,0.12%,-0.08,(-0.09%)
MCHP,Microchip Technology,0.12%,0.25,(0.34%)
CCEP,Coca-Cola Europacific Partners,0.12%,0.05,(0.06%)
PAYX,Paychex,0.12%,0.67,(0.61%)
CPRT,Copart,0.12%,-0.21,(-0.51%)
GEHC,GE HealthCare,0.11%,-0.76,(-0.92%)
KDP,Keurig Dr Pepper,0.11%,-0.49,(-1.76%)
ODFL,Old Dominion Freight Line,0.11%,-2.56,(-1.44%)
ZS,Zscaler,0.10%,3.4,(1.61%)
TEAM,Atlassian,0.09%,-9.9,(-7.71%)
VRSK,Verisk,0.09%,-1.64,(-0.74%)
KHC,Kraft Heinz,0.08%,-0.71,(-2.93%)
CSGP,CoStar Group,0.08%,1.96,(3.09%)
DXCM,DexCom,0.08%,0.3,(0.43%)
CHTR,Charter Communications,0.07%,-4.85,(-2.49%)
ON,Onsemi,0.07%,0.05,(0.08%)
BIIB,Biogen,0.07%,-4.15,(-2.46%)
LULU,Lululemon Athletica,0.07%,-3.14,(-1.53%)
GFS,GlobalFoundries,0.07%,-0.29,(-0.70%)
TTD,Trade Desk (The),0.05%,-0.75,(-2.07%)
CDW,CDW Corporation,0.05%,-0.54,(-0.41%)
