Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.22%,-0.82,(-0.44%)
AAPL,Apple Inc.,5.99%,-2.68,(-1.04%)
MSFT,Microsoft,5.45%,3.2,(0.70%)
AMZN,Amazon,4.08%,0.94,(0.39%)
GOOGL,Alphabet Inc. (Class A),3.29%,-2.78,(-0.84%)
GOOG,Alphabet Inc. (Class C),3.06%,-2.82,(-0.85%)
AVGO,Broadcom,2.66%,8.69,(2.53%)
META,Meta Platforms,2.49%,-0.55,(-0.09%)
TSLA,"Tesla, Inc.",2.32%,-1.07,(-0.24%)
BRK.B,Berkshire Hathaway,1.70%,0.67,(0.14%)
WMT,Walmart,1.52%,0.5,(0.42%)
LLY,Lilly (Eli),1.48%,5.43,(0.53%)
JPM,JPMorgan Chase,1.34%,3.21,(1.04%)
V,Visa Inc.,1.01%,0.55,(0.17%)
ORCL,Oracle Corporation,0.88%,1.24,(0.65%)
XOM,ExxonMobil,0.87%,0.76,(0.59%)
JNJ,Johnson & Johnson,0.84%,-0.91,(-0.41%)
MA,Mastercard,0.77%,-3.16,(-0.58%)
COST,Costco,0.68%,6.86,(0.72%)
MU,Micron Technology,0.65%,26.12,(7.76%)
PLTR,Palantir Technologies,0.65%,-6.11,(-3.45%)
BAC,Bank of America,0.61%,0.38,(0.72%)
ABBV,AbbVie,0.60%,-2.4,(-1.11%)
HD,Home Depot (The),0.60%,1.01,(0.27%)
AMD,Advanced Micro Devices,0.60%,3.91,(1.72%)
NFLX,Netflix,0.60%,-0.05,(-0.06%)
GE,GE Aerospace,0.55%,5.18,(1.62%)
PG,Procter & Gamble,0.54%,-0.1,(-0.07%)
CVX,Chevron Corporation,0.53%,0.1,(0.06%)
KO,Coca-Cola Company (The),0.48%,-0.04,(-0.06%)
CAT,Caterpillar Inc.,0.48%,-0.29,(-0.04%)
UNH,UnitedHealth Group,0.48%,-7.94,(-2.34%)
MS,Morgan Stanley,0.48%,-2.14,(-1.12%)
CSCO,Cisco,0.47%,-0.06,(-0.08%)
GS,Goldman Sachs,0.46%,-13.86,(-1.42%)
IBM,IBM,0.46%,7.72,(2.59%)
LRCX,Lam Research,0.45%,5.49,(2.52%)
WFC,Wells Fargo,0.44%,-0.58,(-0.65%)
RTX,RTX Corporation,0.43%,2.09,(1.05%)
PM,Philip Morris International,0.43%,1.06,(0.61%)
MRK,Merck & Co.,0.43%,-2.14,(-1.93%)
AMAT,Applied Materials,0.41%,7.93,(2.49%)
AXP,American Express,0.40%,7.42,(2.08%)
TMO,Thermo Fisher Scientific,0.37%,-5.93,(-0.95%)
INTC,Intel,0.36%,-1.36,(-2.81%)
MCD,McDonald's,0.35%,-1.19,(-0.39%)
CRM,Salesforce,0.34%,-6.42,(-2.75%)
ABT,Abbott Laboratories,0.34%,-1.77,(-1.43%)
TMUS,T-Mobile US,0.33%,-4.34,(-2.28%)
C,Citigroup,0.33%,0.58,(0.49%)
KLAC,KLA Corporation,0.33%,22.86,(1.48%)
LIN,Linde plc,0.33%,-1.08,(-0.25%)
PEP,PepsiCo,0.32%,-0.25,(-0.17%)
DIS,Walt Disney Company (The),0.32%,-2.21,(-1.95%)
BA,Boeing,0.31%,-0.06,(-0.02%)
APP,AppLovin Corporation,0.31%,-38.23,(-6.30%)
ISRG,Intuitive Surgical,0.30%,-6.34,(-1.17%)
APH,Amphenol,0.30%,0.17,(0.11%)
GEV,GE Vernova,0.29%,39.32,(6.12%)
SCHW,Charles Schwab Corporation,0.29%,1.06,(1.03%)
BLK,BlackRock,0.29%,6.52,(0.56%)
AMGN,Amgen,0.28%,0.38,(0.12%)
UBER,Uber,0.28%,0.47,(0.56%)
ACN,Accenture,0.28%,-1.56,(-0.54%)
TJX,TJX Companies,0.28%,1.22,(0.78%)
NEE,NextEra Energy,0.28%,1.44,(1.75%)
TXN,Texas Instruments,0.28%,2.46,(1.30%)
QCOM,Qualcomm,0.27%,-1.97,(-1.22%)
DHR,Danaher Corporation,0.27%,-3.9,(-1.63%)
T,AT&T,0.27%,-0.24,(-1.01%)
SPGI,S&P Global,0.26%,0.92,(0.17%)
BKNG,Booking Holdings,0.26%,-77.15,(-1.49%)
VZ,Verizon,0.26%,-0.45,(-1.14%)
ANET,Arista Networks,0.26%,-0.76,(-0.58%)
LOW,Lowe's,0.25%,0.54,(0.19%)
GILD,Gilead Sciences,0.25%,3.65,(3.01%)
COF,Capital One,0.24%,2.17,(0.92%)
INTU,Intuit,0.24%,-9.29,(-1.68%)
ADI,Analog Devices,0.23%,-1.85,(-0.61%)
PFE,Pfizer,0.23%,-0.24,(-0.93%)
DE,Deere & Company,0.22%,-0.64,(-0.12%)
HON,Honeywell,0.22%,4.37,(2.03%)
SYK,Stryker Corporation,0.22%,1.29,(0.36%)
UNP,Union Pacific Corporation,0.22%,-1.02,(-0.44%)
LMT,Lockheed Martin,0.21%,4.54,(0.79%)
NOW,ServiceNow,0.21%,-3.86,(-2.94%)
ETN,Eaton Corporation,0.21%,10.29,(3.09%)
WELL,Welltower,0.21%,3.2,(1.70%)
PANW,Palo Alto Networks,0.21%,-0.07,(-0.04%)
BSX,Boston Scientific,0.21%,-1.96,(-2.18%)
BX,Blackstone Inc.,0.20%,2.69,(1.67%)
NEM,Newmont,0.20%,-0.09,(-0.08%)
MDT,Medtronic,0.20%,-2.24,(-2.26%)
PLD,Prologis,0.20%,0.46,(0.35%)
ADBE,Adobe Inc.,0.19%,-7.97,(-2.62%)
COP,ConocoPhillips,0.19%,-0.74,(-0.75%)
PH,Parker Hannifin,0.19%,-0.31,(-0.03%)
PGR,Progressive Corporation,0.19%,-1.15,(-0.57%)
CB,Chubb Limited,0.19%,-0.34,(-0.11%)
KKR,KKR,0.19%,0.1,(0.08%)
CRWD,CrowdStrike,0.18%,-1.12,(-0.25%)
BMY,Bristol Myers Squibb,0.18%,-1.36,(-2.40%)
VRTX,Vertex Pharmaceuticals,0.18%,2.44,(0.56%)
CEG,Constellation Energy,0.18%,-33.49,(-9.82%)
HCA,HCA Healthcare,0.17%,-14.51,(-3.00%)
SBUX,Starbucks,0.17%,-0.29,(-0.31%)
ADP,Automatic Data Processing,0.17%,0.24,(0.09%)
MCK,McKesson Corporation,0.17%,-3.67,(-0.43%)
MO,Altria,0.17%,0.18,(0.29%)
CMCSA,Comcast,0.16%,-0.53,(-1.87%)
CME,CME Group,0.16%,6.91,(2.53%)
CVS,CVS Health,0.16%,-2.76,(-3.39%)
GD,General Dynamics,0.16%,-1.31,(-0.36%)
ICE,Intercontinental Exchange,0.16%,0.7,(0.40%)
SNPS,Synopsys,0.16%,8.12,(1.60%)
SO,Southern Company,0.16%,0.12,(0.14%)
HOOD,"Robinhood Markets, Inc.",0.16%,-1.61,(-1.46%)
MCO,Moody's Corporation,0.15%,-0.69,(-0.13%)
NKE,"Nike, Inc.",0.15%,-0.21,(-0.33%)
NOC,Northrop Grumman,0.15%,12.29,(1.88%)
DUK,Duke Energy,0.15%,0.32,(0.27%)
UPS,United Parcel Service,0.14%,-1.71,(-1.57%)
HWM,Howmet Aerospace,0.14%,0.63,(0.28%)
PNC,PNC Financial Services,0.14%,8.14,(3.79%)
MRSH,"Marsh & McLennan Companies, Inc.",0.14%,0.14,(0.08%)
MMM,3M,0.14%,-3.3,(-1.93%)
WM,Waste Management,0.14%,1.37,(0.62%)
SHW,Sherwin-Williams,0.14%,1.7,(0.48%)
DASH,DoorDash,0.14%,-4.79,(-2.28%)
MAR,Marriott International,0.14%,0.09,(0.03%)
CDNS,Cadence Design Systems,0.14%,-3.15,(-0.98%)
TT,Trane Technologies,0.14%,2.26,(0.58%)
AMT,American Tower,0.14%,2.02,(1.11%)
USB,U.S. Bancorp,0.13%,0.45,(0.83%)
FCX,Freeport-McMoRan,0.13%,-1.25,(-2.08%)
EMR,Emerson Electric,0.13%,1.44,(0.97%)
APO,Apollo Global Management,0.13%,-0.27,(-0.19%)
BK,BNY Mellon,0.13%,-2.64,(-2.13%)
ELV,Elevance Health,0.13%,-7.06,(-1.85%)
CRH,CRH plc,0.13%,0.41,(0.33%)
TDG,TransDigm Group,0.13%,16.46,(1.15%)
GLW,Corning Inc.,0.13%,0.71,(0.76%)
ORLY,O'Reilly Auto Parts,0.13%,1.06,(1.13%)
CMI,Cummins,0.13%,4.1,(0.71%)
DELL,Dell Technologies,0.13%,0.87,(0.73%)
ABNB,Airbnb,0.13%,-1.94,(-1.46%)
CTAS,Cintas,0.13%,-0.16,(-0.08%)
EQIX,Equinix,0.13%,-0.04,(-0.00%)
ECL,Ecolab,0.13%,-0.66,(-0.24%)
REGN,Regeneron Pharmaceuticals,0.12%,-8.88,(-1.20%)
ITW,Illinois Tool Works,0.12%,1.58,(0.60%)
MNST,Monster Beverage,0.12%,0.26,(0.33%)
WDC,Western Digital,0.12%,-0.59,(-0.27%)
GM,General Motors,0.12%,-0.09,(-0.11%)
RCL,Royal Caribbean Group,0.12%,-2.1,(-0.76%)
WMB,Williams Companies,0.12%,1.26,(2.09%)
AON,Aon,0.12%,-0.98,(-0.28%)
MDLZ,Mondelez International,0.12%,-0.06,(-0.10%)
CI,Cigna,0.12%,-5.73,(-2.06%)
FDX,FedEx,0.12%,-4.98,(-1.59%)
STX,Seagate Technology,0.11%,5.91,(1.85%)
WBD,Warner Bros. Discovery,0.11%,0.09,(0.32%)
TEL,TE Connectivity,0.11%,-0.91,(-0.38%)
JCI,Johnson Controls,0.11%,1.66,(1.47%)
HLT,Hilton Worldwide,0.11%,-1.01,(-0.33%)
SLB,Schlumberger,0.11%,0.16,(0.34%)
PWR,Quanta Services,0.11%,19.11,(4.27%)
COR,Cencora,0.11%,-0.5,(-0.14%)
CL,Colgate-Palmolive,0.11%,0.18,(0.21%)
CSX,CSX Corporation,0.11%,-0.05,(-0.14%)
MSI,Motorola Solutions,0.11%,6.17,(1.56%)
AJG,Arthur J. Gallagher & Co.,0.11%,2.37,(0.93%)
RSG,Republic Services,0.10%,0.17,(0.08%)
NSC,Norfolk Southern Railway,0.10%,-0.14,(-0.05%)
COIN,Coinbase Global,0.10%,1.87,(0.78%)
LHX,L3Harris,0.10%,6.04,(1.77%)
AEP,American Electric Power,0.10%,0.56,(0.47%)
TFC,Truist Financial,0.10%,-0.29,(-0.58%)
PCAR,Paccar,0.10%,-0.56,(-0.46%)
CVNA,Carvana Co.,0.10%,-17.76,(-3.85%)
ROST,Ross Stores,0.10%,-1.43,(-0.74%)
KMI,Kinder Morgan,0.10%,0.55,(2.01%)
SNDK,Sandisk Corporation,0.10%,4.38,(1.07%)
SRE,Sempra,0.10%,0.98,(1.07%)
SPG,Simon Property Group,0.10%,2.61,(1.43%)
TRV,Travelers Companies (The),0.10%,-1.92,(-0.71%)
NXPI,NXP Semiconductors,0.10%,-1.49,(-0.62%)
APD,Air Products,0.09%,1.55,(0.58%)
BDX,Becton Dickinson,0.09%,-1.24,(-0.60%)
URI,United Rentals,0.09%,-5.33,(-0.58%)
AZO,AutoZone,0.09%,56.57,(1.63%)
NDAQ,"Nasdaq, Inc.",0.09%,0.65,(0.65%)
AFL,Aflac,0.09%,-0.1,(-0.09%)
EOG,EOG Resources,0.09%,-2.7,(-2.50%)
IDXX,Idexx Laboratories,0.09%,3.25,(0.46%)
VST,Vistra Corp.,0.09%,-13.58,(-7.54%)
O,Realty Income,0.09%,0.7,(1.15%)
ADSK,Autodesk,0.09%,3.43,(1.31%)
DLR,Digital Realty,0.09%,3.03,(1.89%)
FTNT,Fortinet,0.09%,-0.94,(-1.23%)
VLO,Valero Energy,0.09%,-1.12,(-0.61%)
PSX,Phillips 66,0.09%,-1.73,(-1.24%)
ZTS,Zoetis,0.09%,-0.63,(-0.50%)
F,Ford Motor Company,0.09%,-0.21,(-1.52%)
PYPL,PayPal,0.08%,0.15,(0.26%)
CMG,Chipotle Mexican Grill,0.08%,-0.4,(-0.99%)
MPC,Marathon Petroleum,0.08%,-1.96,(-1.10%)
D,Dominion Energy,0.08%,0.79,(1.31%)
PSA,Public Storage,0.08%,0.86,(0.29%)
EA,Electronic Arts,0.08%,0.1,(0.05%)
BKR,Baker Hughes,0.08%,-0.25,(-0.48%)
CBRE,CBRE Group,0.08%,0.76,(0.44%)
GWW,W. W. Grainger,0.08%,5.42,(0.51%)
MET,MetLife,0.08%,-1.13,(-1.45%)
AXON,Axon Enterprise,0.08%,-1.15,(-0.18%)
