Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",12.00%,-13.86,(-1.42%)
CAT,Caterpillar Inc.,8.07%,-0.29,(-0.04%)
MSFT,Microsoft Corporation,5.74%,3.2,(0.70%)
HD,"The Home Depot, Inc.",4.74%,1.01,(0.27%)
AXP,American Express Company,4.55%,7.42,(2.08%)
SHW,Sherwin-Williams,4.46%,1.7,(0.48%)
UNH,UnitedHealth Group Incorporated,4.13%,-7.94,(-2.34%)
AMGN,Amgen Inc.,4.12%,0.38,(0.12%)
V,Visa Inc.,4.09%,0.55,(0.17%)
JPM,JPMorgan Chase & Co.,3.90%,3.21,(1.04%)
MCD,McDonald's Corporation,3.83%,-1.19,(-0.39%)
IBM,International Business Machines Corporation,3.81%,7.72,(2.59%)
TRV,"The Travelers Companies, Inc.",3.36%,-1.92,(-0.71%)
AAPL,Apple Inc.,3.19%,-2.68,(-1.04%)
BA,The Boeing Company,3.09%,-0.06,(-0.02%)
AMZN,"Amazon.com, Inc.amazon.com",2.98%,0.94,(0.39%)
CRM,"Salesforce, Inc.",2.83%,-6.42,(-2.75%)
HON,Honeywell International Inc.,2.74%,4.37,(2.03%)
JNJ,Johnson & Johnson,2.73%,-0.91,(-0.41%)
NVDA,Nvidia,2.32%,-0.82,(-0.44%)
MMM,3M Company,2.09%,-3.3,(-1.93%)
CVX,Chevron Corporation,2.07%,0.1,(0.06%)
PG,The Procter & Gamble Company,1.80%,-0.1,(-0.07%)
WMT,Walmart Inc.,1.49%,0.5,(0.42%)
DIS,The Walt Disney Company,1.39%,-2.21,(-1.95%)
MRK,"Merck & Co., Inc.",1.36%,-2.14,(-1.93%)
CSCO,"Cisco Systems, Inc.",0.94%,-0.06,(-0.08%)
KO,The Coca-Cola Company,0.88%,-0.04,(-0.06%)
NKE,"Nike, Inc.",0.80%,-0.21,(-0.33%)
VZ,Verizon Communications Inc.,0.49%,-0.45,(-1.14%)
