Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.80%,1.13,(0.60%)
AAPL,Apple Inc.,11.47%,-1.87,(-0.71%)
MSFT,Microsoft,8.73%,-1.83,(-0.46%)
AMZN,Amazon,6.64%,-1.91,(-0.91%)
GOOGL,Alphabet Inc. (Class A),5.90%,2.48,(0.79%)
GOOG,Alphabet Inc. (Class C),5.51%,2.46,(0.78%)
META,Meta Platforms,4.89%,-5.16,(-0.79%)
AVGO,Broadcom Inc.,4.67%,-1.57,(-0.47%)
TSLA,"Tesla, Inc.",4.55%,-4.14,(-1.01%)
WMT,Walmart,2.91%,-0.38,(-0.30%)
ASML,ASML Holding,1.70%,6.38,(0.43%)
MU,Micron Technology,1.42%,-4.67,(-1.09%)
COST,Costco,1.30%,-0.19,(-0.02%)
NFLX,Netflix,0.98%,-0.48,(-0.60%)
AMD,Advanced Micro Devices Inc.,0.96%,-1.78,(-0.89%)
PLTR,Palantir Technologies,0.94%,-2.45,(-1.81%)
CSCO,Cisco,0.92%,-0.49,(-0.61%)
LRCX,Lam Research,0.91%,-0.17,(-0.07%)
AMAT,Applied Materials,0.88%,-1.73,(-0.46%)
TMUS,T-Mobile US,0.71%,0.04,(0.02%)
LIN,Linde plc,0.69%,-2.32,(-0.47%)
PEP,PepsiCo,0.67%,-1.0,(-0.60%)
INTC,Intel,0.65%,-0.57,(-1.28%)
AMGN,Amgen,0.60%,-1.31,(-0.35%)
TXN,Texas Instruments,0.59%,-1.04,(-0.47%)
KLAC,KLA Corporation,0.58%,-5.53,(-0.37%)
GILD,Gilead Sciences,0.55%,-2.03,(-1.34%)
ISRG,Intuitive Surgical,0.53%,-1.55,(-0.31%)
ADI,Analog Devices,0.52%,-0.1,(-0.03%)
SHOP,Shopify,0.48%,-2.45,(-1.95%)
HON,Honeywell,0.46%,-0.47,(-0.19%)
PDD,PDD Holdings,0.46%,3.16,(3.01%)
QCOM,Qualcomm,0.45%,-1.08,(-0.75%)
APP,Applovin Corp,0.41%,-12.98,(-3.10%)
ARM,Arm Holdings,0.39%,-1.28,(-1.02%)
BKNG,Booking Holdings,0.39%,-44.01,(-1.08%)
VRTX,Vertex Pharmaceuticals,0.36%,-2.4,(-0.50%)
PANW,Palo Alto Networks,0.36%,-0.63,(-0.42%)
CMCSA,Comcast,0.33%,-0.07,(-0.22%)
SBUX,Starbucks,0.33%,-0.81,(-0.83%)
CEG,Constellation Energy,0.32%,-2.02,(-0.69%)
INTU,Intuit,0.31%,-4.46,(-1.17%)
ADBE,Adobe Inc.,0.31%,-3.85,(-1.49%)
MELI,MercadoLibre,0.30%,-1.87,(-0.09%)
CRWD,CrowdStrike,0.29%,-1.35,(-0.35%)
WDC,Western Digital,0.29%,-2.36,(-0.83%)
MAR,Marriott International,0.27%,-1.93,(-0.55%)
STX,Seagate Technology Holdings,0.26%,-4.25,(-1.03%)
ADP,ADP,0.26%,0.96,(0.45%)
SNPS,Synopsys,0.25%,-4.4,(-1.00%)
REGN,Regeneron Pharmaceuticals,0.25%,5.39,(0.69%)
MNST,Monster Beverage,0.24%,0.17,(0.20%)
CDNS,Cadence Design Systems,0.24%,-2.21,(-0.75%)
CTAS,Cintas,0.24%,-0.63,(-0.32%)
ORLY,O'Reilly Automotive,0.23%,0.22,(0.24%)
CSX,CSX Corporation,0.23%,-0.02,(-0.05%)
ABNB,Airbnb,0.23%,-0.84,(-0.66%)
MDLZ,Mondelez International,0.22%,-0.1,(-0.18%)
DASH,DoorDash,0.22%,-6.58,(-3.73%)
WBD,Warner Bros. Discovery,0.21%,0.23,(0.78%)
AEP,American Electric Power,0.21%,-0.45,(-0.34%)
MRVL,Marvell Technology,0.20%,-0.41,(-0.52%)
PCAR,Paccar,0.20%,-1.0,(-0.77%)
ROST,Ross Stores,0.19%,0.03,(0.01%)
BKR,Baker Hughes,0.18%,0.14,(0.22%)
FTNT,Fortinet,0.18%,-0.6,(-0.75%)
NXPI,NXP Semiconductors,0.17%,-0.53,(-0.23%)
MPWR,Monolithic Power Systems,0.17%,-11.78,(-0.98%)
FAST,Fastenal,0.16%,-0.67,(-1.45%)
FER,Ferrovial SE,0.16%,0.26,(0.36%)
IDXX,Idexx Laboratories,0.15%,1.88,(0.30%)
FANG,Diamondback Energy,0.15%,0.34,(0.19%)
EA,Electronic Arts,0.15%,0.0,(0.00%)
EXC,Exelon,0.14%,-0.23,(-0.49%)
XEL,Xcel Energy,0.14%,-0.25,(-0.31%)
ADSK,Autodesk,0.14%,-2.52,(-1.11%)
CCEP,Coca-Cola Europacific Partners,0.14%,0.18,(0.17%)
ALNY,Alnylam Pharmaceuticals,0.13%,-0.69,(-0.21%)
MSTR,MicroStrategy Inc.,0.13%,-3.29,(-2.51%)
ODFL,Old Dominion Freight Line,0.12%,-1.88,(-0.93%)
MCHP,Microchip Technology,0.12%,-0.73,(-0.94%)
KDP,Keurig Dr Pepper,0.12%,0.06,(0.20%)
DDOG,Datadog,0.12%,-1.23,(-1.06%)
GEHC,GE HealthCare,0.11%,-0.52,(-0.61%)
PYPL,PayPal,0.11%,-0.35,(-0.85%)
TTWO,Take-Two Interactive,0.11%,-0.84,(-0.42%)
TRI,Thomson Reuters Corporation,0.11%,-1.0,(-1.20%)
ROP,Roper Technologies,0.11%,-0.11,(-0.03%)
WDAY,"Workday, Inc.",0.11%,-2.73,(-1.98%)
CPRT,Copart,0.10%,-0.15,(-0.42%)
INSM,Insmed Incorporated,0.10%,-2.07,(-1.26%)
AXON,Axon Enterprise Inc.,0.10%,-3.1,(-0.71%)
PAYX,Paychex,0.10%,0.26,(0.28%)
CTSH,Cognizant,0.09%,-0.26,(-0.40%)
CHTR,Charter Communications,0.09%,0.16,(0.07%)
KHC,Kraft Heinz,0.09%,0.01,(0.02%)
DXCM,DexCom,0.08%,-1.06,(-1.45%)
VRSK,Verisk,0.08%,1.48,(0.81%)
ZS,Zscaler,0.08%,-1.05,(-0.66%)
CSGP,CoStar Group,0.06%,-0.63,(-1.27%)
TEAM,Atlassian,0.06%,-1.44,(-1.90%)
