Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.48%,1.09,(0.57%)
AAPL,Apple Inc.,6.31%,1.79,(0.68%)
MSFT,Microsoft,4.62%,-10.98,(-2.76%)
AMZN,Amazon,3.53%,-6.24,(-2.97%)
GOOGL,Alphabet Inc. (Class A),3.17%,-1.11,(-0.35%)
GOOG,Alphabet Inc. (Class C),2.96%,-0.91,(-0.29%)
META,Meta Platforms,2.62%,-12.2,(-1.86%)
AVGO,Broadcom,2.54%,0.01,(0.00%)
TSLA,"Tesla, Inc.",2.41%,-13.35,(-3.24%)
BRK.B,Berkshire Hathaway,1.72%,-2.99,(-0.60%)
WMT,Walmart,1.61%,2.49,(2.03%)
LLY,Lilly (Eli),1.61%,45.71,(4.53%)
JPM,JPMorgan Chase,1.30%,-11.77,(-3.79%)
XOM,ExxonMobil,1.01%,2.97,(2.02%)
V,Visa Inc.,0.97%,-9.5,(-2.96%)
JNJ,Johnson & Johnson,0.96%,4.12,(1.70%)
MU,Micron Technology,0.77%,-6.6,(-1.54%)
MA,Mastercard,0.73%,-19.6,(-3.72%)
COST,Costco,0.70%,-3.52,(-0.36%)
ABBV,AbbVie,0.65%,4.44,(1.98%)
ORCL,Oracle Corporation,0.65%,-8.62,(-5.82%)
PG,Procter & Gamble,0.62%,3.42,(2.13%)
HD,Home Depot (The),0.60%,-7.83,(-2.05%)
BAC,Bank of America,0.60%,-1.55,(-2.92%)
CVX,Chevron Corporation,0.59%,0.82,(0.45%)
GE,GE Aerospace,0.57%,-3.53,(-1.03%)
CAT,Caterpillar Inc.,0.57%,0.58,(0.08%)
KO,Coca-Cola Company (The),0.56%,0.62,(0.78%)
AMD,Advanced Micro Devices,0.52%,-3.91,(-1.96%)
NFLX,Netflix,0.52%,-2.98,(-3.79%)
PLTR,Palantir Technologies,0.50%,-4.4,(-3.26%)
CSCO,Cisco,0.49%,-1.61,(-2.04%)
MRK,Merck & Co.,0.49%,1.18,(0.96%)
LRCX,Lam Research,0.49%,-3.56,(-1.45%)
AMAT,Applied Materials,0.48%,-2.18,(-0.58%)
PM,Philip Morris International,0.46%,1.75,(0.96%)
RTX,RTX Corporation,0.44%,-0.65,(-0.32%)
GS,Goldman Sachs,0.43%,-28.99,(-3.14%)
MS,Morgan Stanley,0.43%,-7.54,(-4.30%)
WFC,Wells Fargo,0.42%,-3.61,(-4.07%)
UNH,UnitedHealth Group,0.42%,-5.12,(-1.77%)
TMUS,T-Mobile US,0.39%,4.62,(2.14%)
MCD,McDonald's,0.38%,3.38,(1.03%)
LIN,Linde plc,0.37%,-1.18,(-0.24%)
IBM,IBM,0.37%,-9.9,(-3.85%)
PEP,PepsiCo,0.37%,2.3,(1.39%)
GEV,GE Vernova,0.36%,-8.2,(-0.99%)
AXP,American Express,0.36%,-24.26,(-7.01%)
INTC,Intel,0.35%,-0.27,(-0.61%)
VZ,Verizon,0.34%,1.02,(2.06%)
AMGN,Amgen,0.33%,3.98,(1.06%)
T,AT&T,0.32%,0.73,(2.63%)
TXN,Texas Instruments,0.32%,0.22,(0.10%)
ABT,Abbott Laboratories,0.32%,2.04,(1.82%)
NEE,NextEra Energy,0.31%,1.26,(1.36%)
C,Citigroup,0.31%,-5.62,(-4.85%)
KLAC,KLA Corporation,0.31%,-29.05,(-1.94%)
TMO,Thermo Fisher Scientific,0.31%,0.49,(0.09%)
GILD,Gilead Sciences,0.30%,-1.45,(-0.96%)
APH,Amphenol,0.30%,-1.17,(-0.77%)
DIS,Walt Disney Company (The),0.30%,-2.12,(-2.01%)
BA,Boeing,0.29%,-2.67,(-1.15%)
DE,Deere & Company,0.29%,-9.42,(-1.42%)
ISRG,Intuitive Surgical,0.28%,-13.64,(-2.71%)
TJX,TJX Companies,0.28%,-2.22,(-1.41%)
ADI,Analog Devices,0.28%,-2.52,(-0.71%)
BLK,BlackRock,0.27%,-33.29,(-3.04%)
SCHW,Charles Schwab Corporation,0.26%,-1.87,(-1.99%)
CRM,Salesforce,0.26%,-10.47,(-5.66%)
ANET,Arista Networks,0.26%,-4.17,(-3.14%)
UNP,Union Pacific Corporation,0.25%,-2.55,(-0.96%)
HON,Honeywell,0.25%,-1.11,(-0.46%)
PFE,Pfizer,0.25%,0.39,(1.48%)
LOW,Lowe's,0.25%,-7.52,(-2.68%)
LMT,Lockheed Martin,0.25%,3.43,(0.52%)
QCOM,Qualcomm,0.24%,-2.37,(-1.66%)
DHR,Danaher Corporation,0.24%,-0.64,(-0.31%)
WELL,Welltower,0.24%,1.65,(0.79%)
SYK,Stryker Corporation,0.24%,1.97,(0.52%)
UBER,Uber,0.24%,-2.9,(-3.92%)
ETN,Eaton Corporation,0.23%,-12.13,(-3.25%)
NEM,Newmont,0.22%,1.66,(1.36%)
COP,ConocoPhillips,0.22%,-0.38,(-0.34%)
PLD,Prologis,0.21%,-0.93,(-0.66%)
CB,Chubb Limited,0.21%,-0.79,(-0.24%)
APP,AppLovin Corporation,0.21%,-36.47,(-8.71%)
ACN,Accenture,0.21%,-7.25,(-3.37%)
PH,Parker Hannifin,0.20%,-17.55,(-1.72%)
MDT,Medtronic,0.20%,1.63,(1.68%)
GLW,Corning Inc.,0.20%,6.94,(4.98%)
BMY,Bristol Myers Squibb,0.20%,0.43,(0.72%)
SPGI,S&P Global,0.20%,-5.17,(-1.24%)
VRTX,Vertex Pharmaceuticals,0.20%,7.13,(1.49%)
BKNG,Booking Holdings,0.20%,-284.72,(-6.98%)
COF,Capital One,0.20%,-14.21,(-6.82%)
HCA,HCA Healthcare,0.19%,8.22,(1.54%)
PGR,Progressive Corporation,0.19%,-1.05,(-0.51%)
MCK,McKesson Corporation,0.19%,7.62,(0.80%)
PANW,Palo Alto Networks,0.19%,-4.28,(-2.88%)
MO,Altria,0.19%,1.03,(1.52%)
CMCSA,Comcast,0.18%,0.23,(0.72%)
CME,CME Group,0.18%,3.63,(1.18%)
BSX,Boston Scientific,0.18%,-0.05,(-0.06%)
SBUX,Starbucks,0.17%,-3.19,(-3.27%)
CEG,Constellation Energy,0.17%,-2.42,(-0.82%)
SO,Southern Company,0.17%,0.93,(0.99%)
NOW,ServiceNow,0.17%,-4.66,(-4.47%)
NOC,Northrop Grumman,0.17%,6.73,(0.93%)
HWM,Howmet Aerospace,0.17%,-1.83,(-0.71%)
TT,Trane Technologies,0.16%,-5.12,(-1.10%)
SNDK,Sandisk Corporation,0.16%,36.62,(5.63%)
ADBE,Adobe Inc.,0.16%,-12.41,(-4.80%)
DUK,Duke Energy,0.16%,0.97,(0.77%)
CVS,CVS Health,0.16%,0.5,(0.66%)
INTU,Intuit,0.16%,-28.6,(-7.52%)
UPS,United Parcel Service,0.16%,-1.85,(-1.58%)
WDC,Western Digital,0.16%,-1.25,(-0.44%)
GD,General Dynamics,0.15%,-0.94,(-0.27%)
FCX,Freeport-McMoRan,0.15%,0.67,(1.04%)
WM,Waste Management,0.15%,0.43,(0.19%)
EQIX,Equinix,0.15%,14.85,(1.60%)
NKE,"Nike, Inc.",0.15%,-3.17,(-4.84%)
MAR,Marriott International,0.15%,-6.56,(-1.88%)
STX,Seagate Technology,0.15%,2.83,(0.69%)
FDX,FedEx,0.15%,-4.98,(-1.28%)
PNC,PNC Financial Services,0.15%,-10.5,(-4.51%)
CRWD,CrowdStrike,0.14%,-33.1,(-8.52%)
SHW,Sherwin-Williams,0.14%,0.47,(0.13%)
WMB,Williams Companies,0.14%,0.25,(0.35%)
AMT,American Tower,0.14%,3.73,(1.99%)
BX,Blackstone Inc.,0.14%,-9.24,(-7.62%)
USB,U.S. Bancorp,0.14%,-2.31,(-3.93%)
JCI,Johnson Controls,0.14%,-0.73,(-0.51%)
MMM,3M,0.14%,-1.34,(-0.80%)
ICE,Intercontinental Exchange,0.14%,-0.59,(-0.38%)
MRSH,"Marsh & McLennan Companies, Inc.",0.14%,-0.26,(-0.14%)
ECL,Ecolab,0.14%,-0.82,(-0.27%)
ITW,Illinois Tool Works,0.14%,-1.58,(-0.53%)
ADP,Automatic Data Processing,0.13%,-7.33,(-3.42%)
REGN,Regeneron Pharmaceuticals,0.13%,6.71,(0.86%)
MNST,Monster Beverage,0.13%,0.85,(1.01%)
RCL,Royal Caribbean Group,0.13%,-10.17,(-3.23%)
PWR,Quanta Services,0.13%,-1.51,(-0.27%)
KKR,KKR,0.13%,-9.07,(-8.96%)
EMR,Emerson Electric,0.13%,-3.27,(-2.20%)
CMI,Cummins,0.13%,-7.49,(-1.26%)
SNPS,Synopsys,0.13%,-18.16,(-4.13%)
CRH,CRH plc,0.13%,-3.66,(-2.95%)
DELL,Dell Technologies,0.13%,-1.88,(-1.54%)
CTAS,Cintas,0.13%,-1.32,(-0.66%)
BK,BNY Mellon,0.13%,-3.06,(-2.59%)
ORLY,O'Reilly Auto Parts,0.13%,0.43,(0.46%)
MCO,Moody's Corporation,0.13%,-5.18,(-1.16%)
CL,Colgate-Palmolive,0.13%,2.05,(2.16%)
CSX,CSX Corporation,0.13%,-0.61,(-1.45%)
MDLZ,Mondelez International,0.12%,1.5,(2.56%)
MSI,Motorola Solutions,0.12%,2.82,(0.61%)
CDNS,Cadence Design Systems,0.12%,-14.84,(-5.01%)
SLB,Schlumberger,0.12%,0.09,(0.18%)
ELV,Elevance Health,0.12%,-1.9,(-0.55%)
