Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.09%,15.8,(1.96%)
CAT,Caterpillar Inc.,9.25%,19.78,(2.96%)
MSFT,Microsoft Corporation,4.91%,6.06,(1.69%)
AMGN,Amgen Inc.,4.72%,1.48,(0.43%)
HD,"The Home Depot, Inc.",4.38%,1.54,(0.48%)
SHW,Sherwin-Williams,4.26%,0.46,(0.14%)
MCD,McDonald's Corporation,4.17%,1.26,(0.41%)
AXP,American Express Company,4.04%,2.24,(0.75%)
V,Visa Inc.,4.01%,-1.33,(-0.44%)
TRV,"The Travelers Companies, Inc.",3.91%,-1.39,(-0.47%)
JPM,JPMorgan Chase & Co.,3.90%,5.56,(1.96%)
UNH,UnitedHealth Group Incorporated,3.62%,6.78,(2.59%)
AAPL,Apple Inc.,3.36%,3.12,(1.27%)
JNJ,Johnson & Johnson,3.28%,1.24,(0.51%)
IBM,International Business Machines Corporation,3.22%,1.97,(0.83%)
HON,Honeywell International Inc.,3.01%,0.22,(0.10%)
CVX,Chevron Corporation,2.85%,0.72,(0.34%)
AMZN,"Amazon.com, Inc.amazon.com",2.77%,5.14,(2.56%)
BA,The Boeing Company,2.61%,4.56,(2.41%)
CRM,"Salesforce, Inc.",2.51%,1.57,(0.85%)
NVDA,Nvidia,2.30%,5.72,(3.46%)
PG,The Procter & Gamble Company,1.92%,-1.83,(-1.26%)
MMM,3M Company,1.92%,0.2,(0.14%)
WMT,Walmart Inc.,1.67%,0.41,(0.33%)
MRK,"Merck & Co., Inc.",1.62%,1.99,(1.69%)
DIS,The Walt Disney Company,1.28%,0.77,(0.82%)
CSCO,"Cisco Systems, Inc.",1.03%,-0.39,(-0.51%)
KO,The Coca-Cola Company,1.02%,-0.65,(-0.85%)
NKE,"Nike, Inc.",0.70%,1.03,(2.02%)
VZ,Verizon Communications Inc.,0.67%,-0.35,(-0.71%)
