Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.28%,7.66,(4.64%)
AAPL,Apple Inc.,11.74%,6.15,(2.49%)
MSFT,Microsoft,8.65%,9.37,(2.61%)
AMZN,Amazon,7.09%,7.96,(3.96%)
GOOGL,Alphabet Inc. (Class A),5.68%,13.43,(4.91%)
GOOG,Alphabet Inc. (Class C),5.28%,12.69,(4.65%)
AVGO,Broadcom Inc.,4.59%,13.02,(4.44%)
META,Meta Platforms,4.55%,32.52,(6.06%)
TSLA,"Tesla, Inc.",4.38%,14.11,(3.97%)
WMT,Walmart,3.13%,0.68,(0.55%)
ASML,ASML Holding,1.59%,48.78,(3.89%)
COST,Costco,1.39%,-3.43,(-0.34%)
NFLX,Netflix,1.28%,2.96,(3.18%)
MU,Micron Technology,1.17%,6.07,(1.89%)
PLTR,Palantir Technologies,1.11%,8.79,(6.39%)
AMD,Advanced Micro Devices Inc.,1.04%,5.37,(2.74%)
CSCO,Cisco,0.96%,0.15,(0.19%)
AMAT,Applied Materials,0.84%,12.19,(3.77%)
LRCX,Lam Research,0.83%,10.19,(5.10%)
TMUS,T-Mobile US,0.73%,-4.16,(-1.94%)
LIN,Linde plc,0.72%,-6.47,(-1.30%)
INTC,Intel,0.69%,2.35,(5.71%)
PEP,PepsiCo,0.67%,-1.72,(-1.10%)
KLAC,KLA Corporation,0.60%,64.67,(4.68%)
AMGN,Amgen,0.60%,2.3,(0.66%)
TXN,Texas Instruments,0.55%,6.27,(3.36%)
GILD,Gilead Sciences,0.54%,1.52,(1.11%)
ISRG,Intuitive Surgical,0.52%,6.13,(1.35%)
ARM,Arm Holdings,0.50%,11.6,(8.47%)
SHOP,Shopify,0.49%,6.35,(5.68%)
ADI,Analog Devices,0.49%,12.05,(3.97%)
PDD,PDD Holdings,0.46%,3.7,(3.76%)
HON,Honeywell,0.45%,1.48,(0.66%)
QCOM,Qualcomm,0.43%,0.81,(0.64%)
BKNG,Booking Holdings,0.42%,95.92,(2.33%)
APP,Applovin Corp,0.42%,19.46,(5.23%)
PANW,Palo Alto Networks,0.41%,5.44,(3.52%)
INTU,Intuit,0.38%,0.36,(0.08%)
VRTX,Vertex Pharmaceuticals,0.36%,2.74,(0.62%)
CMCSA,Comcast,0.33%,-0.21,(-0.74%)
SBUX,Starbucks,0.32%,2.36,(2.72%)
CEG,Constellation Energy,0.32%,-23.33,(-7.81%)
CRWD,CrowdStrike,0.31%,8.64,(2.27%)
ADBE,Adobe Inc.,0.31%,1.03,(0.43%)
WDC,Western Digital,0.29%,15.32,(6.09%)
MAR,Marriott International,0.28%,9.65,(3.02%)
MELI,MercadoLibre,0.27%,92.54,(5.71%)
MRVL,Marvell Technology,0.27%,11.02,(12.55%)
STX,Seagate Technology Holdings,0.27%,20.05,(5.53%)
ADP,ADP,0.26%,-2.27,(-1.10%)
REGN,Regeneron Pharmaceuticals,0.26%,19.17,(2.56%)
ORLY,O'Reilly Automotive,0.24%,0.1,(0.10%)
CDNS,Cadence Design Systems,0.24%,5.13,(1.89%)
CSX,CSX Corporation,0.24%,0.89,(2.25%)
ABNB,Airbnb,0.24%,2.98,(2.42%)
