Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.66%,6.45,(0.68%)
CAT,Caterpillar Inc.,9.48%,-1.75,(-0.23%)
MSFT,Microsoft Corporation,4.98%,1.7,(0.42%)
HD,"The Home Depot, Inc.",4.80%,0.43,(0.11%)
SHW,Sherwin-Williams,4.53%,2.5,(0.68%)
AMGN,Amgen Inc.,4.50%,0.32,(0.09%)
AXP,American Express Company,4.36%,1.67,(0.47%)
V,Visa Inc.,4.03%,-0.49,(-0.15%)
MCD,McDonald's Corporation,4.01%,3.84,(1.19%)
JPM,JPMorgan Chase & Co.,3.83%,1.72,(0.55%)
TRV,"The Travelers Companies, Inc.",3.69%,1.68,(0.56%)
UNH,UnitedHealth Group Incorporated,3.41%,-0.94,(-0.34%)
AAPL,Apple Inc.,3.36%,-1.26,(-0.46%)
IBM,International Business Machines Corporation,3.36%,0.96,(0.35%)
HON,Honeywell International Inc.,2.99%,0.76,(0.31%)
JNJ,Johnson & Johnson,2.96%,0.15,(0.06%)
BA,The Boeing Company,2.92%,1.56,(0.66%)
AMZN,"Amazon.com, Inc.amazon.com",2.50%,0.21,(0.10%)
NVDA,Nvidia,2.36%,2.24,(1.18%)
CRM,"Salesforce, Inc.",2.28%,0.88,(0.47%)
CVX,Chevron Corporation,2.27%,-0.42,(-0.23%)
MMM,3M Company,2.11%,-0.92,(-0.54%)
PG,The Procter & Gamble Company,1.96%,-0.17,(-0.10%)
WMT,Walmart Inc.,1.58%,0.16,(0.12%)
MRK,"Merck & Co., Inc.",1.46%,-0.3,(-0.25%)
DIS,The Walt Disney Company,1.32%,-0.31,(-0.28%)
CSCO,"Cisco Systems, Inc.",0.97%,-6.22,(-7.27%)
KO,The Coca-Cola Company,0.96%,-0.03,(-0.04%)
NKE,"Nike, Inc.",0.77%,0.14,(0.23%)
VZ,Verizon Communications Inc.,0.60%,-0.1,(-0.21%)
