Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.47%,2.95,(1.58%)
AAPL,Apple Inc.,11.18%,4.5,(1.76%)
MSFT,Microsoft,10.50%,12.4,(2.64%)
AMZN,Amazon,7.62%,5.02,(2.10%)
GOOGL,Alphabet Inc. (Class A),6.14%,2.06,(0.62%)
GOOG,Alphabet Inc. (Class C),5.71%,2.04,(0.61%)
META,Meta Platforms,4.95%,-1.73,(-0.26%)
AVGO,Broadcom Inc.,4.63%,8.64,(2.66%)
TSLA,"Tesla, Inc.",4.21%,-3.06,(-0.70%)
ASML,ASML Holding,1.67%,57.15,(4.04%)
MU,Micron Technology,1.36%,25.29,(6.50%)
COST,Costco,1.26%,-11.33,(-1.16%)
AMD,Advanced Micro Devices Inc.,1.19%,-1.17,(-0.47%)
PLTR,Palantir Technologies,1.16%,-0.91,(-0.54%)
NFLX,Netflix,1.05%,-1.14,(-1.33%)
CSCO,Cisco,0.91%,1.42,(1.85%)
LRCX,Lam Research,0.88%,15.19,(6.82%)
AZN,AstraZeneca,0.87%,1.23,(1.31%)
AMAT,Applied Materials,0.78%,15.1,(4.73%)
INTC,Intel,0.64%,1.51,(3.55%)
LIN,Linde plc,0.62%,1.18,(0.26%)
KLAC,KLA Corporation,0.62%,63.95,(4.14%)
TMUS,T-Mobile US,0.60%,-3.58,(-1.90%)
PEP,PepsiCo,0.59%,2.0,(1.37%)
AMGN,Amgen,0.55%,-0.5,(-0.14%)
ISRG,Intuitive Surgical,0.55%,-2.6,(-0.49%)
APP,Applovin Corp,0.54%,7.84,(1.46%)
TXN,Texas Instruments,0.52%,0.31,(0.16%)
SHOP,Shopify,0.52%,0.0,(0.00%)
GILD,Gilead Sciences,0.51%,2.78,(2.01%)
BKNG,Booking Holdings,0.48%,29.29,(0.57%)
QCOM,Qualcomm,0.48%,-0.03,(-0.02%)
INTU,Intuit,0.45%,-13.8,(-2.46%)
PDD,PDD Holdings,0.44%,-0.24,(-0.22%)
ADI,Analog Devices,0.44%,0.97,(0.32%)
HON,Honeywell,0.41%,-0.64,(-0.29%)
PANW,Palo Alto Networks,0.38%,0.16,(0.08%)
ARM,Arm Holdings,0.36%,1.3,(1.13%)
ADBE,Adobe Inc.,0.36%,-8.12,(-2.67%)
CRWD,CrowdStrike,0.35%,9.72,(2.08%)
VRTX,Vertex Pharmaceuticals,0.35%,-4.41,(-0.93%)
MELI,MercadoLibre,0.34%,80.79,(3.65%)
SBUX,Starbucks,0.32%,-0.73,(-0.76%)
CMCSA,Comcast,0.31%,-0.5,(-1.68%)
CEG,Constellation Energy,0.31%,4.73,(1.66%)
ADP,ADP,0.30%,-4.11,(-1.59%)
SNPS,Synopsys,0.28%,-0.4,(-0.08%)
DASH,DoorDash,0.26%,-1.81,(-0.86%)
CDNS,Cadence Design Systems,0.25%,-2.69,(-0.83%)
ORLY,O'Reilly Automotive,0.25%,0.08,(0.08%)
MAR,Marriott International,0.25%,-3.16,(-1.00%)
REGN,Regeneron Pharmaceuticals,0.24%,5.62,(0.74%)
ABNB,Airbnb,0.23%,-1.16,(-0.87%)
MNST,Monster Beverage,0.23%,0.05,(0.06%)
CTAS,Cintas,0.22%,-2.79,(-1.44%)
MDLZ,Mondelez International,0.22%,0.27,(0.47%)
MRVL,Marvell Technology,0.21%,1.4,(1.71%)
CSX,CSX Corporation,0.20%,-0.05,(-0.15%)
WBD,Warner Bros. Discovery,0.20%,-0.16,(-0.58%)
AEP,American Electric Power,0.19%,1.38,(1.17%)
PCAR,Paccar,0.18%,-2.52,(-2.06%)
FTNT,Fortinet,0.18%,-1.44,(-1.73%)
ROST,Ross Stores,0.18%,-1.36,(-0.72%)
NXPI,NXP Semiconductors,0.17%,-0.53,(-0.23%)
ADSK,Autodesk,0.17%,-3.85,(-1.42%)
IDXX,Idexx Laboratories,0.16%,0.83,(0.12%)
BKR,Baker Hughes,0.16%,-0.31,(-0.54%)
TRI,Thomson Reuters Corporation,0.15%,-4.63,(-3.76%)
PYPL,PayPal,0.15%,-1.26,(-2.22%)
EA,Electronic Arts,0.15%,-0.2,(-0.10%)
FAST,Fastenal,0.15%,-0.01,(-0.03%)
WDAY,"Workday, Inc.",0.14%,-3.31,(-1.74%)
AXON,Axon Enterprise Inc.,0.14%,6.58,(1.09%)
DDOG,Datadog,0.14%,1.24,(0.90%)
MSTR,MicroStrategy Inc.,0.13%,-1.3,(-0.81%)
TTWO,Take-Two Interactive,0.13%,0.63,(0.26%)
XEL,Xcel Energy,0.13%,0.59,(0.78%)
FANG,Diamondback Energy,0.13%,3.96,(2.58%)
EXC,Exelon,0.13%,0.15,(0.33%)
CTSH,Cognizant,0.12%,-1.47,(-1.72%)
MCHP,Microchip Technology,0.12%,0.34,(0.46%)
CCEP,Coca-Cola Europacific Partners,0.12%,0.5,(0.56%)
CPRT,Copart,0.11%,-1.34,(-3.21%)
ROP,Roper Technologies,0.11%,-50.11,(-12.26%)
PAYX,Paychex,0.11%,-1.54,(-1.45%)
KDP,Keurig Dr Pepper,0.11%,-0.25,(-0.92%)
GEHC,GE HealthCare,0.11%,-0.01,(-0.01%)
ODFL,Old Dominion Freight Line,0.11%,-0.27,(-0.15%)
ZS,Zscaler,0.10%,7.36,(3.43%)
TEAM,Atlassian,0.10%,-4.42,(-3.19%)
VRSK,Verisk,0.09%,-3.51,(-1.60%)
DXCM,DexCom,0.08%,-0.03,(-0.04%)
CSGP,CoStar Group,0.08%,1.13,(1.72%)
KHC,Kraft Heinz,0.08%,0.19,(0.82%)
GFS,GlobalFoundries,0.08%,3.02,(6.84%)
BIIB,Biogen,0.07%,1.2,(0.69%)
ON,Onsemi,0.07%,1.3,(2.13%)
CHTR,Charter Communications,0.07%,-8.19,(-4.23%)
LULU,Lululemon Athletica,0.06%,-5.78,(-3.00%)
CDW,CDW Corporation,0.05%,-1.65,(-1.29%)
TTD,Trade Desk (The),0.05%,-1.84,(-5.43%)
