Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.14%,3.03,(1.70%)
AAPL,Apple Inc.,5.86%,-0.82,(-0.33%)
MSFT,Microsoft,5.29%,-15.41,(-3.39%)
AMZN,Amazon,3.95%,-3.33,(-1.44%)
GOOGL,Alphabet Inc. (Class A),3.31%,4.22,(1.31%)
GOOG,Alphabet Inc. (Class C),3.08%,4.31,(1.34%)
AVGO,Broadcom,2.51%,-5.67,(-1.71%)
META,Meta Platforms,2.49%,4.07,(0.67%)
TSLA,"Tesla, Inc.",2.30%,7.54,(1.80%)
BRK.B,Berkshire Hathaway,1.69%,-2.95,(-0.61%)
LLY,Lilly (Eli),1.55%,26.72,(2.57%)
WMT,Walmart,1.54%,0.26,(0.22%)
JPM,JPMorgan Chase,1.33%,0.5,(0.17%)
V,Visa Inc.,1.01%,-2.13,(-0.66%)
XOM,ExxonMobil,0.91%,2.62,(2.01%)
JNJ,Johnson & Johnson,0.84%,-3.18,(-1.46%)
ORCL,Oracle Corporation,0.80%,-8.76,(-4.87%)
MA,Mastercard,0.76%,-6.44,(-1.21%)
COST,Costco,0.71%,16.35,(1.70%)
MU,Micron Technology,0.71%,21.52,(5.90%)
AMD,Advanced Micro Devices,0.65%,12.99,(5.60%)
PLTR,Palantir Technologies,0.63%,-5.26,(-3.12%)
HD,Home Depot (The),0.62%,6.61,(1.76%)
ABBV,AbbVie,0.62%,0.78,(0.37%)
BAC,Bank of America,0.61%,0.14,(0.27%)
NFLX,Netflix,0.58%,-2.95,(-3.39%)
PG,Procter & Gamble,0.55%,-1.89,(-1.28%)
GE,GE Aerospace,0.54%,4.73,(1.52%)
CVX,Chevron Corporation,0.54%,1.29,(0.78%)
UNH,UnitedHealth Group,0.50%,5.22,(1.54%)
KO,Coca-Cola Company (The),0.50%,-0.31,(-0.43%)
CAT,Caterpillar Inc.,0.48%,8.37,(1.33%)
MS,Morgan Stanley,0.47%,0.82,(0.45%)
CSCO,Cisco,0.47%,-0.25,(-0.34%)
GS,Goldman Sachs,0.47%,15.57,(1.65%)
LRCX,Lam Research,0.46%,5.02,(2.26%)
MRK,Merck & Co.,0.45%,1.68,(1.54%)
IBM,IBM,0.45%,3.23,(1.11%)
WFC,Wells Fargo,0.43%,-0.08,(-0.09%)
RTX,RTX Corporation,0.43%,0.78,(0.40%)
PM,Philip Morris International,0.42%,-0.82,(-0.49%)
AMAT,Applied Materials,0.42%,5.25,(1.65%)
INTC,Intel,0.41%,4.65,(9.58%)
AXP,American Express,0.40%,6.17,(1.75%)
TMO,Thermo Fisher Scientific,0.38%,11.8,(1.91%)
MCD,McDonald's,0.35%,1.24,(0.41%)
ABT,Abbott Laboratories,0.34%,0.0,(0.00%)
CRM,Salesforce,0.33%,0.15,(0.07%)
TMUS,T-Mobile US,0.33%,-1.74,(-0.94%)
LIN,Linde plc,0.33%,2.04,(0.47%)
