Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.98%,9.3,(1.15%)
CAT,Caterpillar Inc.,9.17%,-5.1,(-0.74%)
MSFT,Microsoft Corporation,5.15%,-5.27,(-1.36%)
AMGN,Amgen Inc.,4.68%,-0.87,(-0.25%)
HD,"The Home Depot, Inc.",4.37%,-2.56,(-0.78%)
MCD,McDonald's Corporation,4.14%,-1.23,(-0.40%)
SHW,Sherwin-Williams,4.13%,-2.37,(-0.76%)
V,Visa Inc.,4.02%,0.22,(0.07%)
TRV,"The Travelers Companies, Inc.",3.98%,0.2,(0.07%)
AXP,American Express Company,3.94%,-1.09,(-0.37%)
JPM,JPMorgan Chase & Co.,3.87%,0.52,(0.18%)
UNH,UnitedHealth Group Incorporated,3.77%,0.67,(0.24%)
IBM,International Business Machines Corporation,3.33%,-2.02,(-0.81%)
AAPL,Apple Inc.,3.32%,-1.49,(-0.60%)
JNJ,Johnson & Johnson,3.18%,-0.8,(-0.34%)
HON,Honeywell International Inc.,3.06%,-1.22,(-0.53%)
AMZN,"Amazon.com, Inc.amazon.com",2.77%,-1.91,(-0.91%)
CVX,Chevron Corporation,2.73%,1.76,(0.88%)
BA,The Boeing Company,2.67%,-2.1,(-1.04%)
CRM,"Salesforce, Inc.",2.60%,-0.88,(-0.45%)
NVDA,Nvidia,2.36%,-2.35,(-1.32%)
PG,The Procter & Gamble Company,1.95%,0.26,(0.18%)
MMM,3M Company,1.91%,-0.68,(-0.47%)
WMT,Walmart Inc.,1.61%,-0.74,(-0.61%)
MRK,"Merck & Co., Inc.",1.53%,-0.45,(-0.39%)
DIS,The Walt Disney Company,1.34%,0.4,(0.40%)
CSCO,"Cisco Systems, Inc.",1.05%,-0.43,(-0.55%)
KO,The Coca-Cola Company,1.01%,-0.25,(-0.34%)
NKE,"Nike, Inc.",0.72%,-0.11,(-0.21%)
VZ,Verizon Communications Inc.,0.67%,0.68,(1.36%)
