Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.21%,-2.56,(-1.43%)
AAPL,Apple Inc.,6.14%,-0.68,(-0.27%)
MSFT,Microsoft,4.81%,-4.64,(-1.19%)
AMZN,Amazon,3.75%,-1.73,(-0.83%)
GOOGL,Alphabet Inc. (Class A),3.18%,-5.29,(-1.72%)
GOOG,Alphabet Inc. (Class C),2.96%,-5.23,(-1.71%)
META,Meta Platforms,2.53%,-12.13,(-2.00%)
AVGO,Broadcom,2.52%,-3.48,(-1.09%)
TSLA,"Tesla, Inc.",2.36%,-7.0,(-1.84%)
BRK.B,Berkshire Hathaway,1.75%,-0.99,(-0.20%)
WMT,Walmart,1.60%,-2.04,(-1.68%)
LLY,Lilly (Eli),1.38%,1.75,(0.19%)
JPM,JPMorgan Chase,1.31%,-0.56,(-0.19%)
XOM,ExxonMobil,1.13%,3.3,(2.09%)
V,Visa Inc.,0.97%,0.16,(0.05%)
JNJ,Johnson & Johnson,0.96%,-2.22,(-0.94%)
MU,Micron Technology,0.81%,-15.85,(-3.57%)
MA,Mastercard,0.74%,1.59,(0.32%)
ORCL,Oracle Corporation,0.73%,-4.47,(-2.87%)
COST,Costco,0.73%,0.12,(0.01%)
CVX,Chevron Corporation,0.68%,3.23,(1.60%)
NFLX,Netflix,0.65%,-0.28,(-0.31%)
ABBV,AbbVie,0.61%,-0.83,(-0.40%)
PLTR,Palantir Technologies,0.61%,-3.86,(-2.48%)
BAC,Bank of America,0.57%,0.13,(0.27%)
PG,Procter & Gamble,0.57%,-0.48,(-0.33%)
AMD,Advanced Micro Devices,0.55%,-3.3,(-1.61%)
KO,Coca-Cola Company (The),0.54%,-0.41,(-0.55%)
HD,Home Depot (The),0.54%,-4.52,(-1.38%)
CAT,Caterpillar Inc.,0.53%,-8.32,(-1.21%)
CSCO,Cisco,0.52%,-0.39,(-0.49%)
GE,GE Aerospace,0.51%,-2.94,(-1.01%)
LRCX,Lam Research,0.48%,-7.21,(-3.08%)
MRK,Merck & Co.,0.47%,-0.32,(-0.28%)
AMAT,Applied Materials,0.47%,-7.43,(-2.08%)
RTX,RTX Corporation,0.45%,-0.75,(-0.37%)
UNH,UnitedHealth Group,0.43%,1.2,(0.43%)
MS,Morgan Stanley,0.43%,1.64,(1.03%)
PM,Philip Morris International,0.43%,-0.61,(-0.37%)
GS,Goldman Sachs,0.41%,2.58,(0.32%)
WFC,Wells Fargo,0.40%,0.82,(1.08%)
GEV,GE Vernova,0.39%,-9.42,(-1.07%)
IBM,IBM,0.39%,-3.18,(-1.27%)
TMUS,T-Mobile US,0.39%,1.16,(0.56%)
LIN,Linde plc,0.38%,2.09,(0.43%)
INTC,Intel,0.38%,-0.91,(-1.96%)
MCD,McDonald's,0.37%,-0.99,(-0.32%)
VZ,Verizon,0.36%,0.9,(1.81%)
PEP,PepsiCo,0.35%,-0.44,(-0.29%)
AXP,American Express,0.34%,-2.41,(-0.82%)
T,AT&T,0.34%,0.88,(3.15%)
NEE,NextEra Energy,0.33%,0.48,(0.52%)
KLAC,KLA Corporation,0.33%,-38.12,(-2.52%)
C,Citigroup,0.32%,-0.08,(-0.07%)
AMGN,Amgen,0.32%,-2.23,(-0.64%)
ABT,Abbott Laboratories,0.31%,-0.75,(-0.70%)
CRM,Salesforce,0.30%,0.11,(0.06%)
DIS,Walt Disney Company (The),0.30%,0.63,(0.63%)
TMO,Thermo Fisher Scientific,0.30%,4.85,(1.03%)
TXN,Texas Instruments,0.29%,1.28,(0.68%)
GILD,Gilead Sciences,0.29%,-2.35,(-1.67%)
TJX,TJX Companies,0.29%,0.34,(0.22%)
ISRG,Intuitive Surgical,0.29%,3.72,(0.78%)
ANET,Arista Networks,0.28%,-4.19,(-3.07%)
SCHW,Charles Schwab Corporation,0.28%,-0.12,(-0.12%)
APH,Amphenol,0.26%,-2.8,(-2.14%)
BA,Boeing,0.26%,-2.79,(-1.39%)
COP,ConocoPhillips,0.26%,1.52,(1.20%)
DE,Deere & Company,0.26%,2.2,(0.39%)
PFE,Pfizer,0.26%,-0.34,(-1.26%)
UBER,Uber,0.26%,-1.27,(-1.69%)
ADI,Analog Devices,0.26%,0.26,(0.08%)
