Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.58%,3.56,(1.85%)
AAPL,Apple Inc.,6.40%,2.43,(0.89%)
MSFT,Microsoft,4.72%,11.71,(3.01%)
AMZN,Amazon,3.59%,1.95,(0.93%)
GOOGL,Alphabet Inc. (Class A),3.11%,1.86,(0.60%)
GOOG,Alphabet Inc. (Class C),2.90%,1.81,(0.58%)
META,Meta Platforms,2.62%,13.31,(2.08%)
AVGO,Broadcom,2.50%,6.7,(2.06%)
TSLA,"Tesla, Inc.",2.48%,7.67,(1.87%)
BRK.B,Berkshire Hathaway,1.69%,-0.7,(-0.14%)
WMT,Walmart,1.59%,-1.01,(-0.80%)
LLY,Lilly (Eli),1.54%,-11.36,(-1.09%)
JPM,JPMorgan Chase,1.30%,5.98,(2.01%)
XOM,ExxonMobil,0.99%,0.08,(0.05%)
V,Visa Inc.,0.96%,5.85,(1.90%)
JNJ,Johnson & Johnson,0.94%,-0.94,(-0.38%)
MU,Micron Technology,0.77%,11.47,(2.74%)
MA,Mastercard,0.72%,11.82,(2.37%)
COST,Costco,0.70%,-3.07,(-0.31%)
ORCL,Oracle Corporation,0.67%,1.55,(1.06%)
ABBV,AbbVie,0.64%,-1.44,(-0.63%)
PG,Procter & Gamble,0.60%,-1.78,(-1.08%)
HD,Home Depot (The),0.59%,-8.13,(-2.12%)
BAC,Bank of America,0.59%,1.27,(2.52%)
CVX,Chevron Corporation,0.58%,-1.11,(-0.60%)
GE,GE Aerospace,0.57%,-2.22,(-0.64%)
CAT,Caterpillar Inc.,0.57%,-1.4,(-0.18%)
NFLX,Netflix,0.55%,4.66,(5.97%)
KO,Coca-Cola Company (The),0.55%,-0.31,(-0.39%)
AMD,Advanced Micro Devices,0.55%,-2.89,(-1.35%)
PLTR,Palantir Technologies,0.51%,4.66,(3.62%)
AMAT,Applied Materials,0.50%,17.23,(4.56%)
CSCO,Cisco,0.50%,0.99,(1.27%)
LRCX,Lam Research,0.49%,4.94,(2.02%)
MRK,Merck & Co.,0.48%,-1.08,(-0.87%)
PM,Philip Morris International,0.47%,3.47,(1.85%)
GS,Goldman Sachs,0.44%,19.32,(2.14%)
MS,Morgan Stanley,0.44%,4.86,(2.88%)
WFC,Wells Fargo,0.43%,2.14,(2.53%)
RTX,RTX Corporation,0.42%,-2.57,(-1.30%)
UNH,UnitedHealth Group,0.41%,10.2,(3.73%)
TMUS,T-Mobile US,0.38%,-3.21,(-1.45%)
LIN,Linde plc,0.38%,4.54,(0.90%)
MCD,McDonald's,0.38%,0.03,(0.01%)
GEV,GE Vernova,0.37%,-4.92,(-0.56%)
INTC,Intel,0.37%,0.72,(1.55%)
PEP,PepsiCo,0.37%,-0.34,(-0.20%)
AXP,American Express,0.36%,6.67,(2.08%)
IBM,IBM,0.35%,8.78,(3.83%)
VZ,Verizon,0.33%,-0.54,(-1.09%)
AMGN,Amgen,0.33%,1.31,(0.34%)
KLAC,KLA Corporation,0.32%,40.92,(2.72%)
C,Citigroup,0.32%,4.81,(4.39%)
ABT,Abbott Laboratories,0.32%,0.03,(0.02%)
NEE,NextEra Energy,0.31%,-0.66,(-0.69%)
T,AT&T,0.31%,-0.5,(-1.75%)
TXN,Texas Instruments,0.31%,0.58,(0.27%)
TMO,Thermo Fisher Scientific,0.31%,-0.53,(-0.10%)
APH,Amphenol,0.30%,1.11,(0.73%)
DIS,Walt Disney Company (The),0.30%,-0.76,(-0.71%)
GILD,Gilead Sciences,0.29%,-0.47,(-0.32%)
BA,Boeing,0.29%,-3.32,(-1.42%)
CRM,Salesforce,0.29%,6.86,(3.70%)
ISRG,Intuitive Surgical,0.29%,11.68,(2.36%)
ADI,Analog Devices,0.28%,5.23,(1.47%)
TJX,TJX Companies,0.27%,-1.99,(-1.26%)
BLK,BlackRock,0.27%,15.28,(1.41%)
DE,Deere & Company,0.27%,-18.48,(-2.87%)
SCHW,Charles Schwab Corporation,0.27%,2.32,(2.49%)
ANET,Arista Networks,0.27%,4.0,(3.11%)
UNP,Union Pacific Corporation,0.25%,-2.43,(-0.91%)
QCOM,Qualcomm,0.25%,1.07,(0.74%)
PFE,Pfizer,0.24%,-0.02,(-0.07%)
HON,Honeywell,0.24%,-0.89,(-0.36%)
UBER,Uber,0.24%,1.3,(1.82%)
LMT,Lockheed Martin,0.24%,-14.92,(-2.25%)
DHR,Danaher Corporation,0.24%,0.66,(0.31%)
LOW,Lowe's,0.24%,-14.6,(-5.24%)
SYK,Stryker Corporation,0.23%,2.75,(0.72%)
ETN,Eaton Corporation,0.23%,-0.26,(-0.07%)
WELL,Welltower,0.23%,-1.29,(-0.62%)
APP,AppLovin Corporation,0.23%,27.35,(6.96%)
GLW,Corning Inc.,0.22%,8.28,(5.46%)
NEM,Newmont,0.22%,0.82,(0.66%)
COP,ConocoPhillips,0.21%,-0.6,(-0.54%)
BKNG,Booking Holdings,0.21%,95.29,(2.34%)
CB,Chubb Limited,0.21%,-1.92,(-0.57%)
PLD,Prologis,0.21%,-0.13,(-0.09%)
COF,Capital One,0.20%,9.32,(4.74%)
PH,Parker Hannifin,0.20%,-10.36,(-1.01%)
SPGI,S&P Global,0.20%,6.38,(1.52%)
BMY,Bristol Myers Squibb,0.20%,-0.16,(-0.26%)
MDT,Medtronic,0.20%,-0.0,(-0.00%)
VRTX,Vertex Pharmaceuticals,0.20%,-3.79,(-0.78%)
HCA,HCA Healthcare,0.19%,13.93,(2.64%)
