Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.45%,18.39,(2.04%)
CAT,Caterpillar Inc.,9.57%,0.77,(0.10%)
MSFT,Microsoft Corporation,4.96%,9.41,(2.42%)
AMGN,Amgen Inc.,4.77%,0.39,(0.10%)
HD,"The Home Depot, Inc.",4.68%,-8.28,(-2.15%)
SHW,Sherwin-Williams,4.45%,-7.42,(-2.04%)
MCD,McDonald's Corporation,4.14%,-0.6,(-0.18%)
AXP,American Express Company,4.08%,7.48,(2.33%)
V,Visa Inc.,3.89%,5.72,(1.86%)
TRV,"The Travelers Companies, Inc.",3.78%,-1.37,(-0.45%)
JPM,JPMorgan Chase & Co.,3.78%,6.14,(2.06%)
UNH,UnitedHealth Group Incorporated,3.53%,9.71,(3.54%)
AAPL,Apple Inc.,3.40%,1.49,(0.55%)
JNJ,Johnson & Johnson,3.05%,-1.31,(-0.53%)
HON,Honeywell International Inc.,3.02%,-0.9,(-0.37%)
IBM,International Business Machines Corporation,2.97%,9.06,(3.95%)
BA,The Boeing Company,2.86%,-3.47,(-1.49%)
AMZN,"Amazon.com, Inc.amazon.com",2.62%,1.93,(0.92%)
NVDA,Nvidia,2.45%,4.29,(2.22%)
CRM,"Salesforce, Inc.",2.39%,6.32,(3.41%)
CVX,Chevron Corporation,2.29%,-1.28,(-0.69%)
MMM,3M Company,2.06%,-0.75,(-0.45%)
PG,The Procter & Gamble Company,2.03%,-1.77,(-1.07%)
WMT,Walmart Inc.,1.57%,-0.71,(-0.56%)
MRK,"Merck & Co., Inc.",1.53%,-0.94,(-0.76%)
DIS,The Walt Disney Company,1.31%,-0.9,(-0.85%)
KO,The Coca-Cola Company,1.00%,-0.46,(-0.57%)
CSCO,"Cisco Systems, Inc.",0.98%,0.9,(1.15%)
NKE,"Nike, Inc.",0.79%,-0.63,(-0.99%)
VZ,Verizon Communications Inc.,0.61%,-0.56,(-1.13%)
