Symbol,Name,Weight,Chg,% Chg
CDNS,Cadence Design Systems,0.24%,7.39,(2.54%)
CTAS,Cintas,0.23%,-1.11,(-0.56%)
CSX,CSX Corporation,0.23%,-0.03,(-0.08%)
ABNB,Airbnb,0.23%,5.8,(4.62%)
ORLY,O'Reilly Automotive,0.23%,-2.04,(-2.17%)
MDLZ,Mondelez International,0.23%,-1.1,(-1.79%)
DASH,DoorDash,0.22%,8.57,(5.22%)
WBD,Warner Bros. Discovery,0.21%,-0.16,(-0.56%)
AEP,American Electric Power,0.21%,-0.38,(-0.29%)
MRVL,Marvell Technology,0.20%,1.5,(1.92%)
ROST,Ross Stores,0.19%,2.76,(1.38%)
PCAR,Paccar,0.19%,-1.39,(-1.10%)
BKR,Baker Hughes,0.19%,0.11,(0.17%)
MPWR,Monolithic Power Systems,0.17%,9.68,(0.80%)
NXPI,NXP Semiconductors,0.17%,-1.25,(-0.53%)
FTNT,Fortinet,0.17%,1.47,(1.96%)
IDXX,Idexx Laboratories,0.15%,8.83,(1.36%)
FER,Ferrovial SE,0.15%,-0.29,(-0.39%)
FAST,Fastenal,0.15%,-0.58,(-1.26%)
EA,Electronic Arts,0.15%,0.38,(0.19%)
EXC,Exelon,0.15%,0.05,(0.11%)
XEL,Xcel Energy,0.15%,-0.22,(-0.26%)
CCEP,Coca-Cola Europacific Partners,0.14%,0.16,(0.15%)
FANG,Diamondback Energy,0.14%,-5.09,(-2.95%)
ADSK,Autodesk,0.14%,2.51,(1.14%)
MSTR,MicroStrategy Inc.,0.13%,9.59,(7.69%)
TRI,Thomson Reuters Corporation,0.13%,8.01,(8.89%)
ALNY,Alnylam Pharmaceuticals,0.13%,-5.73,(-1.72%)
PYPL,PayPal,0.13%,-0.33,(-0.70%)
AXON,Axon Enterprise Inc.,0.12%,91.19,(20.61%)
KDP,Keurig Dr Pepper,0.12%,-0.63,(-2.02%)
MCHP,Microchip Technology,0.12%,-0.33,(-0.43%)
ODFL,Old Dominion Freight Line,0.12%,-4.42,(-2.25%)
TTWO,Take-Two Interactive,0.11%,2.46,(1.20%)
GEHC,GE HealthCare,0.11%,-0.11,(-0.13%)
DDOG,Datadog,0.11%,4.0,(3.83%)
ROP,Roper Technologies,0.11%,4.55,(1.35%)
CPRT,Copart,0.10%,0.34,(0.95%)
WDAY,"Workday, Inc.",0.10%,-0.83,(-0.64%)
INSM,Insmed Incorporated,0.10%,-5.13,(-3.24%)
PAYX,Paychex,0.09%,1.31,(1.48%)
CTSH,Cognizant,0.09%,-0.18,(-0.29%)
CHTR,Charter Communications,0.09%,-2.26,(-0.97%)
KHC,Kraft Heinz,0.08%,-0.46,(-1.84%)
DXCM,DexCom,0.08%,-0.16,(-0.22%)
VRSK,Verisk,0.08%,3.82,(2.00%)
ZS,Zscaler,0.07%,2.17,(1.45%)
TEAM,Atlassian,0.06%,1.01,(1.41%)
CSGP,CoStar Group,0.05%,-5.52,(-11.24%)
