Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.24%,-0.08,(-0.04%)
AAPL,Apple Inc.,6.20%,-1.21,(-0.47%)
MSFT,Microsoft,4.89%,-6.12,(-1.50%)
AMZN,Amazon,3.74%,0.03,(0.01%)
GOOGL,Alphabet Inc. (Class A),3.12%,-0.61,(-0.20%)
GOOG,Alphabet Inc. (Class C),2.91%,-0.52,(-0.17%)
AVGO,Broadcom,2.69%,2.45,(0.71%)
META,Meta Platforms,2.69%,3.49,(0.54%)
TSLA,"Tesla, Inc.",2.47%,5.15,(1.29%)
BRK.B,Berkshire Hathaway,1.74%,-3.28,(-0.66%)
WMT,Walmart,1.63%,0.7,(0.56%)
LLY,Lilly (Eli),1.46%,-7.36,(-0.73%)
JPM,JPMorgan Chase,1.27%,-1.95,(-0.67%)
XOM,ExxonMobil,1.02%,-0.81,(-0.54%)
V,Visa Inc.,0.98%,-2.95,(-0.93%)
JNJ,Johnson & Johnson,0.95%,0.04,(0.02%)
MU,Micron Technology,0.75%,16.84,(4.32%)
MA,Mastercard,0.75%,-5.26,(-1.02%)
COST,Costco,0.73%,-0.22,(-0.02%)
ORCL,Oracle Corporation,0.70%,-2.84,(-1.87%)
NFLX,Netflix,0.67%,-1.45,(-1.48%)
ABBV,AbbVie,0.66%,1.04,(0.46%)
CVX,Chevron Corporation,0.61%,-1.98,(-1.05%)
PLTR,Palantir Technologies,0.59%,-4.76,(-3.05%)
PG,Procter & Gamble,0.59%,-0.54,(-0.35%)
HD,Home Depot (The),0.58%,0.73,(0.21%)
BAC,Bank of America,0.56%,0.22,(0.45%)
GE,GE Aerospace,0.55%,2.12,(0.66%)
KO,Coca-Cola Company (The),0.54%,-0.16,(-0.21%)
CAT,Caterpillar Inc.,0.54%,10.24,(1.45%)
AMD,Advanced Micro Devices,0.54%,0.14,(0.07%)
CSCO,Cisco,0.50%,1.8,(2.37%)
MRK,Merck & Co.,0.47%,0.43,(0.37%)
RTX,RTX Corporation,0.45%,-1.16,(-0.56%)
AMAT,Applied Materials,0.44%,4.32,(1.28%)
PM,Philip Morris International,0.44%,-0.89,(-0.51%)
LRCX,Lam Research,0.44%,2.39,(1.13%)
MS,Morgan Stanley,0.42%,-0.09,(-0.05%)
UNH,UnitedHealth Group,0.41%,-5.72,(-2.01%)
GS,Goldman Sachs,0.40%,-2.11,(-0.25%)
WFC,Wells Fargo,0.39%,-0.55,(-0.70%)
TMUS,T-Mobile US,0.39%,-0.26,(-0.12%)
MCD,McDonald's,0.38%,-3.3,(-1.00%)
IBM,IBM,0.38%,-5.49,(-2.17%)
INTC,Intel,0.38%,0.67,(1.47%)
GEV,GE Vernova,0.37%,6.64,(0.80%)
LIN,Linde plc,0.36%,-6.62,(-1.37%)
PEP,PepsiCo,0.36%,-1.02,(-0.63%)
VZ,Verizon,0.35%,-0.01,(-0.02%)
AXP,American Express,0.34%,-3.64,(-1.19%)
AMGN,Amgen,0.33%,-3.67,(-0.97%)
T,AT&T,0.32%,0.1,(0.37%)
ABT,Abbott Laboratories,0.31%,-2.22,(-1.97%)
NEE,NextEra Energy,0.31%,-0.49,(-0.53%)
C,Citigroup,0.31%,1.85,(1.73%)
KLAC,KLA Corporation,0.31%,8.13,(0.57%)
TMO,Thermo Fisher Scientific,0.30%,-10.33,(-2.03%)
GILD,Gilead Sciences,0.30%,0.9,(0.61%)
DIS,Walt Disney Company (The),0.29%,-0.94,(-0.92%)
TXN,Texas Instruments,0.29%,0.02,(0.01%)
TJX,TJX Companies,0.29%,0.88,(0.56%)
CRM,Salesforce,0.29%,-7.52,(-3.78%)
ANET,Arista Networks,0.29%,2.04,(1.49%)
