Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.74%,0.61,(0.07%)
CAT,Caterpillar Inc.,9.25%,12.09,(1.72%)
MSFT,Microsoft Corporation,5.23%,-4.21,(-1.03%)
AMGN,Amgen Inc.,4.85%,-1.38,(-0.36%)
HD,"The Home Depot, Inc.",4.64%,6.0,(1.70%)
SHW,Sherwin-Williams,4.26%,-3.0,(-0.90%)
MCD,McDonald's Corporation,4.23%,-2.86,(-0.86%)
V,Visa Inc.,4.06%,-1.07,(-0.34%)
AXP,American Express Company,3.91%,-2.39,(-0.78%)
TRV,"The Travelers Companies, Inc.",3.90%,-0.96,(-0.32%)
JPM,JPMorgan Chase & Co.,3.72%,-1.17,(-0.40%)
UNH,UnitedHealth Group Incorporated,3.64%,-3.09,(-1.08%)
AAPL,Apple Inc.,3.37%,1.13,(0.43%)
IBM,International Business Machines Corporation,3.23%,-3.13,(-1.23%)
JNJ,Johnson & Johnson,3.15%,1.27,(0.52%)
HON,Honeywell International Inc.,3.10%,3.04,(1.28%)
BA,The Boeing Company,2.81%,-7.01,(-3.12%)
AMZN,"Amazon.com, Inc.amazon.com",2.77%,0.92,(0.43%)
CRM,"Salesforce, Inc.",2.51%,-4.04,(-2.03%)
CVX,Chevron Corporation,2.40%,-3.01,(-1.59%)
NVDA,Nvidia,2.39%,2.29,(1.25%)
PG,The Procter & Gamble Company,2.01%,0.91,(0.59%)
MMM,3M Company,2.01%,4.19,(2.76%)
WMT,Walmart Inc.,1.62%,1.29,(1.04%)
MRK,"Merck & Co., Inc.",1.51%,0.0,(0.00%)
DIS,The Walt Disney Company,1.31%,-0.21,(-0.21%)
KO,The Coca-Cola Company,1.01%,0.11,(0.14%)
CSCO,"Cisco Systems, Inc.",1.00%,1.6,(2.10%)
NKE,"Nike, Inc.",0.72%,-0.42,(-0.74%)
VZ,Verizon Communications Inc.,0.65%,0.15,(0.31%)
