Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.36%,2.22,(1.21%)
AAPL,Apple Inc.,11.40%,1.22,(0.47%)
MSFT,Microsoft,8.96%,-3.54,(-0.86%)
AMZN,Amazon,6.86%,1.26,(0.59%)
GOOGL,Alphabet Inc. (Class A),5.73%,1.35,(0.44%)
GOOG,Alphabet Inc. (Class C),5.34%,1.38,(0.45%)
META,Meta Platforms,4.92%,6.74,(1.04%)
AVGO,Broadcom Inc.,4.85%,-2.08,(-0.60%)
TSLA,"Tesla, Inc.",4.46%,1.25,(0.31%)
WMT,Walmart,2.97%,0.73,(0.59%)
ASML,ASML Holding,1.59%,30.09,(2.22%)
MU,Micron Technology,1.36%,16.28,(4.18%)
COST,Costco,1.32%,-6.48,(-0.65%)
NFLX,Netflix,1.22%,-1.5,(-1.53%)
PLTR,Palantir Technologies,1.07%,-5.46,(-3.49%)
AMD,Advanced Micro Devices Inc.,0.99%,1.29,(0.64%)
CSCO,Cisco,0.91%,1.54,(2.02%)
AMAT,Applied Materials,0.82%,10.29,(3.03%)
LRCX,Lam Research,0.80%,5.46,(2.59%)
TMUS,T-Mobile US,0.72%,1.19,(0.55%)
INTC,Intel,0.70%,1.25,(2.74%)
LIN,Linde plc,0.66%,-6.12,(-1.27%)
PEP,PepsiCo,0.65%,-0.98,(-0.61%)
AMGN,Amgen,0.60%,0.19,(0.05%)
KLAC,KLA Corporation,0.57%,30.94,(2.16%)
GILD,Gilead Sciences,0.55%,2.4,(1.64%)
TXN,Texas Instruments,0.53%,1.22,(0.62%)
ISRG,Intuitive Surgical,0.51%,-6.06,(-1.23%)
SHOP,Shopify,0.50%,-4.02,(-3.01%)
APP,Applovin Corp,0.48%,-38.73,(-7.49%)
ADI,Analog Devices,0.46%,-0.26,(-0.08%)
HON,Honeywell,0.45%,3.31,(1.39%)
PDD,PDD Holdings,0.45%,2.78,(2.70%)
QCOM,Qualcomm,0.43%,-2.76,(-2.00%)
BKNG,Booking Holdings,0.42%,-34.74,(-0.78%)
PANW,Palo Alto Networks,0.40%,0.64,(0.38%)
ARM,Arm Holdings,0.38%,3.05,(2.59%)
VRTX,Vertex Pharmaceuticals,0.38%,37.31,(8.09%)
INTU,Intuit,0.37%,-19.17,(-4.05%)
CEG,Constellation Energy,0.34%,-4.87,(-1.51%)
SBUX,Starbucks,0.34%,0.91,(0.91%)
ADBE,Adobe Inc.,0.34%,-7.3,(-2.58%)
CMCSA,Comcast,0.33%,0.11,(0.34%)
CRWD,CrowdStrike,0.33%,2.82,(0.65%)
WDC,Western Digital,0.27%,6.34,(2.42%)
MELI,MercadoLibre,0.26%,-19.95,(-1.13%)
ADP,ADP,0.26%,-4.69,(-2.10%)
STX,Seagate Technology Holdings,0.26%,13.85,(3.70%)
MAR,Marriott International,0.26%,-2.82,(-0.86%)
SNPS,Synopsys,0.25%,-3.71,(-0.85%)
MRVL,Marvell Technology,0.24%,0.88,(0.96%)
REGN,Regeneron Pharmaceuticals,0.24%,-14.22,(-1.82%)
CDNS,Cadence Design Systems,0.24%,-3.98,(-1.34%)
ABNB,Airbnb,0.24%,-1.28,(-0.96%)
ORLY,O'Reilly Automotive,0.24%,0.21,(0.22%)
CTAS,Cintas,0.23%,-3.91,(-1.95%)
CSX,CSX Corporation,0.23%,0.27,(0.67%)
MNST,Monster Beverage,0.22%,1.13,(1.49%)
DASH,DoorDash,0.22%,-6.49,(-3.68%)
MDLZ,Mondelez International,0.22%,-1.23,(-2.12%)
AEP,American Electric Power,0.21%,0.46,(0.35%)
ROST,Ross Stores,0.21%,0.94,(0.45%)
WBD,Warner Bros. Discovery,0.21%,0.03,(0.11%)
PCAR,Paccar,0.19%,0.3,(0.25%)
FTNT,Fortinet,0.18%,0.19,(0.23%)
BKR,Baker Hughes,0.17%,-0.74,(-1.23%)
ADSK,Autodesk,0.16%,-4.56,(-1.75%)
FAST,Fastenal,0.16%,-0.36,(-0.78%)
MPWR,Monolithic Power Systems,0.15%,-5.5,(-0.52%)
NXPI,NXP Semiconductors,0.15%,-1.95,(-0.95%)
XEL,Xcel Energy,0.15%,-0.21,(-0.26%)
EA,Electronic Arts,0.15%,0.89,(0.45%)
EXC,Exelon,0.15%,-0.39,(-0.79%)
FANG,Diamondback Energy,0.14%,-10.31,(-5.64%)
IDXX,Idexx Laboratories,0.14%,-10.46,(-1.71%)
FER,Ferrovial SE,0.14%,0.32,(0.49%)
TRI,Thomson Reuters Corporation,0.14%,-7.17,(-6.43%)
MSTR,MicroStrategy Inc.,0.14%,-0.64,(-0.46%)
CCEP,Coca-Cola Europacific Partners,0.14%,0.47,(0.46%)
DDOG,Datadog,0.13%,-5.51,(-4.29%)
ALNY,Alnylam Pharmaceuticals,0.13%,2.71,(0.84%)
AXON,Axon Enterprise Inc.,0.13%,-28.91,(-5.17%)
PYPL,PayPal,0.12%,-1.22,(-2.65%)
ODFL,Old Dominion Freight Line,0.12%,-0.91,(-0.46%)
TTWO,Take-Two Interactive,0.12%,-4.51,(-2.10%)
KDP,Keurig Dr Pepper,0.11%,-0.15,(-0.53%)
WDAY,"Workday, Inc.",0.11%,-5.26,(-3.55%)
ROP,Roper Technologies,0.11%,-9.06,(-2.50%)
MCHP,Microchip Technology,0.11%,0.24,(0.36%)
CPRT,Copart,0.10%,-1.15,(-3.06%)
PAYX,Paychex,0.10%,-3.11,(-3.16%)
GEHC,GE HealthCare,0.10%,-2.37,(-3.13%)
INSM,Insmed Incorporated,0.09%,0.05,(0.03%)
CTSH,Cognizant,0.09%,-1.22,(-1.89%)
KHC,Kraft Heinz,0.08%,-0.71,(-2.91%)
VRSK,Verisk,0.08%,-7.7,(-3.66%)
CHTR,Charter Communications,0.08%,-2.76,(-1.24%)
DXCM,DexCom,0.08%,-1.11,(-1.62%)
ZS,Zscaler,0.08%,-5.74,(-3.53%)
TEAM,Atlassian,0.06%,-3.52,(-4.28%)
CSGP,CoStar Group,0.06%,-1.84,(-3.79%)
