Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.30%,13.12,(7.63%)
AAPL,Apple Inc.,12.06%,1.93,(0.70%)
MSFT,Microsoft,8.78%,6.06,(1.54%)
AMZN,Amazon,6.55%,-15.56,(-6.99%)
GOOGL,Alphabet Inc. (Class A),5.98%,-8.11,(-2.45%)
GOOG,Alphabet Inc. (Class C),5.56%,-7.85,(-2.37%)
META,Meta Platforms,4.93%,-11.1,(-1.66%)
AVGO,Broadcom Inc.,4.67%,22.37,(7.20%)
TSLA,"Tesla, Inc.",4.60%,17.24,(4.34%)
WMT,Walmart,3.08%,3.71,(2.93%)
ASML,ASML Holding,1.62%,59.76,(4.43%)
MU,Micron Technology,1.31%,10.48,(2.74%)
COST,Costco,1.31%,7.55,(0.76%)
NFLX,Netflix,1.02%,0.57,(0.71%)
AMD,Advanced Micro Devices Inc.,1.00%,14.37,(7.46%)
CSCO,Cisco,0.99%,2.28,(2.77%)
PLTR,Palantir Technologies,0.96%,5.71,(4.39%)
LRCX,Lam Research,0.85%,16.63,(7.79%)
AMAT,Applied Materials,0.76%,18.84,(6.20%)
INTC,Intel,0.75%,2.46,(5.11%)
PEP,PepsiCo,0.68%,1.14,(0.68%)
TMUS,T-Mobile US,0.66%,-3.37,(-1.67%)
LIN,Linde plc,0.61%,-14.41,(-3.13%)
AMGN,Amgen,0.61%,13.3,(3.62%)
TXN,Texas Instruments,0.60%,-2.09,(-0.94%)
GILD,Gilead Sciences,0.56%,3.39,(2.27%)
KLAC,KLA Corporation,0.56%,104.77,(7.87%)
ISRG,Intuitive Surgical,0.51%,13.0,(2.73%)
ADI,Analog Devices,0.46%,-0.49,(-0.15%)
HON,Honeywell,0.45%,4.9,(2.09%)
PDD,PDD Holdings,0.44%,3.85,(3.79%)
QCOM,Qualcomm,0.44%,1.9,(1.40%)
SHOP,Shopify,0.43%,-0.37,(-0.33%)
BKNG,Booking Holdings,0.42%,-63.51,(-1.43%)
APP,Applovin Corp,0.41%,31.83,(8.48%)
