Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.68%,0.37,(0.05%)
CAT,Caterpillar Inc.,9.29%,0.76,(0.11%)
MSFT,Microsoft Corporation,5.23%,-4.19,(-1.05%)
AMGN,Amgen Inc.,4.69%,-6.43,(-1.78%)
HD,"The Home Depot, Inc.",4.42%,-7.36,(-2.15%)
MCD,McDonald's Corporation,4.23%,-6.02,(-1.84%)
SHW,Sherwin-Williams,4.13%,-8.63,(-2.69%)
TRV,"The Travelers Companies, Inc.",4.01%,-3.25,(-1.06%)
V,Visa Inc.,4.01%,-5.54,(-1.80%)
AXP,American Express Company,3.94%,-2.3,(-0.77%)
JPM,JPMorgan Chase & Co.,3.79%,-0.08,(-0.03%)
UNH,UnitedHealth Group Incorporated,3.78%,-1.83,(-0.64%)
IBM,International Business Machines Corporation,3.37%,-1.08,(-0.42%)
AAPL,Apple Inc.,3.34%,-1.81,(-0.71%)
JNJ,Johnson & Johnson,3.16%,0.59,(0.25%)
HON,Honeywell International Inc.,3.03%,-2.21,(-0.96%)
AMZN,"Amazon.com, Inc.amazon.com",2.80%,-3.28,(-1.53%)
BA,The Boeing Company,2.74%,-3.65,(-1.73%)
CVX,Chevron Corporation,2.64%,1.36,(0.69%)
CRM,"Salesforce, Inc.",2.56%,-1.56,(-0.80%)
NVDA,Nvidia,2.41%,0.43,(0.23%)
PG,The Procter & Gamble Company,1.96%,-3.61,(-2.38%)
MMM,3M Company,1.91%,-4.26,(-2.86%)
WMT,Walmart Inc.,1.63%,-2.01,(-1.61%)
MRK,"Merck & Co., Inc.",1.51%,-1.5,(-1.29%)
DIS,The Walt Disney Company,1.32%,-0.2,(-0.20%)
CSCO,"Cisco Systems, Inc.",1.05%,-0.09,(-0.12%)
KO,The Coca-Cola Company,1.01%,-1.15,(-1.48%)
NKE,"Nike, Inc.",0.71%,-1.09,(-1.97%)
VZ,Verizon Communications Inc.,0.66%,-0.53,(-1.04%)
