Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.42%,0.61,(0.33%)
AAPL,Apple Inc.,11.18%,-2.59,(-1.02%)
MSFT,Microsoft,8.87%,-4.44,(-1.11%)
AMZN,Amazon,6.88%,-3.45,(-1.60%)
GOOGL,Alphabet Inc. (Class A),5.87%,-0.5,(-0.16%)
GOOG,Alphabet Inc. (Class C),5.46%,-0.52,(-0.17%)
META,Meta Platforms,4.74%,-3.21,(-0.51%)
AVGO,Broadcom Inc.,4.58%,-1.3,(-0.40%)
TSLA,"Tesla, Inc.",4.52%,-1.5,(-0.37%)
WMT,Walmart,2.96%,-2.26,(-1.81%)
ASML,ASML Holding,1.61%,-12.05,(-0.87%)
MU,Micron Technology,1.60%,7.12,(1.54%)
COST,Costco,1.33%,-8.84,(-0.89%)
NFLX,Netflix,1.21%,0.59,(0.62%)
PLTR,Palantir Technologies,1.11%,-1.05,(-0.68%)
AMD,Advanced Micro Devices Inc.,0.99%,3.94,(2.01%)
CSCO,Cisco,0.95%,-0.11,(-0.14%)
LRCX,Lam Research,0.87%,5.16,(2.28%)
AMAT,Applied Materials,0.86%,3.94,(1.12%)
TMUS,T-Mobile US,0.69%,-6.35,(-2.97%)
LIN,Linde plc,0.69%,-4.09,(-0.83%)
INTC,Intel,0.68%,0.86,(1.96%)
PEP,PepsiCo,0.64%,-1.12,(-0.72%)
KLAC,KLA Corporation,0.59%,19.09,(1.29%)
AMGN,Amgen,0.58%,-6.09,(-1.69%)
TXN,Texas Instruments,0.53%,-0.78,(-0.40%)
GILD,Gilead Sciences,0.53%,-2.63,(-1.82%)
ISRG,Intuitive Surgical,0.52%,-2.73,(-0.57%)
SHOP,Shopify,0.50%,-1.83,(-1.43%)
ADI,Analog Devices,0.47%,1.6,(0.51%)
APP,Applovin Corp,0.46%,-3.65,(-0.79%)
HON,Honeywell,0.44%,-0.58,(-0.25%)
PDD,PDD Holdings,0.43%,-3.48,(-3.33%)
BKNG,Booking Holdings,0.43%,2.26,(0.05%)
QCOM,Qualcomm,0.42%,-0.61,(-0.46%)
PANW,Palo Alto Networks,0.42%,0.15,(0.09%)
