Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.12%,-1.36,(-0.74%)
AAPL,Apple Inc.,6.20%,-0.67,(-0.26%)
MSFT,Microsoft,4.82%,-2.41,(-0.59%)
AMZN,Amazon,3.73%,-1.22,(-0.56%)
GOOGL,Alphabet Inc. (Class A),3.06%,0.14,(0.05%)
GOOG,Alphabet Inc. (Class C),2.86%,-0.21,(-0.07%)
META,Meta Platforms,2.70%,-5.6,(-0.84%)
AVGO,Broadcom,2.54%,15.29,(4.81%)
TSLA,"Tesla, Inc.",2.43%,-4.05,(-1.00%)
BRK.B,Berkshire Hathaway,1.71%,3.99,(0.82%)
WMT,Walmart,1.62%,-1.47,(-1.15%)
LLY,Lilly (Eli),1.44%,-5.07,(-0.51%)
JPM,JPMorgan Chase,1.29%,-1.79,(-0.60%)
XOM,ExxonMobil,1.01%,0.43,(0.29%)
V,Visa Inc.,0.99%,-1.01,(-0.32%)
JNJ,Johnson & Johnson,0.95%,-1.66,(-0.68%)
MA,Mastercard,0.75%,-2.42,(-0.46%)
MU,Micron Technology,0.72%,-2.91,(-0.73%)
COST,Costco,0.72%,-3.18,(-0.32%)
ORCL,Oracle Corporation,0.70%,-0.47,(-0.31%)
ABBV,AbbVie,0.67%,-0.84,(-0.36%)
NFLX,Netflix,0.67%,-0.63,(-0.64%)
CVX,Chevron Corporation,0.60%,0.51,(0.27%)
PG,Procter & Gamble,0.59%,-0.98,(-0.62%)
HD,Home Depot (The),0.59%,-2.71,(-0.73%)
PLTR,Palantir Technologies,0.58%,-1.6,(-1.05%)
BAC,Bank of America,0.58%,-0.39,(-0.78%)
GE,GE Aerospace,0.57%,-2.21,(-0.65%)
CAT,Caterpillar Inc.,0.55%,-4.22,(-0.58%)
KO,Coca-Cola Company (The),0.54%,-0.35,(-0.45%)
AMD,Advanced Micro Devices,0.52%,-3.88,(-1.92%)
CSCO,Cisco,0.51%,-0.98,(-1.21%)
MRK,Merck & Co.,0.48%,-0.74,(-0.62%)
RTX,RTX Corporation,0.45%,0.75,(0.36%)
AMAT,Applied Materials,0.45%,-3.51,(-0.98%)
PM,Philip Morris International,0.45%,-1.13,(-0.63%)
LRCX,Lam Research,0.44%,-3.09,(-1.39%)
UNH,UnitedHealth Group,0.42%,-1.64,(-0.56%)
MS,Morgan Stanley,0.42%,-2.83,(-1.69%)
GS,Goldman Sachs,0.42%,-5.2,(-0.60%)
WFC,Wells Fargo,0.41%,-0.71,(-0.85%)
TMUS,T-Mobile US,0.39%,-2.09,(-0.95%)
MCD,McDonald's,0.38%,-2.35,(-0.71%)
IBM,IBM,0.38%,-1.5,(-0.60%)
LIN,Linde plc,0.37%,-3.09,(-0.62%)
INTC,Intel,0.36%,-0.6,(-1.32%)
GEV,GE Vernova,0.36%,-9.27,(-1.10%)
PEP,PepsiCo,0.36%,-0.53,(-0.32%)
VZ,Verizon,0.35%,-0.23,(-0.44%)
AXP,American Express,0.34%,-3.56,(-1.14%)
AMGN,Amgen,0.33%,-2.22,(-0.59%)
T,AT&T,0.33%,-0.16,(-0.53%)
ABT,Abbott Laboratories,0.32%,-0.52,(-0.46%)
C,Citigroup,0.31%,-0.87,(-0.78%)
NEE,NextEra Energy,0.31%,-0.43,(-0.46%)
