Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.17%,0.81,(0.44%)
AAPL,Apple Inc.,5.85%,0.81,(0.33%)
MSFT,Microsoft,5.36%,5.63,(1.27%)
AMZN,Amazon,4.01%,2.44,(1.06%)
GOOGL,Alphabet Inc. (Class A),3.30%,0.58,(0.18%)
GOOG,Alphabet Inc. (Class C),3.07%,0.73,(0.22%)
META,Meta Platforms,2.61%,32.85,(5.36%)
AVGO,Broadcom,2.47%,-3.48,(-1.06%)
TSLA,"Tesla, Inc.",2.38%,15.71,(3.64%)
BRK.B,Berkshire Hathaway,1.67%,0.51,(0.11%)
LLY,Lilly (Eli),1.56%,11.84,(1.10%)
WMT,Walmart,1.51%,-1.52,(-1.28%)
JPM,JPMorgan Chase,1.31%,1.14,(0.38%)
V,Visa Inc.,1.01%,0.27,(0.08%)
XOM,ExxonMobil,0.90%,-0.04,(-0.03%)
JNJ,Johnson & Johnson,0.85%,1.2,(0.55%)
ORCL,Oracle Corporation,0.82%,4.01,(2.31%)
MA,Mastercard,0.76%,2.82,(0.53%)
MU,Micron Technology,0.71%,7.18,(1.84%)
COST,Costco,0.69%,-7.72,(-0.79%)
AMD,Advanced Micro Devices,0.66%,3.17,(1.27%)
PLTR,Palantir Technologies,0.63%,-0.22,(-0.13%)
ABBV,AbbVie,0.62%,1.65,(0.76%)
HD,Home Depot (The),0.61%,-1.77,(-0.46%)
BAC,Bank of America,0.61%,0.3,(0.58%)
NFLX,Netflix,0.56%,-2.29,(-2.69%)
PG,Procter & Gamble,0.56%,4.11,(2.82%)
CVX,Chevron Corporation,0.53%,0.07,(0.04%)
UNH,UnitedHealth Group,0.51%,6.14,(1.77%)
GE,GE Aerospace,0.50%,-21.88,(-6.87%)
KO,Coca-Cola Company (The),0.50%,-0.04,(-0.05%)
CAT,Caterpillar Inc.,0.49%,1.87,(0.29%)
CSCO,Cisco,0.47%,0.45,(0.61%)
MS,Morgan Stanley,0.46%,-0.43,(-0.23%)
GS,Goldman Sachs,0.46%,-1.34,(-0.14%)
