Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.45%,0.81,(0.44%)
AAPL,Apple Inc.,10.98%,0.81,(0.33%)
MSFT,Microsoft,10.05%,5.63,(1.27%)
AMZN,Amazon,7.51%,2.44,(1.06%)
GOOGL,Alphabet Inc. (Class A),6.18%,0.58,(0.18%)
GOOG,Alphabet Inc. (Class C),5.75%,0.73,(0.22%)
META,Meta Platforms,4.89%,32.85,(5.36%)
AVGO,Broadcom Inc.,4.64%,-3.48,(-1.06%)
TSLA,"Tesla, Inc.",4.47%,15.71,(3.64%)
ASML,ASML Holding,1.62%,27.42,(2.02%)
MU,Micron Technology,1.34%,7.18,(1.84%)
COST,Costco,1.30%,-7.72,(-0.79%)
AMD,Advanced Micro Devices Inc.,1.24%,3.17,(1.27%)
PLTR,Palantir Technologies,1.18%,-0.22,(-0.13%)
NFLX,Netflix,1.06%,-2.29,(-2.69%)
CSCO,Cisco,0.88%,0.45,(0.61%)
AZN,AstraZeneca,0.85%,1.15,(1.28%)
LRCX,Lam Research,0.83%,-7.6,(-3.33%)
INTC,Intel,0.77%,-0.32,(-0.58%)
AMAT,Applied Materials,0.76%,-6.74,(-2.07%)
LIN,Linde plc,0.62%,5.79,(1.32%)
TMUS,T-Mobile US,0.62%,1.24,(0.68%)
PEP,PepsiCo,0.59%,-2.25,(-1.53%)
KLAC,KLA Corporation,0.59%,-17.98,(-1.18%)
AMGN,Amgen,0.56%,3.23,(0.94%)
ISRG,Intuitive Surgical,0.56%,0.97,(0.19%)
SHOP,Shopify,0.54%,-0.95,(-0.69%)
TXN,Texas Instruments,0.53%,-0.24,(-0.12%)
APP,Applovin Corp,0.53%,-11.82,(-2.22%)
QCOM,Qualcomm,0.51%,1.09,(0.70%)
BKNG,Booking Holdings,0.50%,-40.0,(-0.77%)
GILD,Gilead Sciences,0.49%,1.84,(1.43%)
INTU,Intuit,0.46%,20.29,(3.87%)
PDD,PDD Holdings,0.45%,0.21,(0.20%)
ADI,Analog Devices,0.45%,2.47,(0.81%)
HON,Honeywell,0.42%,3.23,(1.47%)
ARM,Arm Holdings,0.38%,5.76,(5.06%)
PANW,Palo Alto Networks,0.38%,0.21,(0.11%)
ADBE,Adobe Inc.,0.37%,4.37,(1.48%)
VRTX,Vertex Pharmaceuticals,0.36%,6.07,(1.32%)
CRWD,CrowdStrike,0.34%,5.56,(1.25%)
SBUX,Starbucks,0.33%,-1.02,(-1.05%)
MELI,MercadoLibre,0.33%,77.08,(3.75%)
CMCSA,Comcast,0.32%,0.22,(0.77%)
ADP,ADP,0.32%,2.35,(0.91%)
CEG,Constellation Energy,0.31%,-5.5,(-1.87%)
SNPS,Synopsys,0.29%,-13.79,(-2.64%)
DASH,DoorDash,0.27%,2.69,(1.30%)
MAR,Marriott International,0.26%,0.72,(0.23%)
CDNS,Cadence Design Systems,0.26%,2.59,(0.83%)
ORLY,O'Reilly Automotive,0.25%,0.16,(0.16%)
ABNB,Airbnb,0.24%,0.09,(0.06%)
REGN,Regeneron Pharmaceuticals,0.24%,4.18,(0.56%)
MNST,Monster Beverage,0.24%,-0.78,(-0.96%)
CTAS,Cintas,0.23%,-2.5,(-1.28%)
MDLZ,Mondelez International,0.22%,0.2,(0.36%)
MRVL,Marvell Technology,0.21%,0.42,(0.51%)
WBD,Warner Bros. Discovery,0.21%,-0.19,(-0.65%)
CSX,CSX Corporation,0.20%,-0.8,(-2.20%)
PCAR,Paccar,0.20%,0.29,(0.23%)
AEP,American Electric Power,0.19%,-1.49,(-1.25%)
ROST,Ross Stores,0.18%,-5.3,(-2.76%)
NXPI,NXP Semiconductors,0.18%,2.32,(0.99%)
FTNT,Fortinet,0.17%,1.83,(2.42%)
ADSK,Autodesk,0.17%,13.39,(5.20%)
IDXX,Idexx Laboratories,0.17%,-5.03,(-0.72%)
TRI,Thomson Reuters Corporation,0.16%,1.9,(1.58%)
BKR,Baker Hughes,0.16%,0.76,(1.42%)
PYPL,PayPal,0.16%,1.01,(1.80%)
FAST,Fastenal,0.15%,-0.0,(-0.01%)
EA,Electronic Arts,0.15%,0.08,(0.04%)
WDAY,"Workday, Inc.",0.15%,4.23,(2.31%)
AXON,Axon Enterprise Inc.,0.14%,-3.71,(-0.61%)
MSTR,MicroStrategy Inc.,0.14%,-1.95,(-1.19%)
DDOG,Datadog,0.14%,6.83,(5.54%)
XEL,Xcel Energy,0.14%,-0.32,(-0.41%)
EXC,Exelon,0.14%,-0.41,(-0.92%)
TTWO,Take-Two Interactive,0.13%,1.78,(0.75%)
ROP,Roper Technologies,0.13%,2.56,(0.63%)
FANG,Diamondback Energy,0.13%,-1.59,(-1.04%)
CTSH,Cognizant,0.12%,0.47,(0.56%)
MCHP,Microchip Technology,0.12%,-0.83,(-1.09%)
CCEP,Coca-Cola Europacific Partners,0.12%,-0.21,(-0.24%)
CPRT,Copart,0.12%,-0.07,(-0.18%)
PAYX,Paychex,0.12%,0.01,(0.01%)
KDP,Keurig Dr Pepper,0.11%,-0.17,(-0.61%)
GEHC,GE HealthCare,0.11%,0.71,(0.87%)
ODFL,Old Dominion Freight Line,0.11%,-0.45,(-0.25%)
TEAM,Atlassian,0.10%,5.18,(4.23%)
ZS,Zscaler,0.10%,-0.91,(-0.44%)
VRSK,Verisk,0.09%,2.15,(0.99%)
DXCM,DexCom,0.09%,1.45,(2.01%)
CSGP,CoStar Group,0.08%,1.86,(2.87%)
KHC,Kraft Heinz,0.08%,0.31,(1.40%)
BIIB,Biogen,0.08%,0.79,(0.46%)
ON,Onsemi,0.08%,-0.23,(-0.36%)
GFS,GlobalFoundries,0.08%,-0.98,(-2.14%)
CHTR,Charter Communications,0.07%,4.59,(2.45%)
LULU,Lululemon Athletica,0.07%,5.06,(2.67%)
TTD,Trade Desk (The),0.05%,1.38,(3.90%)
CDW,CDW Corporation,0.05%,1.92,(1.50%)
