Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",12.01%,8.31,(0.87%)
CAT,Caterpillar Inc.,8.15%,6.69,(1.04%)
MSFT,Microsoft Corporation,5.61%,5.08,(1.14%)
HD,"The Home Depot, Inc.",4.81%,0.64,(0.17%)
AXP,American Express Company,4.52%,2.01,(0.56%)
SHW,Sherwin-Williams,4.45%,0.14,(0.04%)
UNH,UnitedHealth Group Incorporated,4.33%,-0.92,(-0.27%)
AMGN,Amgen Inc.,4.29%,-0.55,(-0.16%)
V,Visa Inc.,4.07%,0.47,(0.14%)
MCD,McDonald's Corporation,3.81%,-0.69,(-0.22%)
JPM,JPMorgan Chase & Co.,3.80%,2.06,(0.68%)
IBM,International Business Machines Corporation,3.73%,1.29,(0.43%)
TRV,"The Travelers Companies, Inc.",3.41%,0.21,(0.08%)
BA,The Boeing Company,3.14%,1.13,(0.45%)
AAPL,Apple Inc.,3.12%,1.68,(0.68%)
AMZN,"Amazon.com, Inc.amazon.com",2.93%,3.33,(1.44%)
CRM,"Salesforce, Inc.",2.78%,0.66,(0.30%)
HON,Honeywell International Inc.,2.74%,0.09,(0.04%)
JNJ,Johnson & Johnson,2.72%,-0.52,(-0.24%)
NVDA,Nvidia,2.31%,1.43,(0.78%)
CVX,Chevron Corporation,2.06%,-1.5,(-0.90%)
MMM,3M Company,1.95%,0.37,(0.24%)
PG,The Procter & Gamble Company,1.82%,-0.49,(-0.33%)
WMT,Walmart Inc.,1.49%,0.09,(0.08%)
DIS,The Walt Disney Company,1.41%,-0.08,(-0.08%)
MRK,"Merck & Co., Inc.",1.39%,0.07,(0.06%)
CSCO,"Cisco Systems, Inc.",0.93%,0.51,(0.69%)
KO,The Coca-Cola Company,0.90%,-0.3,(-0.42%)
NKE,"Nike, Inc.",0.82%,-0.13,(-0.21%)
VZ,Verizon Communications Inc.,0.49%,-0.01,(-0.01%)
