Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.59%,-29.92,(-3.13%)
CAT,Caterpillar Inc.,7.90%,-18.11,(-2.79%)
MSFT,Microsoft Corporation,5.89%,18.65,(4.13%)
HD,"The Home Depot, Inc.",4.80%,2.17,(0.57%)
AXP,American Express Company,4.51%,-8.03,(-2.18%)
UNH,UnitedHealth Group Incorporated,4.45%,0.93,(0.26%)
SHW,Sherwin-Williams,4.34%,-4.13,(-1.18%)
AMGN,Amgen Inc.,4.30%,-3.85,(-1.11%)
V,Visa Inc.,4.10%,0.64,(0.20%)
MCD,McDonald's Corporation,3.86%,2.12,(0.69%)
JPM,JPMorgan Chase & Co.,3.74%,-5.52,(-1.82%)
IBM,International Business Machines Corporation,3.66%,-2.25,(-0.76%)
TRV,"The Travelers Companies, Inc.",3.46%,-2.66,(-0.96%)
BA,The Boeing Company,3.14%,-1.08,(-0.43%)
AAPL,Apple Inc.,3.12%,0.39,(0.16%)
AMZN,"Amazon.com, Inc.amazon.com",3.00%,5.44,(2.32%)
CRM,"Salesforce, Inc.",2.88%,1.79,(0.79%)
HON,Honeywell International Inc.,2.79%,0.31,(0.14%)
JNJ,Johnson & Johnson,2.73%,-0.39,(-0.18%)
NVDA,Nvidia,2.36%,3.22,(1.74%)
CVX,Chevron Corporation,2.10%,0.66,(0.40%)
MMM,3M Company,2.04%,1.92,(1.20%)
PG,The Procter & Gamble Company,1.89%,0.58,(0.39%)
WMT,Walmart Inc.,1.48%,0.59,(0.50%)
DIS,The Walt Disney Company,1.40%,-1.71,(-1.51%)
MRK,"Merck & Co., Inc.",1.35%,-1.71,(-1.56%)
CSCO,"Cisco Systems, Inc.",0.94%,0.56,(0.75%)
KO,The Coca-Cola Company,0.91%,0.39,(0.55%)
NKE,"Nike, Inc.",0.81%,-0.65,(-1.00%)
VZ,Verizon Communications Inc.,0.49%,-0.09,(-0.23%)
