Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.29%,-1.7,(-0.94%)
AAPL,Apple Inc.,6.11%,-1.82,(-0.73%)
MSFT,Microsoft,4.83%,-3.88,(-0.99%)
AMZN,Amazon,3.73%,-2.6,(-1.24%)
GOOGL,Alphabet Inc. (Class A),3.21%,-2.02,(-0.66%)
GOOG,Alphabet Inc. (Class C),2.98%,-2.12,(-0.69%)
META,Meta Platforms,2.56%,-12.04,(-1.96%)
AVGO,Broadcom,2.53%,2.73,(0.86%)
TSLA,"Tesla, Inc.",2.40%,-11.64,(-2.96%)
BRK.B,Berkshire Hathaway,1.74%,-5.22,(-1.08%)
WMT,Walmart,1.61%,-1.51,(-1.24%)
LLY,Lilly (Eli),1.37%,-2.88,(-0.31%)
JPM,JPMorgan Chase,1.30%,-0.91,(-0.32%)
XOM,ExxonMobil,1.11%,0.85,(0.54%)
JNJ,Johnson & Johnson,0.96%,0.41,(0.17%)
V,Visa Inc.,0.96%,-1.47,(-0.49%)
MU,Micron Technology,0.84%,-17.14,(-3.71%)
ORCL,Oracle Corporation,0.74%,1.34,(0.87%)
MA,Mastercard,0.73%,-0.45,(-0.09%)
COST,Costco,0.73%,-5.7,(-0.58%)
CVX,Chevron Corporation,0.67%,3.42,(1.72%)
NFLX,Netflix,0.65%,-3.55,(-3.75%)
PLTR,Palantir Technologies,0.62%,1.21,(0.79%)
ABBV,AbbVie,0.61%,-3.8,(-1.82%)
PG,Procter & Gamble,0.57%,-1.68,(-1.15%)
BAC,Bank of America,0.56%,-0.08,(-0.16%)
AMD,Advanced Micro Devices,0.55%,3.27,(1.64%)
KO,Coca-Cola Company (The),0.55%,-0.22,(-0.28%)
HD,Home Depot (The),0.54%,-5.73,(-1.73%)
CAT,Caterpillar Inc.,0.53%,-9.98,(-1.44%)
CSCO,Cisco,0.52%,0.44,(0.57%)
GE,GE Aerospace,0.51%,-10.84,(-3.60%)
LRCX,Lam Research,0.48%,6.09,(2.71%)
AMAT,Applied Materials,0.47%,6.06,(1.73%)
MRK,Merck & Co.,0.47%,-0.46,(-0.40%)
RTX,RTX Corporation,0.45%,-3.67,(-1.79%)
UNH,UnitedHealth Group,0.43%,-1.59,(-0.56%)
PM,Philip Morris International,0.43%,-2.88,(-1.73%)
MS,Morgan Stanley,0.42%,-1.41,(-0.89%)
GS,Goldman Sachs,0.40%,-1.03,(-0.13%)
WFC,Wells Fargo,0.39%,-0.18,(-0.23%)
IBM,IBM,0.39%,-2.51,(-1.00%)
GEV,GE Vernova,0.39%,4.05,(0.47%)
INTC,Intel,0.38%,0.8,(1.77%)
LIN,Linde plc,0.38%,1.46,(0.30%)
TMUS,T-Mobile US,0.38%,-0.97,(-0.47%)
MCD,McDonald's,0.37%,-4.75,(-1.50%)
PEP,PepsiCo,0.35%,-0.52,(-0.34%)
VZ,Verizon,0.35%,-0.29,(-0.59%)
AXP,American Express,0.34%,-0.82,(-0.28%)
KLAC,KLA Corporation,0.33%,7.58,(0.51%)
T,AT&T,0.32%,0.14,(0.51%)
C,Citigroup,0.32%,0.64,(0.59%)
NEE,NextEra Energy,0.32%,0.52,(0.57%)
AMGN,Amgen,0.32%,-3.06,(-0.87%)
ABT,Abbott Laboratories,0.31%,-1.02,(-0.94%)
CRM,Salesforce,0.30%,-0.31,(-0.16%)
DIS,Walt Disney Company (The),0.29%,-0.62,(-0.62%)
GILD,Gilead Sciences,0.29%,-1.1,(-0.78%)
TMO,Thermo Fisher Scientific,0.29%,-0.58,(-0.12%)
TJX,TJX Companies,0.29%,1.29,(0.84%)
TXN,Texas Instruments,0.29%,-4.15,(-2.18%)
ISRG,Intuitive Surgical,0.28%,-0.5,(-0.10%)
