Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.69%,-7.94,(-0.99%)
CAT,Caterpillar Inc.,9.15%,-10.95,(-1.58%)
MSFT,Microsoft Corporation,5.22%,-2.29,(-0.58%)
AMGN,Amgen Inc.,4.72%,1.14,(0.32%)
HD,"The Home Depot, Inc.",4.41%,-1.86,(-0.56%)
MCD,McDonald's Corporation,4.21%,-1.48,(-0.47%)
SHW,Sherwin-Williams,4.10%,-5.88,(-1.88%)
V,Visa Inc.,4.02%,0.87,(0.29%)
TRV,"The Travelers Companies, Inc.",4.00%,-0.55,(-0.18%)
AXP,American Express Company,3.93%,-1.01,(-0.34%)
JPM,JPMorgan Chase & Co.,3.83%,-2.1,(-0.73%)
UNH,UnitedHealth Group Incorporated,3.80%,-0.61,(-0.22%)
AAPL,Apple Inc.,3.36%,0.89,(0.35%)
IBM,International Business Machines Corporation,3.35%,-1.22,(-0.49%)
JNJ,Johnson & Johnson,3.19%,0.72,(0.30%)
HON,Honeywell International Inc.,3.06%,-1.8,(-0.78%)
AMZN,"Amazon.com, Inc.amazon.com",2.78%,-2.07,(-0.99%)
CVX,Chevron Corporation,2.69%,2.3,(1.16%)
BA,The Boeing Company,2.66%,-7.34,(-3.56%)
CRM,"Salesforce, Inc.",2.62%,0.88,(0.45%)
NVDA,Nvidia,2.39%,-2.29,(-1.27%)
PG,The Procter & Gamble Company,1.96%,-0.37,(-0.25%)
MMM,3M Company,1.92%,-1.79,(-1.23%)
WMT,Walmart Inc.,1.62%,-0.84,(-0.69%)
MRK,"Merck & Co., Inc.",1.53%,0.01,(0.01%)
DIS,The Walt Disney Company,1.34%,0.42,(0.43%)
CSCO,"Cisco Systems, Inc.",1.05%,0.59,(0.76%)
KO,The Coca-Cola Company,1.02%,0.02,(0.03%)
NKE,"Nike, Inc.",0.71%,-0.4,(-0.74%)
VZ,Verizon Communications Inc.,0.67%,0.64,(1.29%)
