Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.45%,0.98,(0.53%)
AAPL,Apple Inc.,11.39%,-0.4,(-0.15%)
MSFT,Microsoft,8.95%,-1.46,(-0.36%)
AMZN,Amazon,6.80%,-1.88,(-0.88%)
GOOGL,Alphabet Inc. (Class A),5.74%,1.14,(0.37%)
GOOG,Alphabet Inc. (Class C),5.36%,0.97,(0.32%)
META,Meta Platforms,4.93%,0.1,(0.01%)
AVGO,Broadcom Inc.,4.82%,-1.68,(-0.49%)
TSLA,"Tesla, Inc.",4.56%,8.35,(2.09%)
WMT,Walmart,2.93%,-1.66,(-1.33%)
ASML,ASML Holding,1.58%,-3.4,(-0.25%)
MU,Micron Technology,1.41%,16.1,(3.99%)
COST,Costco,1.31%,-5.07,(-0.51%)
NFLX,Netflix,1.19%,-2.26,(-2.33%)
PLTR,Palantir Technologies,1.08%,0.29,(0.19%)
AMD,Advanced Micro Devices Inc.,0.99%,1.23,(0.61%)
CSCO,Cisco,0.92%,0.31,(0.41%)
AMAT,Applied Materials,0.83%,5.45,(1.58%)
LRCX,Lam Research,0.81%,3.78,(1.76%)
INTC,Intel,0.71%,1.19,(2.53%)
TMUS,T-Mobile US,0.70%,-5.34,(-2.44%)
LIN,Linde plc,0.66%,3.06,(0.64%)
PEP,PepsiCo,0.65%,-1.78,(-1.11%)
AMGN,Amgen,0.61%,2.09,(0.56%)
KLAC,KLA Corporation,0.57%,10.19,(0.70%)
GILD,Gilead Sciences,0.54%,-2.62,(-1.76%)
TXN,Texas Instruments,0.54%,0.92,(0.47%)
ISRG,Intuitive Surgical,0.52%,6.97,(1.43%)
SHOP,Shopify,0.50%,0.03,(0.02%)
ADI,Analog Devices,0.46%,0.39,(0.12%)
APP,Applovin Corp,0.46%,-17.66,(-3.70%)
HON,Honeywell,0.45%,-1.15,(-0.48%)
PDD,PDD Holdings,0.44%,-1.77,(-1.69%)
QCOM,Qualcomm,0.43%,-1.04,(-0.77%)
BKNG,Booking Holdings,0.41%,-48.83,(-1.12%)
PANW,Palo Alto Networks,0.40%,-1.37,(-0.82%)
ARM,Arm Holdings,0.38%,-0.78,(-0.65%)
VRTX,Vertex Pharmaceuticals,0.37%,-8.35,(-1.67%)
INTU,Intuit,0.36%,-14.13,(-3.11%)
SBUX,Starbucks,0.34%,0.2,(0.20%)
ADBE,Adobe Inc.,0.33%,-1.63,(-0.59%)
CRWD,CrowdStrike,0.33%,4.81,(1.10%)
CMCSA,Comcast,0.33%,-0.5,(-1.63%)
CEG,Constellation Energy,0.32%,-16.74,(-5.28%)
WDC,Western Digital,0.27%,2.57,(0.97%)
MELI,MercadoLibre,0.27%,15.94,(0.91%)
STX,Seagate Technology Holdings,0.26%,2.14,(0.56%)
MAR,Marriott International,0.26%,0.32,(0.10%)
ADP,ADP,0.26%,-4.33,(-1.99%)
SNPS,Synopsys,0.25%,0.11,(0.02%)
REGN,Regeneron Pharmaceuticals,0.24%,1.97,(0.26%)
CDNS,Cadence Design Systems,0.24%,0.88,(0.30%)
ABNB,Airbnb,0.24%,0.5,(0.38%)
CTAS,Cintas,0.24%,2.07,(1.06%)
MRVL,Marvell Technology,0.24%,-2.92,(-3.14%)
ORLY,O'Reilly Automotive,0.24%,-0.58,(-0.61%)
MNST,Monster Beverage,0.23%,0.81,(1.06%)
CSX,CSX Corporation,0.22%,-0.57,(-1.41%)
DASH,DoorDash,0.22%,-1.07,(-0.63%)
AEP,American Electric Power,0.21%,-1.03,(-0.77%)
MDLZ,Mondelez International,0.21%,-1.24,(-2.20%)
WBD,Warner Bros. Discovery,0.21%,0.02,(0.09%)
ROST,Ross Stores,0.20%,-1.83,(-0.86%)
PCAR,Paccar,0.19%,-0.93,(-0.78%)
FTNT,Fortinet,0.18%,-0.95,(-1.13%)
BKR,Baker Hughes,0.17%,-0.9,(-1.51%)
FAST,Fastenal,0.16%,0.29,(0.63%)
ADSK,Autodesk,0.16%,-2.03,(-0.80%)
MPWR,Monolithic Power Systems,0.16%,15.9,(1.51%)
XEL,Xcel Energy,0.15%,-0.88,(-1.07%)
NXPI,NXP Semiconductors,0.15%,-3.4,(-1.67%)
EA,Electronic Arts,0.15%,0.42,(0.21%)
EXC,Exelon,0.15%,-0.17,(-0.35%)
FANG,Diamondback Energy,0.15%,-1.75,(-0.98%)
IDXX,Idexx Laboratories,0.14%,1.97,(0.33%)
FER,Ferrovial SE,0.14%,-0.36,(-0.54%)
MSTR,MicroStrategy Inc.,0.14%,-0.26,(-0.19%)
TRI,Thomson Reuters Corporation,0.14%,-0.6,(-0.58%)
CCEP,Coca-Cola Europacific Partners,0.13%,-0.58,(-0.57%)
DDOG,Datadog,0.13%,4.31,(3.50%)
ALNY,Alnylam Pharmaceuticals,0.13%,-1.09,(-0.34%)
PYPL,PayPal,0.12%,0.44,(0.98%)
AXON,Axon Enterprise Inc.,0.12%,-12.55,(-2.37%)
ODFL,Old Dominion Freight Line,0.12%,-6.86,(-3.52%)
TTWO,Take-Two Interactive,0.12%,1.1,(0.53%)
KDP,Keurig Dr Pepper,0.11%,-0.39,(-1.39%)
WDAY,"Workday, Inc.",0.11%,-4.06,(-2.85%)
ROP,Roper Technologies,0.11%,-1.61,(-0.45%)
MCHP,Microchip Technology,0.11%,0.42,(0.64%)
CPRT,Copart,0.10%,-0.76,(-2.09%)
PAYX,Paychex,0.10%,-1.14,(-1.20%)
GEHC,GE HealthCare,0.10%,-0.08,(-0.11%)
INSM,Insmed Incorporated,0.09%,-4.39,(-3.05%)
CTSH,Cognizant,0.09%,-0.56,(-0.90%)
CHTR,Charter Communications,0.08%,5.29,(2.41%)
VRSK,Verisk,0.08%,0.47,(0.23%)
KHC,Kraft Heinz,0.08%,-0.49,(-2.07%)
DXCM,DexCom,0.08%,-1.54,(-2.26%)
ZS,Zscaler,0.07%,-3.35,(-2.14%)
TEAM,Atlassian,0.06%,-2.57,(-3.29%)
CSGP,CoStar Group,0.06%,-0.99,(-2.14%)
