Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.36%,0.89,(0.48%)
AAPL,Apple Inc.,6.24%,-0.38,(-0.15%)
MSFT,Microsoft,4.90%,-1.19,(-0.29%)
AMZN,Amazon,3.72%,-1.8,(-0.84%)
GOOGL,Alphabet Inc. (Class A),3.14%,1.01,(0.33%)
GOOG,Alphabet Inc. (Class C),2.93%,0.88,(0.29%)
META,Meta Platforms,2.69%,-0.77,(-0.12%)
AVGO,Broadcom,2.64%,-1.46,(-0.43%)
TSLA,"Tesla, Inc.",2.49%,8.29,(2.08%)
BRK.B,Berkshire Hathaway,1.73%,-1.26,(-0.26%)
WMT,Walmart,1.61%,-1.62,(-1.29%)
LLY,Lilly (Eli),1.45%,-2.67,(-0.27%)
JPM,JPMorgan Chase,1.26%,-1.68,(-0.58%)
XOM,ExxonMobil,1.03%,3.59,(2.42%)
V,Visa Inc.,0.97%,-5.6,(-1.78%)
JNJ,Johnson & Johnson,0.95%,-1.58,(-0.65%)
MU,Micron Technology,0.77%,16.36,(4.06%)
ORCL,Oracle Corporation,0.76%,13.45,(9.00%)
MA,Mastercard,0.73%,-11.22,(-2.18%)
COST,Costco,0.72%,-5.62,(-0.56%)
ABBV,AbbVie,0.65%,-0.17,(-0.07%)
NFLX,Netflix,0.65%,-2.33,(-2.41%)
CVX,Chevron Corporation,0.62%,5.37,(2.88%)
PLTR,Palantir Technologies,0.59%,0.07,(0.04%)
PG,Procter & Gamble,0.58%,-2.78,(-1.79%)
HD,Home Depot (The),0.57%,-6.34,(-1.78%)
BAC,Bank of America,0.57%,-0.1,(-0.21%)
GE,GE Aerospace,0.56%,-1.8,(-0.55%)
KO,Coca-Cola Company (The),0.54%,-0.26,(-0.33%)
AMD,Advanced Micro Devices,0.54%,1.35,(0.66%)
CAT,Caterpillar Inc.,0.54%,-8.93,(-1.25%)
CSCO,Cisco,0.50%,0.16,(0.21%)
MRK,Merck & Co.,0.47%,-0.6,(-0.51%)
AMAT,Applied Materials,0.45%,5.37,(1.55%)
RTX,RTX Corporation,0.45%,0.5,(0.24%)
LRCX,Lam Research,0.45%,3.45,(1.60%)
PM,Philip Morris International,0.42%,-6.11,(-3.53%)
UNH,UnitedHealth Group,0.42%,2.82,(1.00%)
MS,Morgan Stanley,0.42%,-0.33,(-0.21%)
GS,Goldman Sachs,0.40%,-10.88,(-1.30%)
INTC,Intel,0.39%,1.2,(2.55%)
WFC,Wells Fargo,0.39%,-1.56,(-1.99%)
TMUS,T-Mobile US,0.38%,-5.41,(-2.47%)
IBM,IBM,0.38%,-1.73,(-0.69%)
MCD,McDonald's,0.38%,-3.21,(-0.98%)
GEV,GE Vernova,0.37%,6.63,(0.79%)
LIN,Linde plc,0.36%,4.08,(0.85%)
PEP,PepsiCo,0.36%,-0.62,(-0.39%)
VZ,Verizon,0.35%,-0.12,(-0.24%)
AXP,American Express,0.34%,1.87,(0.62%)
AMGN,Amgen,0.33%,2.25,(0.60%)
KLAC,KLA Corporation,0.31%,13.53,(0.93%)
NEE,NextEra Energy,0.31%,0.18,(0.20%)
C,Citigroup,0.31%,0.07,(0.07%)
ABT,Abbott Laboratories,0.31%,-1.05,(-0.95%)
T,AT&T,0.31%,-0.62,(-2.24%)
TMO,Thermo Fisher Scientific,0.30%,-2.08,(-0.42%)
GILD,Gilead Sciences,0.30%,-1.78,(-1.20%)
TXN,Texas Instruments,0.29%,1.31,(0.66%)
CRM,Salesforce,0.29%,-1.37,(-0.70%)
DIS,Walt Disney Company (The),0.29%,-0.5,(-0.49%)
TJX,TJX Companies,0.29%,-1.14,(-0.71%)
ANET,Arista Networks,0.28%,-1.05,(-0.75%)
ISRG,Intuitive Surgical,0.28%,4.17,(0.86%)
BA,Boeing,0.27%,-3.68,(-1.69%)
APH,Amphenol,0.27%,-2.32,(-1.70%)
SCHW,Charles Schwab Corporation,0.26%,-1.25,(-1.34%)
DE,Deere & Company,0.26%,-2.43,(-0.41%)
ADI,Analog Devices,0.25%,0.22,(0.07%)
PFE,Pfizer,0.25%,0.1,(0.37%)
APP,AppLovin Corporation,0.25%,-18.09,(-3.79%)
UBER,Uber,0.25%,2.42,(3.35%)
HON,Honeywell,0.25%,-1.45,(-0.60%)
LMT,Lockheed Martin,0.24%,0.78,(0.12%)
UNP,Union Pacific Corporation,0.24%,-0.34,(-0.13%)
BLK,BlackRock,0.24%,-19.13,(-1.98%)
QCOM,Qualcomm,0.23%,-0.94,(-0.69%)
WELL,Welltower,0.23%,-2.47,(-1.19%)
COP,ConocoPhillips,0.23%,2.75,(2.41%)
LOW,Lowe's,0.23%,-4.42,(-1.76%)
ETN,Eaton Corporation,0.23%,-5.06,(-1.40%)
DHR,Danaher Corporation,0.22%,-0.53,(-0.27%)
BKNG,Booking Holdings,0.22%,-60.06,(-1.37%)
PANW,Palo Alto Networks,0.22%,-1.11,(-0.67%)
SYK,Stryker Corporation,0.22%,-10.73,(-2.99%)
SPGI,S&P Global,0.21%,-6.44,(-1.48%)
CB,Chubb Limited,0.21%,-0.84,(-0.26%)
NEM,Newmont,0.21%,-2.76,(-2.32%)
PLD,Prologis,0.20%,-1.28,(-0.94%)
VRTX,Vertex Pharmaceuticals,0.20%,-6.67,(-1.34%)
ACN,Accenture,0.20%,-0.06,(-0.03%)
