Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.28%,0.29,(0.16%)
AAPL,Apple Inc.,5.92%,4.89,(1.97%)
MSFT,Microsoft,5.53%,1.19,(0.26%)
AMZN,Amazon,4.06%,-0.59,(-0.25%)
GOOGL,Alphabet Inc. (Class A),3.28%,0.92,(0.28%)
GOOG,Alphabet Inc. (Class C),3.05%,0.91,(0.28%)
META,Meta Platforms,2.67%,7.3,(1.11%)
AVGO,Broadcom,2.46%,5.82,(1.82%)
TSLA,"Tesla, Inc.",2.33%,-9.85,(-2.19%)
BRK.B,Berkshire Hathaway,1.65%,2.1,(0.44%)
LLY,Lilly (Eli),1.51%,-1.77,(-0.17%)
WMT,Walmart,1.50%,0.35,(0.30%)
JPM,JPMorgan Chase,1.29%,2.26,(0.76%)
V,Visa Inc.,1.00%,0.46,(0.14%)
XOM,ExxonMobil,0.91%,0.9,(0.66%)
JNJ,Johnson & Johnson,0.85%,1.3,(0.59%)
ORCL,Oracle Corporation,0.84%,5.47,(3.09%)
MA,Mastercard,0.75%,1.33,(0.25%)
MU,Micron Technology,0.70%,-7.86,(-1.97%)
COST,Costco,0.70%,0.73,(0.07%)
AMD,Advanced Micro Devices,0.66%,-6.63,(-2.55%)
PLTR,Palantir Technologies,0.65%,0.37,(0.22%)
ABBV,AbbVie,0.62%,0.93,(0.42%)
HD,Home Depot (The),0.61%,1.12,(0.29%)
BAC,Bank of America,0.60%,0.45,(0.87%)
NFLX,Netflix,0.58%,-0.4,(-0.47%)
PG,Procter & Gamble,0.56%,0.12,(0.08%)
CVX,Chevron Corporation,0.53%,1.1,(0.66%)
UNH,UnitedHealth Group,0.50%,-7.85,(-2.20%)
KO,Coca-Cola Company (The),0.50%,0.02,(0.02%)
GE,GE Aerospace,0.49%,-0.64,(-0.22%)
CSCO,Cisco,0.48%,2.0,(2.69%)
CAT,Caterpillar Inc.,0.47%,-1.34,(-0.21%)
MS,Morgan Stanley,0.46%,2.26,(1.26%)
GS,Goldman Sachs,0.45%,12.8,(1.39%)
LRCX,Lam Research,0.44%,2.66,(1.22%)
IBM,IBM,0.44%,2.89,(0.99%)
WFC,Wells Fargo,0.43%,1.04,(1.19%)
PM,Philip Morris International,0.43%,0.55,(0.32%)
MRK,Merck & Co.,0.43%,-0.26,(-0.24%)
RTX,RTX Corporation,0.42%,-0.75,(-0.38%)
AMAT,Applied Materials,0.40%,-2.07,(-0.64%)
AXP,American Express,0.40%,2.11,(0.58%)
TMO,Thermo Fisher Scientific,0.38%,4.87,(0.78%)
MCD,McDonald's,0.36%,3.88,(1.25%)
INTC,Intel,0.34%,-1.79,(-3.96%)
CRM,Salesforce,0.34%,0.49,(0.21%)
LIN,Linde plc,0.34%,2.57,(0.57%)
TMUS,T-Mobile US,0.33%,1.22,(0.66%)
C,Citigroup,0.32%,1.42,(1.25%)
KLAC,KLA Corporation,0.32%,12.9,(0.85%)
DIS,Walt Disney Company (The),0.32%,0.74,(0.66%)
PEP,PepsiCo,0.31%,0.05,(0.04%)
BA,Boeing,0.31%,-3.81,(-1.51%)
ABT,Abbott Laboratories,0.30%,1.49,(1.39%)
APH,Amphenol,0.30%,2.94,(1.95%)
AMGN,Amgen,0.30%,3.03,(0.88%)
APP,AppLovin Corporation,0.30%,29.12,(5.55%)
ISRG,Intuitive Surgical,0.30%,2.15,(0.41%)
SCHW,Charles Schwab Corporation,0.29%,1.29,(1.26%)
ANET,Arista Networks,0.29%,9.35,(6.86%)
GEV,GE Vernova,0.29%,16.61,(2.53%)
NEE,NextEra Energy,0.28%,0.67,(0.79%)
TXN,Texas Instruments,0.28%,0.94,(0.49%)
BLK,BlackRock,0.28%,0.53,(0.05%)
UBER,Uber,0.27%,0.3,(0.36%)
ACN,Accenture,0.27%,-2.51,(-0.89%)
TJX,TJX Companies,0.27%,-0.89,(-0.58%)
GILD,Gilead Sciences,0.27%,0.1,(0.08%)
DHR,Danaher Corporation,0.27%,2.1,(0.89%)
VZ,Verizon,0.27%,0.15,(0.39%)
T,AT&T,0.27%,-0.01,(-0.03%)
