Symbol,Name,Weight,Price,Chg,% Chg
WBD,Warner Bros. Discovery,0.21%,27.77,-0.44,(-1.56%)
CSX,CSX Corporation,0.21%,36.55,0.05,(0.12%)
ADSK,Autodesk,0.19%,297.4,4.43,(1.51%)
AEP,American Electric Power,0.19%,115.54,0.83,(0.72%)
ROST,Ross Stores,0.18%,182.64,-0.1,(-0.05%)
FTNT,Fortinet,0.18%,79.04,-0.34,(-0.43%)
PCAR,Paccar,0.18%,111.28,-0.35,(-0.32%)
TRI,Thomson Reuters Corporation,0.18%,131.38,-0.7,(-0.53%)
WDAY,"Workday, Inc.",0.17%,218.44,2.44,(1.13%)
NXPI,NXP Semiconductors,0.17%,224.62,1.39,(0.62%)
IDXX,Idexx Laboratories,0.17%,702.72,7.12,(1.02%)
PYPL,PayPal,0.17%,59.33,-0.85,(-1.41%)
EA,Electronic Arts,0.15%,203.99,0.36,(0.18%)
DDOG,Datadog,0.15%,138.65,1.94,(1.42%)
ROP,Roper Technologies,0.15%,449.91,-2.33,(-0.52%)
FAST,Fastenal,0.15%,42.1,0.23,(0.55%)
MSTR,MicroStrategy Inc.,0.14%,161.98,1.6,(1.00%)
TTWO,Take-Two Interactive,0.14%,244.06,3.51,(1.46%)
EXC,Exelon,0.13%,44.22,0.0,(0.00%)
AXON,Axon Enterprise Inc.,0.13%,563.33,13.33,(2.42%)
BKR,Baker Hughes,0.13%,44.5,-0.79,(-1.75%)
XEL,Xcel Energy,0.13%,73.66,0.52,(0.72%)
TEAM,Atlassian,0.13%,164.91,2.93,(1.81%)
FANG,Diamondback Energy,0.13%,148.7,-5.37,(-3.48%)
CCEP,Coca-Cola Europacific Partners,0.12%,91.62,-0.55,(-0.60%)
PAYX,Paychex,0.12%,114.16,-2.54,(-2.18%)
CTSH,Cognizant,0.12%,83.96,0.33,(0.40%)
KDP,Keurig Dr Pepper,0.12%,28.05,-0.0,(-0.02%)
CPRT,Copart,0.12%,39.3,0.19,(0.47%)
GEHC,GE HealthCare,0.11%,82.4,0.02,(0.02%)
ZS,Zscaler,0.11%,230.35,3.92,(1.73%)
MCHP,Microchip Technology,0.11%,64.63,0.64,(1.00%)
ODFL,Old Dominion Freight Line,0.10%,157.6,1.87,(1.20%)
VRSK,Verisk,0.09%,219.01,-0.16,(-0.07%)
KHC,Kraft Heinz,0.09%,24.86,0.11,(0.42%)
CSGP,CoStar Group,0.08%,64.8,-0.03,(-0.05%)
CHTR,Charter Communications,0.08%,209.96,0.3,(0.14%)
LULU,Lululemon Athletica,0.08%,218.42,10.55,(5.08%)
DXCM,DexCom,0.08%,65.7,-0.06,(-0.08%)
BIIB,Biogen,0.08%,170.34,-1.76,(-1.02%)
ON,Onsemi,0.07%,54.4,1.07,(2.00%)
GFS,GlobalFoundries,0.06%,36.4,0.15,(0.40%)
CDW,CDW Corporation,0.06%,141.77,-1.92,(-1.34%)
TTD,Trade Desk (The),0.05%,37.04,-0.13,(-0.36%)
