Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.68%,3.5,(1.86%)
AAPL,Apple Inc.,12.00%,5.27,(1.93%)
MSFT,Microsoft,8.82%,-8.06,(-1.95%)
AMZN,Amazon,6.45%,-1.88,(-0.91%)
GOOGL,Alphabet Inc. (Class A),5.71%,-6.79,(-2.13%)
GOOG,Alphabet Inc. (Class C),5.34%,-6.47,(-2.03%)
META,Meta Platforms,4.95%,-3.14,(-0.47%)
AVGO,Broadcom Inc.,4.77%,2.89,(0.85%)
TSLA,"Tesla, Inc.",4.69%,0.94,(0.22%)
WMT,Walmart,3.02%,2.51,(1.98%)
ASML,ASML Holding,1.63%,21.65,(1.53%)
MU,Micron Technology,1.34%,34.45,(9.23%)
COST,Costco,1.27%,9.14,(0.94%)
AMD,Advanced Micro Devices Inc.,1.02%,-0.89,(-0.42%)
CSCO,Cisco,0.99%,-0.41,(-0.47%)
NFLX,Netflix,0.99%,-2.31,(-2.81%)
PLTR,Palantir Technologies,0.95%,-3.91,(-2.80%)
LRCX,Lam Research,0.86%,9.26,(4.09%)
AMAT,Applied Materials,0.79%,12.16,(3.69%)
INTC,Intel,0.70%,0.69,(1.47%)
PEP,PepsiCo,0.68%,1.73,(1.04%)
TMUS,T-Mobile US,0.66%,2.73,(1.37%)
LIN,Linde plc,0.64%,5.47,(1.19%)
TXN,Texas Instruments,0.60%,5.74,(2.60%)
AMGN,Amgen,0.57%,-0.71,(-0.19%)
KLAC,KLA Corporation,0.57%,55.78,(3.90%)
GILD,Gilead Sciences,0.57%,9.32,(6.33%)
ISRG,Intuitive Surgical,0.51%,-0.56,(-0.11%)
ADI,Analog Devices,0.48%,10.72,(3.30%)
APP,Applovin Corp,0.45%,-14.21,(-3.00%)
HON,Honeywell,0.45%,0.38,(0.15%)
SHOP,Shopify,0.45%,-10.55,(-8.29%)
QCOM,Qualcomm,0.44%,1.62,(1.16%)
PDD,PDD Holdings,0.43%,-0.93,(-0.88%)
BKNG,Booking Holdings,0.41%,76.96,(1.80%)
ARM,Arm Holdings,0.39%,-0.17,(-0.14%)
CMCSA,Comcast,0.34%,0.28,(0.88%)
VRTX,Vertex Pharmaceuticals,0.34%,-5.02,(-1.08%)
PANW,Palo Alto Networks,0.34%,1.05,(0.63%)
SBUX,Starbucks,0.33%,1.39,(1.42%)
INTU,Intuit,0.33%,-17.6,(-4.18%)
ADBE,Adobe Inc.,0.31%,-6.47,(-2.44%)
CRWD,CrowdStrike,0.31%,2.15,(0.52%)
MELI,MercadoLibre,0.30%,2.74,(0.14%)
CEG,Constellation Energy,0.29%,3.37,(1.24%)
MAR,Marriott International,0.28%,1.32,(0.37%)
WDC,Western Digital,0.27%,14.06,(5.36%)
STX,Seagate Technology Holdings,0.26%,11.99,(3.03%)
ADP,ADP,0.26%,-6.29,(-2.79%)
SNPS,Synopsys,0.24%,-7.9,(-1.81%)
REGN,Regeneron Pharmaceuticals,0.24%,21.67,(2.87%)
CDNS,Cadence Design Systems,0.24%,-0.28,(-0.09%)
CTAS,Cintas,0.24%,2.56,(1.29%)
ORLY,O'Reilly Automotive,0.23%,0.7,(0.75%)
MNST,Monster Beverage,0.23%,0.88,(1.09%)
MDLZ,Mondelez International,0.23%,0.88,(1.45%)
CSX,CSX Corporation,0.23%,0.4,(0.99%)
DASH,DoorDash,0.22%,-8.78,(-4.73%)
ABNB,Airbnb,0.21%,-1.23,(-1.03%)
WBD,Warner Bros. Discovery,0.20%,0.23,(0.85%)
MRVL,Marvell Technology,0.20%,-0.73,(-0.89%)
PCAR,Paccar,0.20%,2.3,(1.81%)
AEP,American Electric Power,0.19%,1.16,(0.95%)
FTNT,Fortinet,0.19%,2.25,(2.64%)
NXPI,NXP Semiconductors,0.18%,12.13,(5.13%)
ROST,Ross Stores,0.18%,0.43,(0.22%)
BKR,Baker Hughes,0.18%,2.0,(3.38%)
MPWR,Monolithic Power Systems,0.17%,58.41,(5.12%)
FAST,Fastenal,0.16%,0.61,(1.30%)
FER,Ferrovial SE,0.15%,0.91,(1.25%)
IDXX,Idexx Laboratories,0.15%,-0.25,(-0.04%)
EA,Electronic Arts,0.15%,-0.82,(-0.40%)
ADSK,Autodesk,0.14%,-10.83,(-4.45%)
FANG,Diamondback Energy,0.14%,4.72,(2.86%)
XEL,Xcel Energy,0.14%,0.45,(0.58%)
EXC,Exelon,0.13%,0.03,(0.08%)
DDOG,Datadog,0.13%,-3.85,(-2.97%)
CCEP,Coca-Cola Europacific Partners,0.13%,1.3,(1.36%)
MCHP,Microchip Technology,0.13%,3.36,(4.38%)
ALNY,Alnylam Pharmaceuticals,0.13%,0.73,(0.23%)
ODFL,Old Dominion Freight Line,0.12%,1.23,(0.63%)
KDP,Keurig Dr Pepper,0.12%,0.99,(3.47%)
TRI,Thomson Reuters Corporation,0.12%,-1.6,(-1.77%)
CPRT,Copart,0.11%,-0.52,(-1.30%)
WDAY,"Workday, Inc.",0.11%,-7.58,(-4.94%)
TTWO,Take-Two Interactive,0.11%,-6.46,(-3.06%)
PYPL,PayPal,0.11%,-1.15,(-2.76%)
MSTR,MicroStrategy Inc.,0.11%,-6.24,(-4.69%)
GEHC,GE HealthCare,0.11%,-0.18,(-0.23%)
ROP,Roper Technologies,0.10%,-13.45,(-3.86%)
AXON,Axon Enterprise Inc.,0.10%,-9.58,(-2.14%)
CTSH,Cognizant,0.10%,-3.18,(-4.27%)
PAYX,Paychex,0.10%,-4.44,(-4.49%)
INSM,Insmed Incorporated,0.09%,-1.16,(-0.78%)
CHTR,Charter Communications,0.09%,-5.72,(-2.30%)
KHC,Kraft Heinz,0.09%,0.06,(0.26%)
ZS,Zscaler,0.08%,-3.09,(-1.77%)
DXCM,DexCom,0.08%,0.23,(0.34%)
VRSK,Verisk,0.07%,1.36,(0.80%)
TEAM,Atlassian,0.07%,-5.97,(-6.43%)
CSGP,CoStar Group,0.06%,-2.9,(-5.71%)
