Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.70%,8.87,(0.93%)
CAT,Caterpillar Inc.,9.23%,13.61,(1.83%)
MSFT,Microsoft Corporation,5.08%,2.83,(0.68%)
HD,"The Home Depot, Inc.",4.72%,-2.95,(-0.76%)
SHW,Sherwin-Williams,4.48%,2.22,(0.61%)
AXP,American Express Company,4.45%,1.63,(0.45%)
AMGN,Amgen Inc.,4.45%,-0.18,(-0.05%)
V,Visa Inc.,4.02%,0.72,(0.22%)
MCD,McDonald's Corporation,3.98%,0.1,(0.03%)
JPM,JPMorgan Chase & Co.,3.92%,2.42,(0.76%)
TRV,"The Travelers Companies, Inc.",3.64%,-0.37,(-0.12%)
IBM,International Business Machines Corporation,3.56%,0.14,(0.05%)
AAPL,Apple Inc.,3.35%,0.48,(0.18%)
UNH,UnitedHealth Group Incorporated,3.33%,-0.45,(-0.16%)
HON,Honeywell International Inc.,3.00%,1.98,(0.81%)
BA,The Boeing Company,2.98%,1.16,(0.48%)
JNJ,Johnson & Johnson,2.90%,-1.2,(-0.50%)
AMZN,"Amazon.com, Inc.amazon.com",2.55%,1.66,(0.80%)
CRM,"Salesforce, Inc.",2.36%,0.05,(0.03%)
NVDA,Nvidia,2.34%,2.75,(1.46%)
CVX,Chevron Corporation,2.25%,1.74,(0.95%)
MMM,3M Company,2.13%,0.94,(0.54%)
PG,The Procter & Gamble Company,1.93%,-0.7,(-0.44%)
WMT,Walmart Inc.,1.55%,0.03,(0.03%)
MRK,"Merck & Co., Inc.",1.43%,0.1,(0.09%)
DIS,The Walt Disney Company,1.33%,-1.11,(-1.01%)
CSCO,"Cisco Systems, Inc.",1.05%,0.06,(0.07%)
KO,The Coca-Cola Company,0.94%,-0.06,(-0.08%)
NKE,"Nike, Inc.",0.78%,1.12,(1.78%)
VZ,Verizon Communications Inc.,0.58%,-0.13,(-0.27%)
