Symbol,Name,Weight,Price,Chg,% Chg
NVDA,Nvidia,7.20%,183.54,-1.43,(-0.77%)
AAPL,Apple Inc.,6.65%,278.77,1.59,(0.57%)
MSFT,Microsoft,5.72%,476.59,-15.43,(-3.14%)
AMZN,Amazon,3.98%,230.6,2.68,(1.18%)
GOOGL,Alphabet Inc. (Class A),3.22%,319.0,1.92,(0.60%)
AVGO,Broadcom,3.11%,408.25,1.96,(0.48%)
GOOG,Alphabet Inc. (Class C),3.00%,319.56,1.81,(0.57%)
META,Meta Platforms,2.63%,645.79,-11.17,(-1.70%)
TSLA,"Tesla, Inc.",2.41%,448.55,3.38,(0.76%)
BRK.B,Berkshire Hathaway,1.71%,492.17,0.74,(0.15%)
WMT,Walmart,1.46%,113.48,-1.58,(-1.37%)
LLY,Lilly (Eli),1.44%,996.55,14.33,(1.46%)
JPM,JPMorgan Chase,1.35%,308.31,7.8,(2.59%)
V,Visa Inc.,1.02%,326.83,0.33,(0.10%)
ORCL,Oracle Corporation,1.01%,219.51,-2.02,(-0.91%)
XOM,ExxonMobil,0.81%,119.32,1.07,(0.90%)
JNJ,Johnson & Johnson,0.80%,205.52,5.56,(2.78%)
MA,Mastercard,0.78%,540.08,2.53,(0.47%)
PLTR,Palantir Technologies,0.73%,189.0,7.16,(3.93%)
ABBV,AbbVie,0.64%,224.81,1.82,(0.82%)
BAC,Bank of America,0.64%,54.19,0.65,(1.22%)
NFLX,Netflix,0.64%,93.28,-3.43,(-3.54%)
COST,Costco,0.63%,873.28,-15.16,(-1.71%)
AMD,Advanced Micro Devices,0.58%,221.09,-0.53,(-0.24%)
HD,Home Depot (The),0.56%,348.99,3.72,(1.08%)
PG,Procter & Gamble,0.53%,139.84,0.21,(0.15%)
CSCO,Cisco,0.51%,80.29,0.77,(0.97%)
CVX,Chevron Corporation,0.49%,151.26,2.77,(1.87%)
KO,Coca-Cola Company (The),0.49%,69.97,-0.12,(-0.17%)
GE,GE Aerospace,0.48%,282.1,-3.21,(-1.13%)
UNH,UnitedHealth Group,0.48%,326.54,2.94,(0.91%)
MU,Micron Technology,0.47%,261.12,8.7,(3.45%)
IBM,IBM,0.47%,313.55,3.07,(0.99%)
MS,Morgan Stanley,0.46%,180.18,1.35,(0.75%)
WFC,Wells Fargo,0.46%,90.55,1.66,(1.87%)
CAT,Caterpillar Inc.,0.46%,607.27,12.91,(2.17%)
GS,Goldman Sachs,0.43%,890.22,13.64,(1.56%)
AXP,American Express,0.42%,375.84,11.93,(3.28%)
CRM,Salesforce,0.40%,263.43,2.41,(0.92%)
MRK,Merck & Co.,0.39%,96.85,-0.04,(-0.04%)
APP,AppLovin Corporation,0.39%,709.08,-15.54,(-2.14%)
RTX,RTX Corporation,0.38%,176.31,4.38,(2.55%)
PM,Philip Morris International,0.38%,150.0,-0.37,(-0.25%)
MCD,McDonald's,0.36%,310.01,-0.78,(-0.25%)
TMUS,T-Mobile US,0.35%,195.14,-6.22,(-3.09%)
AMAT,Applied Materials,0.35%,272.35,5.21,(1.95%)
TMO,Thermo Fisher Scientific,0.35%,572.22,9.15,(1.62%)
ABT,Abbott Laboratories,0.34%,122.88,1.63,(1.34%)
LRCX,Lam Research,0.34%,167.3,1.49,(0.90%)
PEP,PepsiCo,0.33%,148.69,4.05,(2.80%)
C,Citigroup,0.32%,111.36,1.93,(1.76%)
ISRG,Intuitive Surgical,0.32%,557.2,-0.93,(-0.17%)
GEV,GE Vernova,0.32%,725.35,100.05,(16.00%)
QCOM,Qualcomm,0.31%,181.64,5.64,(3.20%)
DIS,Walt Disney Company (The),0.31%,108.85,1.83,(1.71%)
INTC,Intel,0.31%,40.35,-0.15,(-0.36%)
INTU,Intuit,0.30%,664.97,9.22,(1.41%)
LIN,Linde plc,0.30%,391.78,1.4,(0.36%)
NOW,ServiceNow,0.29%,858.37,3.46,(0.40%)
TJX,TJX Companies,0.28%,155.68,2.0,(1.30%)
UBER,Uber,0.28%,83.06,-6.01,(-6.75%)
T,AT&T,0.28%,24.31,-0.21,(-0.84%)
BKNG,Booking Holdings,0.28%,5302.32,106.55,(2.05%)
AMGN,Amgen,0.27%,315.81,1.95,(0.62%)
SCHW,Charles Schwab Corporation,0.27%,95.7,1.54,(1.63%)
APH,Amphenol,0.27%,138.63,0.05,(0.04%)
NEE,NextEra Energy,0.27%,81.46,1.82,(2.29%)
ACN,Accenture,0.27%,270.85,1.32,(0.49%)
BLK,BlackRock,0.27%,1082.42,11.11,(1.04%)
VZ,Verizon,0.27%,39.71,-0.43,(-1.07%)
ANET,Arista Networks,0.27%,132.09,2.05,(1.58%)
TXN,Texas Instruments,0.26%,180.09,0.57,(0.32%)
KLAC,KLA Corporation,0.26%,1235.31,9.7,(0.79%)
DHR,Danaher Corporation,0.26%,227.56,4.33,(1.94%)
BA,Boeing,0.25%,199.87,-0.5,(-0.25%)
COF,Capital One,0.24%,235.51,4.7,(2.04%)
GILD,Gilead Sciences,0.24%,120.65,1.29,(1.08%)
SPGI,S&P Global,0.24%,489.12,-1.62,(-0.33%)
PFE,Pfizer,0.24%,25.65,0.32,(1.24%)
ADBE,Adobe Inc.,0.23%,344.41,0.09,(0.03%)
UNP,Union Pacific Corporation,0.22%,234.41,2.85,(1.23%)
LOW,Lowe's,0.22%,245.32,2.65,(1.09%)
BSX,Boston Scientific,0.22%,92.59,0.06,(0.06%)
ADI,Analog Devices,0.22%,279.99,3.75,(1.36%)
ETN,Eaton Corporation,0.22%,350.71,8.95,(2.62%)
SYK,Stryker Corporation,0.22%,351.86,2.63,(0.75%)
PANW,Palo Alto Networks,0.22%,193.0,-2.0,(-1.03%)
WELL,Welltower,0.22%,194.63,-1.17,(-0.60%)
PGR,Progressive Corporation,0.21%,223.76,-2.59,(-1.15%)
CRWD,CrowdStrike,0.21%,516.48,-1.5,(-0.29%)
MDT,Medtronic,0.21%,100.73,1.11,(1.12%)
DE,Deere & Company,0.20%,464.55,1.69,(0.36%)
KKR,KKR,0.20%,140.27,4.49,(3.31%)
HOOD,"Robinhood Markets, Inc.",0.20%,136.05,0.34,(0.25%)
HON,Honeywell,0.20%,191.28,1.11,(0.59%)
PLD,Prologis,0.19%,129.67,2.22,(1.74%)
BX,Blackstone Inc.,0.19%,155.15,-0.88,(-0.56%)
COP,ConocoPhillips,0.19%,96.55,3.12,(3.34%)
CB,Chubb Limited,0.19%,302.18,0.96,(0.32%)
CEG,Constellation Energy,0.18%,360.95,1.8,(0.50%)
VRTX,Vertex Pharmaceuticals,0.18%,440.06,3.05,(0.70%)
PH,Parker Hannifin,0.18%,884.17,21.24,(2.46%)
LMT,Lockheed Martin,0.18%,470.74,3.85,(0.82%)
HCA,HCA Healthcare,0.17%,470.38,-18.12,(-3.71%)
BMY,Bristol Myers Squibb,0.17%,51.36,0.71,(1.40%)
ADP,Automatic Data Processing,0.17%,258.14,-0.09,(-0.04%)
NEM,Newmont,0.17%,93.88,-0.21,(-0.23%)
CVS,CVS Health,0.16%,78.83,0.59,(0.76%)
CMCSA,Comcast,0.16%,27.32,0.53,(1.96%)
MCK,McKesson Corporation,0.16%,806.25,11.24,(1.41%)
MO,Altria,0.16%,58.74,0.56,(0.96%)
NKE,"Nike, Inc.",0.16%,65.43,2.1,(3.32%)
CME,CME Group,0.16%,267.83,-2.29,(-0.85%)
DASH,DoorDash,0.15%,218.9,-11.09,(-4.82%)
SBUX,Starbucks,0.15%,82.93,0.65,(0.79%)
DELL,Dell Technologies,0.15%,139.33,1.11,(0.80%)
GD,General Dynamics,0.15%,342.96,8.69,(2.60%)
SO,Southern Company,0.15%,84.13,-1.36,(-1.59%)
CDNS,Cadence Design Systems,0.15%,338.15,3.08,(0.92%)
ICE,Intercontinental Exchange,0.15%,159.89,1.88,(1.19%)
SNPS,Synopsys,0.15%,473.58,7.72,(1.66%)
DUK,Duke Energy,0.14%,114.29,-0.95,(-0.83%)
MMC,Marsh McLennan,0.14%,180.44,-0.82,(-0.46%)
MMM,3M,0.14%,165.75,0.66,(0.40%)
TT,Trane Technologies,0.14%,396.76,-2.24,(-0.56%)
APO,Apollo Global Management,0.14%,147.71,3.82,(2.65%)
MCO,Moody's Corporation,0.14%,478.52,-7.86,(-1.62%)
AMT,American Tower,0.14%,181.65,2.09,(1.17%)
WM,Waste Management,0.14%,209.03,-0.28,(-0.13%)
UPS,United Parcel Service,0.14%,98.95,1.98,(2.04%)
USB,U.S. Bancorp,0.13%,53.15,1.58,(3.06%)
BK,BNY Mellon,0.13%,117.76,1.82,(1.57%)
PNC,PNC Financial Services,0.13%,206.03,3.88,(1.92%)
GLW,Corning Inc.,0.13%,94.02,2.91,(3.19%)
SHW,Sherwin-Williams,0.13%,323.18,2.04,(0.63%)
NOC,Northrop Grumman,0.13%,556.58,5.95,(1.08%)
ORLY,O'Reilly Auto Parts,0.13%,93.32,-0.93,(-0.98%)
HWM,Howmet Aerospace,0.13%,193.32,1.95,(1.02%)
ABNB,Airbnb,0.12%,127.06,1.67,(1.33%)
EMR,Emerson Electric,0.12%,136.21,0.96,(0.71%)
MAR,Marriott International,0.12%,284.97,1.13,(0.40%)
REGN,Regeneron Pharmaceuticals,0.12%,715.78,23.19,(3.35%)
ELV,Elevance Health,0.12%,337.16,7.35,(2.23%)
CTAS,Cintas,0.12%,185.01,1.86,(1.01%)
GM,General Motors,0.12%,79.57,2.41,(3.13%)
WMB,Williams Companies,0.12%,60.55,-1.0,(-1.63%)
WBD,Warner Bros. Discovery,0.12%,29.77,1.5,(5.33%)
COIN,Coinbase Global,0.12%,273.15,-4.22,(-1.52%)
ITW,Illinois Tool Works,0.12%,251.57,4.94,(2.00%)
TDG,TransDigm Group,0.12%,1293.34,-24.68,(-1.87%)
EQIX,Equinix,0.12%,739.63,-1.04,(-0.14%)
AON,Aon,0.12%,337.73,-8.46,(-2.45%)
ECL,Ecolab,0.12%,255.04,1.75,(0.69%)
MNST,Monster Beverage,0.12%,73.55,-0.02,(-0.02%)
CMI,Cummins,0.12%,519.64,19.48,(3.90%)
JCI,Johnson Controls,0.11%,116.37,0.6,(0.52%)
RCL,Royal Caribbean Group,0.11%,259.16,10.84,(4.37%)
TEL,TE Connectivity,0.11%,239.98,3.78,(1.60%)
CI,Cigna,0.11%,262.2,-0.51,(-0.20%)
PWR,Quanta Services,0.11%,463.8,5.84,(1.28%)
MDLZ,Mondelez International,0.11%,53.57,-0.54,(-1.00%)
CSX,CSX Corporation,0.11%,36.94,0.57,(1.55%)
FDX,FedEx,0.11%,282.55,7.42,(2.70%)
COR,Cencora,0.11%,339.82,2.52,(0.75%)
NSC,Norfolk Southern Railway,0.11%,293.46,3.93,(1.36%)
FCX,Freeport-McMoRan,0.11%,45.57,0.77,(1.71%)
RSG,Republic Services,0.10%,207.55,-1.77,(-0.84%)
ADSK,Autodesk,0.10%,302.53,1.78,(0.59%)
STX,Seagate Technology,0.10%,294.33,11.47,(4.05%)
HLT,Hilton Worldwide,0.10%,270.14,0.89,(0.33%)
TFC,Truist Financial,0.10%,49.07,1.15,(2.39%)
CL,Colgate-Palmolive,0.10%,77.65,0.67,(0.87%)
TRV,Travelers Companies (The),0.10%,279.45,0.29,(0.11%)
MSI,Motorola Solutions,0.10%,372.4,1.07,(0.29%)
AJG,Arthur J. Gallagher & Co.,0.10%,239.11,-0.8,(-0.33%)
WDC,Western Digital,0.10%,178.49,8.95,(5.28%)
FTNT,Fortinet,0.10%,82.04,-1.46,(-1.75%)
AEP,American Electric Power,0.10%,114.18,-1.89,(-1.63%)
EOG,EOG Resources,0.10%,110.54,1.15,(1.05%)
SPG,Simon Property Group,0.10%,181.72,0.67,(0.37%)
KMI,Kinder Morgan,0.10%,26.65,-0.67,(-2.46%)
PCAR,Paccar,0.10%,112.47,3.56,(3.27%)
SLB,Schlumberger,0.10%,39.5,1.2,(3.12%)
ROST,Ross Stores,0.10%,181.26,4.24,(2.40%)
WDAY,"Workday, Inc.",0.09%,222.77,0.52,(0.23%)
SRE,Sempra,0.09%,88.49,0.17,(0.20%)
NXPI,NXP Semiconductors,0.09%,229.37,1.32,(0.58%)
PSX,Phillips 66,0.09%,142.66,2.78,(1.98%)
MPC,Marathon Petroleum,0.09%,190.78,0.05,(0.02%)
PYPL,PayPal,0.09%,60.96,0.18,(0.29%)
AZO,AutoZone,0.09%,3408.12,-88.65,(-2.54%)
BDX,Becton Dickinson,0.09%,197.24,8.42,(4.46%)
AFL,Aflac,0.09%,107.29,-0.73,(-0.67%)
VST,Vistra Corp.,0.09%,165.15,0.34,(0.21%)
IDXX,Idexx Laboratories,0.09%,699.46,0.4,(0.06%)
DLR,Digital Realty,0.09%,160.31,-2.45,(-1.51%)
VLO,Valero Energy,0.09%,176.67,1.34,(0.77%)
LHX,L3Harris,0.09%,287.94,10.57,(3.81%)
DDOG,Datadog,0.09%,151.96,-0.61,(-0.40%)
ALL,Allstate,0.08%,201.19,0.13,(0.07%)
F,Ford Motor Company,0.08%,13.2,0.12,(0.88%)
O,Realty Income,0.08%,57.07,0.02,(0.03%)
NDAQ,"Nasdaq, Inc.",0.08%,91.38,0.66,(0.73%)
MET,MetLife,0.08%,79.0,1.18,(1.52%)
APD,Air Products,0.08%,233.79,3.03,(1.31%)
ZTS,Zoetis,0.08%,117.3,1.55,(1.34%)
URI,United Rentals,0.08%,804.4,14.5,(1.84%)
EA,Electronic Arts,0.08%,203.63,-0.19,(-0.10%)
D,Dominion Energy,0.08%,57.78,-0.68,(-1.16%)
EW,Edwards Lifesciences,0.08%,84.33,1.05,(1.27%)
ROP,Roper Technologies,0.08%,440.77,0.14,(0.03%)
CAH,Cardinal Health,0.08%,198.64,0.64,(0.32%)
BKR,Baker Hughes,0.08%,47.63,-0.06,(-0.13%)
GWW,W. W. Grainger,0.08%,987.77,29.09,(3.03%)
CBRE,CBRE Group,0.08%,157.12,1.09,(0.70%)
MPWR,Monolithic Power Systems,0.08%,975.46,12.51,(1.30%)
