Symbol,Name,Weight,Price,Chg,% Chg
PAYX,Paychex,0.12%,112.74,-0.0,(-0.00%)
CCEP,Coca-Cola Europacific Partners,0.12%,90.0,0.05,(0.05%)
KDP,Keurig Dr Pepper,0.12%,29.54,0.48,(1.63%)
CTSH,Cognizant,0.12%,82.27,1.32,(1.63%)
ZS,Zscaler,0.11%,243.25,0.24,(0.10%)
GEHC,GE HealthCare,0.11%,84.47,1.44,(1.73%)
CPRT,Copart,0.11%,39.18,0.74,(1.93%)
MCHP,Microchip Technology,0.11%,67.87,1.02,(1.52%)
ODFL,Old Dominion Freight Line,0.10%,157.35,8.46,(5.68%)
VRSK,Verisk,0.09%,214.46,-1.57,(-0.73%)
CSGP,CoStar Group,0.09%,68.44,0.5,(0.74%)
KHC,Kraft Heinz,0.09%,24.39,0.16,(0.64%)
CHTR,Charter Communications,0.08%,213.31,8.18,(3.99%)
DXCM,DexCom,0.08%,67.02,0.69,(1.04%)
BIIB,Biogen,0.08%,177.6,1.76,(1.00%)
GFS,GlobalFoundries,0.07%,40.43,0.47,(1.18%)
LULU,Lululemon Athletica,0.07%,187.3,5.02,(2.75%)
ON,Onsemi,0.07%,54.96,-0.27,(-0.50%)
CDW,CDW Corporation,0.06%,149.7,2.57,(1.75%)
TTD,Trade Desk (The),0.06%,39.15,-0.25,(-0.65%)
