Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.37%,-0.03,(-0.02%)
AAPL,Apple Inc.,6.00%,1.23,(0.48%)
MSFT,Microsoft,5.28%,-33.38,(-6.93%)
AMZN,Amazon,4.09%,-1.38,(-0.57%)
GOOGL,Alphabet Inc. (Class A),3.38%,5.63,(1.68%)
GOOG,Alphabet Inc. (Class C),3.15%,5.56,(1.65%)
META,Meta Platforms,2.93%,64.84,(9.70%)
AVGO,Broadcom,2.48%,-2.94,(-0.88%)
TSLA,"Tesla, Inc.",2.31%,6.48,(1.50%)
BRK.B,Berkshire Hathaway,1.62%,0.52,(0.11%)
WMT,Walmart,1.47%,-0.13,(-0.11%)
LLY,Lilly (Eli),1.45%,0.26,(0.03%)
JPM,JPMorgan Chase,1.29%,0.85,(0.28%)
V,Visa Inc.,1.01%,3.47,(1.06%)
XOM,ExxonMobil,0.93%,1.81,(1.32%)
JNJ,Johnson & Johnson,0.87%,0.9,(0.40%)
MU,Micron Technology,0.78%,3.6,(0.83%)
ORCL,Oracle Corporation,0.78%,-2.27,(-1.32%)
MA,Mastercard,0.76%,11.1,(2.13%)
COST,Costco,0.67%,-1.99,(-0.21%)
AMD,Advanced Micro Devices,0.65%,1.22,(0.48%)
ABBV,AbbVie,0.61%,0.08,(0.04%)
PLTR,Palantir Technologies,0.60%,1.78,(1.13%)
BAC,Bank of America,0.59%,0.1,(0.19%)
HD,Home Depot (The),0.59%,0.75,(0.20%)
NFLX,Netflix,0.56%,-0.35,(-0.42%)
CVX,Chevron Corporation,0.55%,2.84,(1.67%)
PG,Procter & Gamble,0.54%,0.07,(0.05%)
KO,Coca-Cola Company (The),0.50%,0.12,(0.16%)
CSCO,Cisco,0.49%,-0.36,(-0.46%)
LRCX,Lam Research,0.49%,7.17,(2.99%)
GE,GE Aerospace,0.49%,0.66,(0.23%)
CAT,Caterpillar Inc.,0.48%,9.22,(1.43%)
IBM,IBM,0.47%,24.75,(8.41%)
MS,Morgan Stanley,0.46%,0.81,(0.44%)
GS,Goldman Sachs,0.45%,2.01,(0.21%)
PM,Philip Morris International,0.44%,-1.09,(-0.61%)
WFC,Wells Fargo,0.43%,0.42,(0.48%)
AMAT,Applied Materials,0.43%,5.82,(1.73%)
RTX,RTX Corporation,0.43%,1.13,(0.57%)
UNH,UnitedHealth Group,0.42%,1.38,(0.47%)
