Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.99%,-8.2,(-1.00%)
CAT,Caterpillar Inc.,9.51%,2.19,(0.31%)
MSFT,Microsoft Corporation,4.86%,-5.32,(-1.45%)
AMGN,Amgen Inc.,4.77%,0.46,(0.13%)
HD,"The Home Depot, Inc.",4.39%,-2.71,(-0.82%)
SHW,Sherwin-Williams,4.31%,-0.09,(-0.03%)
MCD,McDonald's Corporation,4.16%,-0.59,(-0.19%)
V,Visa Inc.,4.00%,-9.24,(-3.02%)
AXP,American Express Company,3.99%,-3.83,(-1.28%)
TRV,"The Travelers Companies, Inc.",3.92%,-0.31,(-0.11%)
JPM,JPMorgan Chase & Co.,3.86%,-5.55,(-1.90%)
UNH,UnitedHealth Group Incorporated,3.52%,-7.39,(-2.76%)
AAPL,Apple Inc.,3.41%,-0.33,(-0.13%)
JNJ,Johnson & Johnson,3.26%,2.58,(1.08%)
IBM,International Business Machines Corporation,3.21%,-3.71,(-1.54%)
HON,Honeywell International Inc.,3.04%,0.13,(0.06%)
CVX,Chevron Corporation,2.85%,3.61,(1.74%)
AMZN,"Amazon.com, Inc.amazon.com",2.71%,-6.35,(-3.06%)
BA,The Boeing Company,2.58%,-2.77,(-1.42%)
CRM,"Salesforce, Inc.",2.44%,-4.85,(-2.61%)
NVDA,Nvidia,2.29%,-1.68,(-0.98%)
MMM,3M Company,1.96%,1.28,(0.89%)
PG,The Procter & Gamble Company,1.93%,0.56,(0.39%)
WMT,Walmart Inc.,1.67%,1.4,(1.15%)
MRK,"Merck & Co., Inc.",1.63%,1.97,(1.65%)
DIS,The Walt Disney Company,1.26%,-1.26,(-1.33%)
CSCO,"Cisco Systems, Inc.",1.08%,-2.02,(-2.46%)
KO,The Coca-Cola Company,1.02%,0.87,(1.17%)
NKE,"Nike, Inc.",0.70%,-0.43,(-0.82%)
VZ,Verizon Communications Inc.,0.69%,0.15,(0.29%)
