Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.31%,-0.52,(-0.27%)
AAPL,Apple Inc.,6.39%,-0.54,(-0.20%)
MSFT,Microsoft,4.92%,3.56,(0.86%)
AMZN,Amazon,3.55%,-0.41,(-0.20%)
GOOGL,Alphabet Inc. (Class A),3.17%,-5.24,(-1.61%)
GOOG,Alphabet Inc. (Class C),2.96%,-5.3,(-1.63%)
META,Meta Platforms,2.70%,-3.64,(-0.54%)
AVGO,Broadcom,2.58%,-1.7,(-0.49%)
TSLA,"Tesla, Inc.",2.53%,6.74,(1.61%)
BRK.B,Berkshire Hathaway,1.71%,1.28,(0.26%)
WMT,Walmart,1.61%,-1.96,(-1.52%)
LLY,Lilly (Eli),1.47%,-11.27,(-1.08%)
JPM,JPMorgan Chase,1.36%,-5.29,(-1.64%)
XOM,ExxonMobil,1.00%,0.11,(0.08%)
V,Visa Inc.,1.00%,2.55,(0.78%)
JNJ,Johnson & Johnson,0.92%,1.01,(0.42%)
MA,Mastercard,0.77%,6.59,(1.23%)
ORCL,Oracle Corporation,0.74%,5.88,(3.76%)
COST,Costco,0.69%,-19.5,(-1.96%)
MU,Micron Technology,0.67%,-8.82,(-2.30%)
ABBV,AbbVie,0.63%,1.41,(0.63%)
BAC,Bank of America,0.63%,-1.77,(-3.14%)
HD,Home Depot (The),0.62%,10.58,(2.78%)
PG,Procter & Gamble,0.59%,2.25,(1.43%)
CVX,Chevron Corporation,0.57%,0.08,(0.05%)
AMD,Advanced Micro Devices,0.56%,-0.81,(-0.38%)
NFLX,Netflix,0.55%,1.19,(1.47%)
CAT,Caterpillar Inc.,0.55%,-0.69,(-0.09%)
CSCO,Cisco,0.54%,0.02,(0.02%)
GE,GE Aerospace,0.53%,1.16,(0.37%)
PLTR,Palantir Technologies,0.53%,-3.36,(-2.35%)
KO,Coca-Cola Company (The),0.53%,-1.03,(-1.32%)
MRK,Merck & Co.,0.46%,0.04,(0.03%)
PM,Philip Morris International,0.45%,0.55,(0.30%)
LRCX,Lam Research,0.45%,-3.22,(-1.40%)
GS,Goldman Sachs,0.44%,-9.16,(-0.97%)
WFC,Wells Fargo,0.44%,-4.45,(-4.71%)
MS,Morgan Stanley,0.44%,-7.49,(-4.11%)
IBM,IBM,0.43%,-3.34,(-1.13%)
AMAT,Applied Materials,0.42%,2.21,(0.67%)
RTX,RTX Corporation,0.42%,-0.81,(-0.41%)
UNH,UnitedHealth Group,0.40%,-0.84,(-0.31%)
AXP,American Express,0.39%,1.31,(0.36%)
INTC,Intel,0.38%,-2.84,(-5.64%)
MCD,McDonald's,0.37%,1.58,(0.49%)
PEP,PepsiCo,0.36%,0.59,(0.35%)
TMUS,T-Mobile US,0.35%,0.22,(0.11%)
LIN,Linde plc,0.34%,7.0,(1.53%)
GEV,GE Vernova,0.34%,-4.17,(-0.52%)
C,Citigroup,0.33%,-3.53,(-2.86%)
TMO,Thermo Fisher Scientific,0.32%,-3.19,(-0.58%)
VZ,Verizon,0.32%,0.72,(1.54%)
TXN,Texas Instruments,0.32%,2.45,(1.12%)
AMGN,Amgen,0.32%,-7.14,(-1.90%)
ABT,Abbott Laboratories,0.31%,1.34,(1.21%)
DIS,Walt Disney Company (The),0.31%,2.78,(2.59%)
T,AT&T,0.31%,0.46,(1.72%)
NEE,NextEra Energy,0.30%,2.26,(2.52%)
BA,Boeing,0.30%,-2.61,(-1.07%)
