Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.45%,-0.19,(-0.10%)
AAPL,Apple Inc.,11.76%,0.23,(0.08%)
MSFT,Microsoft,9.13%,8.19,(1.98%)
AMZN,Amazon,6.61%,2.69,(1.29%)
GOOGL,Alphabet Inc. (Class A),5.80%,-6.11,(-1.88%)
GOOG,Alphabet Inc. (Class C),5.42%,-6.11,(-1.88%)
META,Meta Platforms,4.98%,-1.66,(-0.25%)
AVGO,Broadcom Inc.,4.77%,1.2,(0.35%)
TSLA,"Tesla, Inc.",4.65%,7.54,(1.81%)
WMT,Walmart,2.97%,-1.27,(-0.98%)
ASML,ASML Holding,1.61%,-3.17,(-0.22%)
COST,Costco,1.28%,-11.78,(-1.18%)
MU,Micron Technology,1.23%,-7.03,(-1.83%)
NFLX,Netflix,1.04%,2.65,(3.25%)
AMD,Advanced Micro Devices Inc.,1.03%,1.01,(0.47%)
CSCO,Cisco,1.01%,1.11,(1.28%)
PLTR,Palantir Technologies,1.00%,1.03,(0.72%)
LRCX,Lam Research,0.82%,-5.21,(-2.27%)
AMAT,Applied Materials,0.76%,-0.46,(-0.14%)
INTC,Intel,0.71%,-1.65,(-3.28%)
PEP,PepsiCo,0.66%,-1.1,(-0.66%)
TMUS,T-Mobile US,0.64%,0.02,(0.01%)
LIN,Linde plc,0.63%,4.06,(0.89%)
TXN,Texas Instruments,0.58%,0.82,(0.38%)
AMGN,Amgen,0.58%,-8.53,(-2.27%)
KLAC,KLA Corporation,0.54%,-14.29,(-0.99%)
GILD,Gilead Sciences,0.54%,-1.86,(-1.23%)
ISRG,Intuitive Surgical,0.52%,6.52,(1.32%)
SHOP,Shopify,0.49%,9.77,(8.25%)
APP,Applovin Corp,0.47%,14.86,(3.23%)
ADI,Analog Devices,0.46%,1.23,(0.38%)
HON,Honeywell,0.45%,2.0,(0.83%)
PDD,PDD Holdings,0.44%,0.04,(0.04%)
QCOM,Qualcomm,0.44%,1.22,(0.87%)
BKNG,Booking Holdings,0.41%,118.85,(2.80%)
