Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,12.63%,-0.56,(-0.32%)
AAPL,Apple Inc.,12.11%,-0.82,(-0.30%)
MSFT,Microsoft,8.89%,-14.02,(-3.38%)
AMZN,Amazon,7.16%,-9.39,(-4.03%)
GOOGL,Alphabet Inc. (Class A),6.13%,-5.7,(-1.71%)
GOOG,Alphabet Inc. (Class C),5.71%,-5.04,(-1.51%)
META,Meta Platforms,5.12%,7.4,(1.11%)
AVGO,Broadcom Inc.,4.49%,8.56,(2.78%)
TSLA,"Tesla, Inc.",4.49%,-6.6,(-1.62%)
WMT,Walmart,3.04%,-0.77,(-0.60%)
ASML,ASML Holding,1.56%,6.99,(0.52%)
COST,Costco,1.32%,11.9,(1.22%)
MU,Micron Technology,1.28%,1.76,(0.46%)
NFLX,Netflix,1.03%,1.18,(1.47%)
CSCO,Cisco,0.98%,1.63,(2.00%)
PLTR,Palantir Technologies,0.94%,-8.13,(-5.83%)
AMD,Advanced Micro Devices Inc.,0.94%,-8.05,(-4.02%)
LRCX,Lam Research,0.80%,4.35,(2.08%)
INTC,Intel,0.72%,-0.25,(-0.51%)
AMAT,Applied Materials,0.71%,2.61,(0.88%)
PEP,PepsiCo,0.68%,0.82,(0.49%)
TMUS,T-Mobile US,0.67%,-0.93,(-0.46%)
LIN,Linde plc,0.65%,-10.66,(-2.25%)
TXN,Texas Instruments,0.61%,0.77,(0.35%)
AMGN,Amgen,0.59%,0.19,(0.05%)
GILD,Gilead Sciences,0.56%,3.46,(2.36%)
KLAC,KLA Corporation,0.52%,27.41,(2.10%)
ISRG,Intuitive Surgical,0.51%,1.08,(0.23%)
ADI,Analog Devices,0.48%,4.89,(1.53%)
SHOP,Shopify,0.45%,0.18,(0.15%)
HON,Honeywell,0.45%,-0.76,(-0.32%)
QCOM,Qualcomm,0.44%,-11.32,(-7.60%)
BKNG,Booking Holdings,0.43%,-104.11,(-2.26%)
PDD,PDD Holdings,0.43%,-0.28,(-0.27%)
APP,Applovin Corp,0.38%,-14.68,(-3.79%)
