Symbol,Name,Weight,Chg,% Chg
WDC,Western Digital,0.31%,-2.4,(-0.80%)
CRWD,CrowdStrike,0.31%,5.65,(1.44%)
ADBE,Adobe Inc.,0.30%,-1.53,(-0.64%)
STX,Seagate Technology Holdings,0.29%,-9.17,(-2.16%)
MAR,Marriott International,0.27%,2.56,(0.79%)
MRVL,Marvell Technology,0.26%,3.81,(4.13%)
MELI,MercadoLibre,0.26%,41.39,(2.57%)
ADP,ADP,0.25%,-4.33,(-2.12%)
SNPS,Synopsys,0.25%,1.79,(0.43%)
REGN,Regeneron Pharmaceuticals,0.25%,12.45,(1.68%)
CDNS,Cadence Design Systems,0.24%,3.42,(1.20%)
ABNB,Airbnb,0.24%,2.22,(1.71%)
ORLY,O'Reilly Automotive,0.23%,0.8,(0.90%)
CSX,CSX Corporation,0.23%,0.52,(1.34%)
MDLZ,Mondelez International,0.22%,-0.8,(-1.41%)
MNST,Monster Beverage,0.22%,-0.64,(-0.88%)
AEP,American Electric Power,0.22%,0.02,(0.02%)
CTAS,Cintas,0.21%,-3.6,(-2.02%)
ROST,Ross Stores,0.21%,-2.08,(-0.96%)
DASH,DoorDash,0.21%,0.61,(0.39%)
WBD,Warner Bros. Discovery,0.21%,-0.11,(-0.38%)
BKR,Baker Hughes,0.19%,0.62,(0.97%)
PCAR,Paccar,0.19%,1.02,(0.88%)
FTNT,Fortinet,0.18%,1.42,(1.78%)
MPWR,Monolithic Power Systems,0.17%,23.37,(2.12%)
FANG,Diamondback Energy,0.17%,-1.3,(-0.66%)
FAST,Fastenal,0.16%,-0.24,(-0.53%)
EA,Electronic Arts,0.16%,0.19,(0.09%)
NXPI,NXP Semiconductors,0.16%,3.37,(1.71%)
ADSK,Autodesk,0.15%,-1.18,(-0.49%)
MSTR,MicroStrategy Inc.,0.15%,7.0,(5.14%)
XEL,Xcel Energy,0.15%,0.03,(0.04%)
EXC,Exelon,0.15%,0.23,(0.49%)
FER,Ferrovial SE,0.14%,1.18,(1.87%)
IDXX,Idexx Laboratories,0.14%,1.15,(0.20%)
DDOG,Datadog,0.14%,3.85,(3.14%)
ALNY,Alnylam Pharmaceuticals,0.13%,15.13,(4.91%)
PYPL,PayPal,0.13%,1.03,(2.33%)
CCEP,Coca-Cola Europacific Partners,0.13%,0.35,(0.38%)
ODFL,Old Dominion Freight Line,0.12%,0.44,(0.24%)
TRI,Thomson Reuters Corporation,0.12%,-0.73,(-0.83%)
AXON,Axon Enterprise Inc.,0.12%,13.1,(2.87%)
MCHP,Microchip Technology,0.11%,1.81,(2.75%)
ROP,Roper Technologies,0.11%,-1.26,(-0.36%)
KDP,Keurig Dr Pepper,0.11%,-0.17,(-0.66%)
TTWO,Take-Two Interactive,0.11%,-0.55,(-0.29%)
WDAY,"Workday, Inc.",0.10%,-0.03,(-0.02%)
GEHC,GE HealthCare,0.10%,1.77,(2.49%)
PAYX,Paychex,0.10%,-0.92,(-1.02%)
CPRT,Copart,0.10%,-0.18,(-0.56%)
INSM,Insmed Incorporated,0.10%,4.98,(3.58%)
CTSH,Cognizant,0.09%,-0.31,(-0.52%)
CHTR,Charter Communications,0.08%,1.14,(0.52%)
VRSK,Verisk,0.08%,-2.58,(-1.33%)
DXCM,DexCom,0.08%,0.11,(0.17%)
KHC,Kraft Heinz,0.08%,-0.02,(-0.08%)
ZS,Zscaler,0.07%,4.25,(3.05%)
TEAM,Atlassian,0.06%,1.03,(1.52%)
CSGP,CoStar Group,0.05%,-0.24,(-0.58%)
