Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.25%,13.58,(1.63%)
CAT,Caterpillar Inc.,9.60%,7.92,(1.11%)
MSFT,Microsoft Corporation,4.95%,1.07,(0.29%)
AMGN,Amgen Inc.,4.72%,8.09,(2.32%)
HD,"The Home Depot, Inc.",4.35%,-2.47,(-0.75%)
SHW,Sherwin-Williams,4.19%,2.42,(0.77%)
MCD,McDonald's Corporation,4.09%,0.94,(0.31%)
V,Visa Inc.,4.03%,0.44,(0.14%)
AXP,American Express Company,4.01%,0.73,(0.24%)
JPM,JPMorgan Chase & Co.,3.92%,3.17,(1.08%)
TRV,"The Travelers Companies, Inc.",3.86%,-1.96,(-0.67%)
UNH,UnitedHealth Group Incorporated,3.58%,-2.44,(-0.90%)
AAPL,Apple Inc.,3.35%,0.9,(0.36%)
IBM,International Business Machines Corporation,3.22%,2.37,(0.99%)
JNJ,Johnson & Johnson,3.17%,3.58,(1.52%)
HON,Honeywell International Inc.,2.96%,1.88,(0.85%)
AMZN,"Amazon.com, Inc.amazon.com",2.82%,5.2,(2.51%)
CVX,Chevron Corporation,2.72%,-1.51,(-0.73%)
BA,The Boeing Company,2.64%,3.18,(1.62%)
CRM,"Salesforce, Inc.",2.43%,0.25,(0.14%)
NVDA,Nvidia,2.39%,4.9,(2.79%)
MMM,3M Company,1.96%,1.06,(0.72%)
PG,The Procter & Gamble Company,1.89%,-0.85,(-0.59%)
WMT,Walmart Inc.,1.62%,0.02,(0.01%)
MRK,"Merck & Co., Inc.",1.58%,2.75,(2.36%)
DIS,The Walt Disney Company,1.27%,-0.67,(-0.69%)
CSCO,"Cisco Systems, Inc.",1.09%,1.56,(1.92%)
KO,The Coca-Cola Company,0.98%,-0.53,(-0.71%)
NKE,"Nike, Inc.",0.70%,-0.35,(-0.66%)
VZ,Verizon Communications Inc.,0.67%,-0.26,(-0.52%)
