Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.13%,-0.03,(-0.02%)
AAPL,Apple Inc.,6.24%,2.84,(1.13%)
MSFT,Microsoft,4.63%,-9.34,(-2.44%)
AMZN,Amazon,3.74%,-1.6,(-0.76%)
GOOGL,Alphabet Inc. (Class A),3.09%,-5.85,(-1.94%)
GOOG,Alphabet Inc. (Class C),2.86%,-5.71,(-1.91%)
AVGO,Broadcom,2.52%,-3.41,(-1.06%)
META,Meta Platforms,2.52%,-7.94,(-1.31%)
TSLA,"Tesla, Inc.",2.41%,3.25,(0.85%)
BRK.B,Berkshire Hathaway,1.74%,2.48,(0.52%)
WMT,Walmart,1.65%,3.29,(2.72%)
LLY,Lilly (Eli),1.35%,-7.79,(-0.86%)
JPM,JPMorgan Chase,1.33%,4.71,(1.62%)
XOM,ExxonMobil,1.16%,6.27,(3.89%)
V,Visa Inc.,0.98%,-0.04,(-0.01%)
JNJ,Johnson & Johnson,0.94%,-0.86,(-0.37%)
MA,Mastercard,0.74%,-0.7,(-0.14%)
MU,Micron Technology,0.74%,-10.74,(-2.66%)
COST,Costco,0.73%,15.24,(1.58%)
ORCL,Oracle Corporation,0.71%,-6.11,(-3.96%)
CVX,Chevron Corporation,0.69%,3.87,(1.89%)
NFLX,Netflix,0.65%,-1.05,(-1.13%)
PLTR,Palantir Technologies,0.62%,-6.33,(-3.94%)
ABBV,AbbVie,0.61%,0.88,(0.43%)
BAC,Bank of America,0.58%,0.79,(1.67%)
PG,Procter & Gamble,0.56%,0.64,(0.45%)
CAT,Caterpillar Inc.,0.56%,15.3,(2.18%)
AMD,Advanced Micro Devices,0.56%,1.77,(0.87%)
HD,Home Depot (The),0.55%,-0.56,(-0.17%)
KO,Coca-Cola Company (The),0.54%,0.45,(0.59%)
CSCO,Cisco,0.53%,1.73,(2.19%)
GE,GE Aerospace,0.51%,0.27,(0.09%)
LRCX,Lam Research,0.50%,7.17,(3.07%)
