Symbol,Name,Weight,Chg,% Chg
SNPS,Synopsys,0.25%,-14.52,(-3.36%)
CDNS,Cadence Design Systems,0.25%,-6.27,(-2.14%)
REGN,Regeneron Pharmaceuticals,0.24%,6.53,(0.89%)
ABNB,Airbnb,0.24%,-2.22,(-1.67%)
ORLY,O'Reilly Automotive,0.23%,-0.79,(-0.89%)
MDLZ,Mondelez International,0.23%,0.58,(1.02%)
CSX,CSX Corporation,0.23%,0.02,(0.04%)
MNST,Monster Beverage,0.22%,-0.65,(-0.88%)
CTAS,Cintas,0.22%,-2.06,(-1.13%)
AEP,American Electric Power,0.22%,1.28,(1.00%)
ROST,Ross Stores,0.22%,1.9,(0.89%)
DASH,DoorDash,0.21%,-3.61,(-2.26%)
WBD,Warner Bros. Discovery,0.21%,-0.13,(-0.49%)
BKR,Baker Hughes,0.20%,1.04,(1.66%)
PCAR,Paccar,0.19%,1.64,(1.44%)
FTNT,Fortinet,0.18%,-2.96,(-3.58%)
FANG,Diamondback Energy,0.17%,5.29,(2.76%)
MPWR,Monolithic Power Systems,0.17%,32.61,(3.03%)
FAST,Fastenal,0.16%,0.48,(1.07%)
ADSK,Autodesk,0.16%,-7.13,(-2.88%)
EA,Electronic Arts,0.16%,0.5,(0.25%)
NXPI,NXP Semiconductors,0.15%,3.25,(1.68%)
XEL,Xcel Energy,0.15%,1.15,(1.49%)
EXC,Exelon,0.15%,0.17,(0.36%)
MSTR,MicroStrategy Inc.,0.14%,-1.47,(-1.06%)
IDXX,Idexx Laboratories,0.14%,-5.61,(-0.97%)
FER,Ferrovial SE,0.14%,-0.07,(-0.10%)
DDOG,Datadog,0.14%,-6.42,(-4.97%)
CCEP,Coca-Cola Europacific Partners,0.13%,-0.17,(-0.19%)
ALNY,Alnylam Pharmaceuticals,0.13%,1.65,(0.54%)
PYPL,PayPal,0.13%,-1.22,(-2.67%)
TRI,Thomson Reuters Corporation,0.12%,-3.38,(-3.71%)
ODFL,Old Dominion Freight Line,0.12%,-2.49,(-1.33%)
AXON,Axon Enterprise Inc.,0.12%,-40.92,(-8.07%)
MCHP,Microchip Technology,0.11%,1.76,(2.73%)
ROP,Roper Technologies,0.11%,-6.94,(-1.96%)
KDP,Keurig Dr Pepper,0.11%,-0.3,(-1.14%)
TTWO,Take-Two Interactive,0.11%,-8.67,(-4.32%)
WDAY,"Workday, Inc.",0.10%,-7.41,(-5.40%)
PAYX,Paychex,0.10%,-2.61,(-2.80%)
GEHC,GE HealthCare,0.10%,-0.42,(-0.59%)
CPRT,Copart,0.10%,-0.45,(-1.33%)
INSM,Insmed Incorporated,0.09%,-4.51,(-3.13%)
CTSH,Cognizant,0.09%,-1.62,(-2.62%)
CHTR,Charter Communications,0.08%,1.16,(0.54%)
VRSK,Verisk,0.08%,-4.64,(-2.32%)
DXCM,DexCom,0.08%,0.63,(0.95%)
KHC,Kraft Heinz,0.08%,0.14,(0.68%)
ZS,Zscaler,0.07%,-10.42,(-6.87%)
TEAM,Atlassian,0.06%,-5.71,(-7.68%)
CSGP,CoStar Group,0.05%,-1.47,(-3.43%)
