Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.19%,8.36,(1.01%)
CAT,Caterpillar Inc.,9.56%,15.43,(2.20%)
MSFT,Microsoft Corporation,4.98%,-9.32,(-2.43%)
AMGN,Amgen Inc.,4.66%,-0.06,(-0.02%)
HD,"The Home Depot, Inc.",4.40%,-0.36,(-0.11%)
SHW,Sherwin-Williams,4.19%,0.32,(0.10%)
MCD,McDonald's Corporation,4.12%,0.49,(0.16%)
V,Visa Inc.,4.07%,0.81,(0.27%)
AXP,American Express Company,4.03%,0.88,(0.29%)
TRV,"The Travelers Companies, Inc.",3.91%,-2.28,(-0.77%)
JPM,JPMorgan Chase & Co.,3.90%,3.14,(1.08%)
UNH,UnitedHealth Group Incorporated,3.62%,1.99,(0.74%)
AAPL,Apple Inc.,3.35%,0.04,(0.02%)
IBM,International Business Machines Corporation,3.22%,-6.79,(-2.73%)
JNJ,Johnson & Johnson,3.13%,-0.74,(-0.32%)
HON,Honeywell International Inc.,2.95%,-1.27,(-0.57%)
AMZN,"Amazon.com, Inc.amazon.com",2.76%,-2.83,(-1.35%)
CVX,Chevron Corporation,2.75%,1.26,(0.61%)
BA,The Boeing Company,2.62%,-1.55,(-0.78%)
CRM,"Salesforce, Inc.",2.45%,-11.39,(-5.84%)
NVDA,Nvidia,2.33%,-0.42,(-0.24%)
MMM,3M Company,1.96%,0.18,(0.13%)
PG,The Procter & Gamble Company,1.91%,-0.58,(-0.40%)
WMT,Walmart Inc.,1.63%,1.45,(1.20%)
MRK,"Merck & Co., Inc.",1.55%,0.59,(0.51%)
DIS,The Walt Disney Company,1.29%,-1.3,(-1.32%)
CSCO,"Cisco Systems, Inc.",1.08%,1.96,(2.48%)
KO,The Coca-Cola Company,1.00%,-0.24,(-0.32%)
NKE,"Nike, Inc.",0.72%,0.96,(1.83%)
VZ,Verizon Communications Inc.,0.68%,0.37,(0.73%)
