Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.28%,1.46,(0.84%)
AAPL,Apple Inc.,11.65%,1.56,(0.61%)
MSFT,Microsoft,8.54%,-0.27,(-0.07%)
AMZN,Amazon,7.02%,2.2,(1.06%)
GOOGL,Alphabet Inc. (Class A),5.78%,9.66,(3.36%)
GOOG,Alphabet Inc. (Class C),5.35%,7.94,(2.77%)
AVGO,Broadcom Inc.,4.60%,3.36,(1.08%)
META,Meta Platforms,4.55%,6.51,(1.14%)
TSLA,"Tesla, Inc.",4.44%,9.27,(2.49%)
WMT,Walmart,3.09%,0.55,(0.44%)
ASML,ASML Holding,1.63%,38.67,(2.93%)
COST,Costco,1.37%,0.48,(0.05%)
MU,Micron Technology,1.30%,33.06,(9.79%)
NFLX,Netflix,1.25%,-0.72,(-0.75%)
PLTR,Palantir Technologies,1.09%,0.4,(0.27%)
AMD,Advanced Micro Devices Inc.,1.06%,6.57,(3.23%)
CSCO,Cisco,0.96%,0.62,(0.80%)
AMAT,Applied Materials,0.87%,12.36,(3.62%)
LRCX,Lam Research,0.86%,8.09,(3.79%)
INTC,Intel,0.75%,4.04,(9.17%)
LIN,Linde plc,0.71%,-4.03,(-0.81%)
TMUS,T-Mobile US,0.70%,-7.03,(-3.35%)
PEP,PepsiCo,0.66%,-0.41,(-0.27%)
KLAC,KLA Corporation,0.62%,47.49,(3.23%)
AMGN,Amgen,0.59%,1.2,(0.34%)
TXN,Texas Instruments,0.55%,1.66,(0.86%)
GILD,Gilead Sciences,0.54%,0.75,(0.54%)
ISRG,Intuitive Surgical,0.51%,3.76,(0.82%)
ARM,Arm Holdings,0.51%,3.65,(2.41%)
ADI,Analog Devices,0.48%,0.13,(0.04%)
SHOP,Shopify,0.48%,-0.14,(-0.11%)
HON,Honeywell,0.45%,2.23,(0.99%)
PDD,PDD Holdings,0.45%,-0.49,(-0.47%)
QCOM,Qualcomm,0.42%,-1.43,(-1.11%)
BKNG,Booking Holdings,0.41%,-15.63,(-0.37%)
APP,Applovin Corp,0.41%,-10.19,(-2.56%)
PANW,Palo Alto Networks,0.40%,0.06,(0.03%)
INTU,Intuit,0.37%,-6.48,(-1.50%)
VRTX,Vertex Pharmaceuticals,0.35%,0.86,(0.19%)
SBUX,Starbucks,0.32%,0.68,(0.76%)
CEG,Constellation Energy,0.31%,0.47,(0.17%)
WDC,Western Digital,0.31%,28.26,(10.45%)
CMCSA,Comcast,0.31%,-0.63,(-2.18%)
CRWD,CrowdStrike,0.31%,2.69,(0.69%)
ADBE,Adobe Inc.,0.30%,-1.8,(-0.74%)
STX,Seagate Technology Holdings,0.30%,32.86,(8.39%)
MRVL,Marvell Technology,0.29%,7.63,(7.70%)
MAR,Marriott International,0.27%,4.16,(1.27%)
MELI,MercadoLibre,0.27%,-13.28,(-0.77%)
REGN,Regeneron Pharmaceuticals,0.26%,4.51,(0.58%)
ADP,ADP,0.25%,-1.61,(-0.79%)
CSX,CSX Corporation,0.24%,0.7,(1.71%)
CDNS,Cadence Design Systems,0.24%,2.32,(0.83%)
ORLY,O'Reilly Automotive,0.24%,-0.11,(-0.11%)
SNPS,Synopsys,0.24%,0.26,(0.07%)
ABNB,Airbnb,0.23%,-0.89,(-0.70%)
MDLZ,Mondelez International,0.23%,-0.52,(-0.89%)
AEP,American Electric Power,0.22%,0.37,(0.28%)
ROST,Ross Stores,0.22%,3.5,(1.61%)
MNST,Monster Beverage,0.22%,0.31,(0.43%)
CTAS,Cintas,0.21%,2.55,(1.51%)
WBD,Warner Bros. Discovery,0.21%,-0.09,(-0.32%)
DASH,DoorDash,0.20%,0.32,(0.21%)
PCAR,Paccar,0.19%,1.73,(1.50%)
FTNT,Fortinet,0.19%,-0.75,(-0.92%)
BKR,Baker Hughes,0.19%,-0.55,(-0.90%)
MPWR,Monolithic Power Systems,0.17%,26.75,(2.45%)
FAST,Fastenal,0.17%,0.25,(0.54%)
FANG,Diamondback Energy,0.17%,-7.98,(-4.03%)
EA,Electronic Arts,0.16%,-0.1,(-0.05%)
ADSK,Autodesk,0.16%,-1.55,(-0.65%)
EXC,Exelon,0.16%,-0.17,(-0.34%)
XEL,Xcel Energy,0.15%,0.05,(0.06%)
NXPI,NXP Semiconductors,0.15%,-1.43,(-0.73%)
FER,Ferrovial SE,0.15%,1.97,(3.03%)
IDXX,Idexx Laboratories,0.14%,2.71,(0.48%)
ALNY,Alnylam Pharmaceuticals,0.14%,-2.12,(-0.64%)
MSTR,MicroStrategy Inc.,0.13%,-1.86,(-1.49%)
DDOG,Datadog,0.13%,0.31,(0.26%)
ODFL,Old Dominion Freight Line,0.13%,3.89,(1.99%)
CCEP,Coca-Cola Europacific Partners,0.13%,1.82,(2.01%)
PYPL,PayPal,0.13%,-0.68,(-1.51%)
TRI,Thomson Reuters Corporation,0.12%,-1.94,(-2.15%)
TTWO,Take-Two Interactive,0.11%,0.32,(0.16%)
ROP,Roper Technologies,0.11%,1.64,(0.46%)
INSM,Insmed Incorporated,0.11%,0.63,(0.39%)
KDP,Keurig Dr Pepper,0.11%,-0.64,(-2.43%)
MCHP,Microchip Technology,0.11%,-1.1,(-1.70%)
AXON,Axon Enterprise Inc.,0.11%,-1.19,(-0.28%)
WDAY,"Workday, Inc.",0.10%,-0.78,(-0.60%)
GEHC,GE HealthCare,0.10%,0.81,(1.14%)
PAYX,Paychex,0.10%,-1.25,(-1.35%)
CPRT,Copart,0.10%,-0.1,(-0.30%)
CTSH,Cognizant,0.09%,-0.02,(-0.04%)
CHTR,Charter Communications,0.08%,0.21,(0.10%)
KHC,Kraft Heinz,0.08%,-0.22,(-0.98%)
VRSK,Verisk,0.08%,-6.24,(-3.29%)
DXCM,DexCom,0.07%,-0.38,(-0.60%)
ZS,Zscaler,0.07%,-3.32,(-2.37%)
TEAM,Atlassian,0.06%,1.16,(1.69%)
CSGP,CoStar Group,0.05%,-0.51,(-1.25%)
