Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.08%,-3.17,(-1.70%)
AAPL,Apple Inc.,6.11%,-0.59,(-0.22%)
MSFT,Microsoft,5.45%,-11.35,(-2.41%)
AMZN,Amazon,4.05%,-5.01,(-2.06%)
GOOGL,Alphabet Inc. (Class A),3.36%,0.42,(0.13%)
GOOG,Alphabet Inc. (Class C),3.13%,0.46,(0.14%)
AVGO,Broadcom,2.58%,-14.18,(-4.00%)
META,Meta Platforms,2.48%,-13.42,(-2.13%)
TSLA,"Tesla, Inc.",2.32%,-10.32,(-2.31%)
BRK.B,Berkshire Hathaway,1.70%,-1.1,(-0.22%)
LLY,Lilly (Eli),1.53%,-5.22,(-0.48%)
WMT,Walmart,1.53%,-0.1,(-0.08%)
JPM,JPMorgan Chase,1.34%,-2.67,(-0.86%)
V,Visa Inc.,1.01%,1.51,(0.46%)
ORCL,Oracle Corporation,0.88%,-9.6,(-4.75%)
XOM,ExxonMobil,0.88%,3.87,(3.06%)
JNJ,Johnson & Johnson,0.84%,5.1,(2.39%)
MA,Mastercard,0.79%,3.0,(0.55%)
PLTR,Palantir Technologies,0.68%,-0.66,(-0.37%)
COST,Costco,0.67%,9.88,(1.05%)
BAC,Bank of America,0.63%,-2.15,(-3.94%)
ABBV,AbbVie,0.63%,1.0,(0.45%)
NFLX,Netflix,0.60%,-1.94,(-2.15%)
MU,Micron Technology,0.60%,-5.81,(-1.72%)
HD,Home Depot (The),0.60%,-4.73,(-1.25%)
AMD,Advanced Micro Devices,0.58%,1.71,(0.78%)
PG,Procter & Gamble,0.54%,1.8,(1.25%)
GE,GE Aerospace,0.54%,-7.51,(-2.29%)
CVX,Chevron Corporation,0.54%,4.0,(2.44%)
KO,Coca-Cola Company (The),0.49%,0.29,(0.41%)
UNH,UnitedHealth Group,0.49%,3.15,(0.94%)
CAT,Caterpillar Inc.,0.48%,2.09,(0.33%)
CSCO,Cisco,0.47%,-1.21,(-1.61%)
IBM,IBM,0.46%,5.7,(1.88%)
MS,Morgan Stanley,0.46%,-2.27,(-1.24%)
WFC,Wells Fargo,0.45%,-4.3,(-4.60%)
GS,Goldman Sachs,0.45%,-4.09,(-0.44%)
MRK,Merck & Co.,0.44%,2.85,(2.63%)
RTX,RTX Corporation,0.42%,4.15,(2.14%)
PM,Philip Morris International,0.42%,4.59,(2.77%)
LRCX,Lam Research,0.42%,-5.65,(-2.63%)
AXP,American Express,0.39%,-0.2,(-0.06%)
AMAT,Applied Materials,0.38%,-3.76,(-1.23%)
TMO,Thermo Fisher Scientific,0.37%,14.61,(2.41%)
INTC,Intel,0.37%,1.31,(2.77%)
CRM,Salesforce,0.36%,-1.9,(-0.79%)
MCD,McDonald's,0.35%,-2.5,(-0.81%)
ABT,Abbott Laboratories,0.35%,0.65,(0.52%)
TMUS,T-Mobile US,0.34%,1.44,(0.76%)
APP,AppLovin Corporation,0.33%,-48.48,(-7.25%)
LIN,Linde plc,0.33%,-3.05,(-0.69%)
DIS,Walt Disney Company (The),0.32%,0.18,(0.16%)
C,Citigroup,0.32%,-4.61,(-3.96%)
PEP,PepsiCo,0.32%,2.26,(1.58%)
ISRG,Intuitive Surgical,0.31%,-13.57,(-2.42%)
BA,Boeing,0.30%,-2.32,(-0.95%)
KLAC,KLA Corporation,0.30%,-12.48,(-0.87%)
SCHW,Charles Schwab Corporation,0.29%,0.6,(0.59%)
APH,Amphenol,0.29%,-1.66,(-1.11%)
ACN,Accenture,0.28%,11.66,(4.21%)
AMGN,Amgen,0.28%,3.38,(1.04%)
UBER,Uber,0.28%,-0.81,(-0.94%)
QCOM,Qualcomm,0.28%,-1.49,(-0.90%)
TXN,Texas Instruments,0.28%,4.28,(2.27%)
GEV,GE Vernova,0.28%,-7.93,(-1.22%)
TJX,TJX Companies,0.27%,-3.18,(-2.01%)
NEE,NextEra Energy,0.27%,0.37,(0.45%)
BLK,BlackRock,0.27%,0.84,(0.08%)
DHR,Danaher Corporation,0.27%,2.28,(0.97%)
BKNG,Booking Holdings,0.27%,-112.24,(-2.11%)
VZ,Verizon,0.27%,0.75,(1.91%)
T,AT&T,0.27%,0.25,(1.09%)
SPGI,S&P Global,0.26%,3.31,(0.61%)
INTU,Intuit,0.25%,-37.62,(-6.22%)
ANET,Arista Networks,0.25%,-4.89,(-3.77%)
LOW,Lowe's,0.25%,0.54,(0.20%)
GILD,Gilead Sciences,0.25%,2.0,(1.64%)
COF,Capital One,0.24%,2.13,(0.92%)
ADI,Analog Devices,0.23%,0.96,(0.32%)
PFE,Pfizer,0.23%,0.41,(1.62%)
NOW,ServiceNow,0.23%,-4.56,(-3.30%)
DE,Deere & Company,0.22%,15.7,(3.14%)
BSX,Boston Scientific,0.22%,-0.6,(-0.64%)
SYK,Stryker Corporation,0.22%,2.28,(0.64%)
HON,Honeywell,0.22%,2.99,(1.42%)
UNP,Union Pacific Corporation,0.21%,-3.1,(-1.35%)
PANW,Palo Alto Networks,0.21%,-0.36,(-0.19%)
LMT,Lockheed Martin,0.21%,13.06,(2.34%)
WELL,Welltower,0.21%,-0.37,(-0.20%)
ETN,Eaton Corporation,0.20%,-2.05,(-0.62%)
ADBE,Adobe Inc.,0.20%,-5.51,(-1.78%)
MDT,Medtronic,0.20%,1.96,(2.03%)
NEM,Newmont,0.20%,0.22,(0.19%)
COP,ConocoPhillips,0.20%,3.98,(4.13%)
PLD,Prologis,0.20%,1.87,(1.44%)
BX,Blackstone Inc.,0.20%,2.92,(1.88%)
PGR,Progressive Corporation,0.19%,0.47,(0.23%)
CEG,Constellation Energy,0.19%,-2.76,(-0.83%)
CB,Chubb Limited,0.19%,0.07,(0.02%)
PH,Parker Hannifin,0.19%,-3.94,(-0.42%)
KKR,KKR,0.19%,1.12,(0.86%)
CRWD,CrowdStrike,0.19%,-7.09,(-1.52%)
BMY,Bristol Myers Squibb,0.18%,0.83,(1.49%)
VRTX,Vertex Pharmaceuticals,0.18%,-5.92,(-1.30%)
HCA,HCA Healthcare,0.17%,-0.52,(-0.11%)
HOOD,"Robinhood Markets, Inc.",0.17%,-0.82,(-0.68%)
ADP,Automatic Data Processing,0.17%,0.67,(0.26%)
SBUX,Starbucks,0.16%,0.34,(0.38%)
MO,Altria,0.16%,1.31,(2.18%)
MCK,McKesson Corporation,0.16%,11.71,(1.42%)
CMCSA,Comcast,0.16%,-0.17,(-0.61%)
CVS,CVS Health,0.16%,-1.24,(-1.53%)
CME,CME Group,0.16%,5.95,(2.22%)
GD,General Dynamics,0.16%,1.93,(0.53%)
ICE,Intercontinental Exchange,0.16%,5.59,(3.36%)
SO,Southern Company,0.16%,0.9,(1.02%)
SNPS,Synopsys,0.15%,-5.67,(-1.11%)
NKE,"Nike, Inc.",0.15%,-1.12,(-1.70%)
MCO,Moody's Corporation,0.15%,1.09,(0.20%)
NOC,Northrop Grumman,0.15%,25.53,(4.08%)
DUK,Duke Energy,0.15%,1.67,(1.42%)
DASH,DoorDash,0.15%,-4.11,(-1.89%)
UPS,United Parcel Service,0.15%,0.66,(0.62%)
MMM,3M,0.14%,0.32,(0.19%)
MMC,Marsh McLennan,0.14%,0.0,(0.00%)
HWM,Howmet Aerospace,0.14%,0.18,(0.08%)
SHW,Sherwin-Williams,0.14%,-0.91,(-0.25%)
WM,Waste Management,0.14%,1.89,(0.87%)
FCX,Freeport-McMoRan,0.14%,1.28,(2.16%)
BK,BNY Mellon,0.14%,1.3,(1.06%)
TT,Trane Technologies,0.14%,-4.76,(-1.22%)
MAR,Marriott International,0.14%,-4.42,(-1.37%)
CDNS,Cadence Design Systems,0.14%,-11.26,(-3.49%)
APO,Apollo Global Management,0.13%,0.87,(0.61%)
PNC,PNC Financial Services,0.13%,0.2,(0.09%)
EMR,Emerson Electric,0.13%,1.94,(1.32%)
ELV,Elevance Health,0.13%,4.27,(1.15%)
USB,U.S. Bancorp,0.13%,-0.47,(-0.88%)
AMT,American Tower,0.13%,2.59,(1.49%)
CRH,CRH plc,0.13%,-5.38,(-4.22%)
ORLY,O'Reilly Auto Parts,0.13%,0.14,(0.15%)
ABNB,Airbnb,0.13%,-8.18,(-5.84%)
TDG,TransDigm Group,0.13%,33.6,(2.43%)
REGN,Regeneron Pharmaceuticals,0.13%,-2.56,(-0.34%)
DELL,Dell Technologies,0.13%,-0.64,(-0.53%)
CMI,Cummins,0.12%,-0.93,(-0.16%)
CTAS,Cintas,0.12%,1.29,(0.67%)
EQIX,Equinix,0.12%,-5.14,(-0.64%)
ECL,Ecolab,0.12%,1.7,(0.62%)
GLW,Corning Inc.,0.12%,0.22,(0.24%)
RCL,Royal Caribbean Group,0.12%,-11.69,(-4.01%)
GM,General Motors,0.12%,-1.64,(-1.97%)
MNST,Monster Beverage,0.12%,-0.67,(-0.85%)
ITW,Illinois Tool Works,0.12%,1.82,(0.71%)
AON,Aon,0.12%,1.96,(0.57%)
WDC,Western Digital,0.12%,3.4,(1.59%)
WMB,Williams Companies,0.12%,0.33,(0.55%)
MDLZ,Mondelez International,0.12%,1.16,(2.07%)
FDX,FedEx,0.12%,1.99,(0.64%)
CI,Cigna,0.12%,0.99,(0.36%)
WBD,Warner Bros. Discovery,0.11%,-0.18,(-0.61%)
SLB,Schlumberger,0.11%,1.3,(2.83%)
TEL,TE Connectivity,0.11%,0.97,(0.41%)
HLT,Hilton Worldwide,0.11%,-0.76,(-0.25%)
COIN,Coinbase Global,0.11%,2.69,(1.07%)
JCI,Johnson Controls,0.11%,0.0,(0.00%)
STX,Seagate Technology,0.11%,-4.09,(-1.28%)
CL,Colgate-Palmolive,0.11%,1.43,(1.72%)
COR,Cencora,0.11%,3.48,(1.01%)
CSX,CSX Corporation,0.11%,0.39,(1.10%)
AJG,Arthur J. Gallagher & Co.,0.11%,0.37,(0.14%)
PWR,Quanta Services,0.10%,-7.29,(-1.64%)
RSG,Republic Services,0.10%,0.64,(0.31%)
MSI,Motorola Solutions,0.10%,-0.68,(-0.17%)
NSC,Norfolk Southern Railway,0.10%,-2.32,(-0.80%)
CVNA,Carvana Co.,0.10%,-15.67,(-3.34%)
TFC,Truist Financial,0.10%,0.3,(0.59%)
LHX,L3Harris,0.10%,0.55,(0.16%)
AEP,American Electric Power,0.10%,1.78,(1.53%)
PCAR,Paccar,0.10%,-0.21,(-0.17%)
ROST,Ross Stores,0.10%,-1.9,(-0.98%)
KMI,Kinder Morgan,0.10%,0.21,(0.75%)
SPG,Simon Property Group,0.10%,1.34,(0.73%)
TRV,Travelers Companies (The),0.10%,0.29,(0.11%)
NXPI,NXP Semiconductors,0.10%,0.35,(0.15%)
EOG,EOG Resources,0.10%,3.02,(2.79%)
SRE,Sempra,0.10%,0.98,(1.09%)
APD,Air Products,0.09%,1.2,(0.45%)
BDX,Becton Dickinson,0.09%,5.84,(2.90%)
URI,United Rentals,0.09%,-20.43,(-2.17%)
AFL,Aflac,0.09%,2.27,(2.10%)
AZO,AutoZone,0.09%,-33.61,(-0.96%)
VST,Vistra Corp.,0.09%,-1.95,(-1.14%)
NDAQ,"Nasdaq, Inc.",0.09%,1.35,(1.37%)
PSX,Phillips 66,0.09%,4.21,(3.06%)
SNDK,Sandisk Corporation,0.09%,-1.58,(-0.41%)
VLO,Valero Energy,0.09%,4.8,(2.64%)
FTNT,Fortinet,0.09%,-2.0,(-2.55%)
IDXX,Idexx Laboratories,0.09%,-3.76,(-0.53%)
O,Realty Income,0.09%,0.99,(1.67%)
ADSK,Autodesk,0.09%,-9.44,(-3.49%)
ZTS,Zoetis,0.09%,0.77,(0.62%)
F,Ford Motor Company,0.09%,-0.12,(-0.88%)
DLR,Digital Realty,0.09%,-1.88,(-1.17%)
MPC,Marathon Petroleum,0.09%,5.65,(3.21%)
PYPL,PayPal,0.09%,1.06,(1.87%)
CMG,Chipotle Mexican Grill,0.09%,1.17,(2.96%)
MET,MetLife,0.08%,1.69,(2.19%)
D,Dominion Energy,0.08%,1.27,(2.16%)
ALL,Allstate,0.08%,-1.69,(-0.85%)
EA,Electronic Arts,0.08%,-0.03,(-0.01%)
WDAY,"Workday, Inc.",0.08%,-5.88,(-2.95%)
CAH,Cardinal Health,0.08%,5.21,(2.50%)
PSA,Public Storage,0.08%,6.92,(2.47%)
AXON,Axon Enterprise,0.08%,-8.52,(-1.33%)
GWW,W. W. Grainger,0.08%,8.81,(0.85%)
TGT,Target Corporation,0.08%,0.84,(0.77%)
BKR,Baker Hughes,0.08%,1.26,(2.58%)
CBRE,CBRE Group,0.08%,0.2,(0.12%)
FAST,Fastenal,0.08%,0.06,(0.15%)
AME,Ametek,0.08%,-0.81,(-0.38%)
EW,Edwards Lifesciences,0.08%,-1.5,(-1.78%)
OKE,ONEOK,0.08%,1.56,(2.11%)
CTVA,Corteva,0.08%,1.18,(1.72%)
AMP,Ameriprise Financial,0.08%,11.17,(2.26%)
ROK,Rockwell Automation,0.08%,1.35,(0.32%)
MPWR,Monolithic Power Systems,0.07%,-7.1,(-0.72%)
CARR,Carrier Global,0.07%,0.25,(0.45%)
DHI,D. R. Horton,0.07%,-1.71,(-1.06%)
ROP,Roper Technologies,0.07%,-2.73,(-0.64%)
TTWO,Take-Two Interactive,0.07%,-3.5,(-1.42%)
XEL,Xcel Energy,0.07%,1.11,(1.48%)
DAL,Delta Air Lines,0.07%,-0.67,(-0.96%)
MSCI,MSCI,0.07%,7.16,(1.22%)
FANG,Diamondback Energy,0.07%,3.15,(2.08%)
EXC,Exelon,0.07%,0.35,(0.82%)
OXY,Occidental Petroleum,0.07%,1.04,(2.41%)
YUM,Yum! Brands,0.07%,0.63,(0.40%)
DDOG,Datadog,0.07%,-3.69,(-2.94%)
EBAY,eBay,0.07%,0.11,(0.12%)
ETR,Entergy,0.07%,0.7,(0.74%)
EL,Est̩e Lauder Companies (The),0.07%,1.27,(1.10%)
CTSH,Cognizant,0.07%,2.23,(2.64%)
A,Agilent Technologies,0.07%,0.31,(0.21%)
PRU,Prudential Financial,0.07%,1.43,(1.22%)
IQV,IQVIA,0.07%,0.16,(0.07%)
HSY,Hershey Company (The),0.06%,4.81,(2.46%)
GRMN,Garmin,0.06%,-3.28,(-1.53%)
LVS,Las Vegas Sands,0.06%,-0.24,(-0.41%)
MCHP,Microchip Technology,0.06%,0.26,(0.35%)
XYZ,"Block, Inc.",0.06%,-2.03,(-3.02%)
PAYX,Paychex,0.06%,0.62,(0.57%)
NUE,Nucor,0.06%,3.2,(1.89%)
CCL,Carnival,0.06%,-0.88,(-2.86%)
KR,Kroger,0.06%,0.89,(1.44%)
PEG,Public Service Enterprise Group,0.06%,0.3,(0.37%)
VMC,Vulcan Materials Company,0.06%,-12.77,(-4.10%)
AIG,American International Group,0.06%,0.65,(0.90%)
TRGP,Targa Resources,0.06%,2.98,(1.65%)
GEHC,GE HealthCare,0.06%,0.35,(0.42%)
WAB,Wabtec,0.06%,-0.94,(-0.41%)
CPRT,Copart,0.06%,0.12,(0.29%)
MLM,Martin Marietta Materials,0.06%,-28.43,(-4.27%)
FICO,Fair Isaac,0.06%,-3.88,(-0.24%)
CCI,Crown Castle,0.06%,1.19,(1.37%)
KDP,Keurig Dr Pepper,0.06%,0.37,(1.32%)
RMD,ResMed,0.06%,4.51,(1.77%)
STT,State Street Corporation,0.06%,1.89,(1.42%)
ARES,Ares Management Corporation,0.06%,0.58,(0.35%)
FIX,"Comfort Systems USA, Inc.",0.06%,-15.69,(-1.46%)
SYY,Sysco,0.06%,1.09,(1.43%)
HIG,Hartford (The),0.06%,0.12,(0.09%)
ED,Consolidated Edison,0.06%,1.58,(1.58%)
ODFL,Old Dominion,0.06%,1.36,(0.79%)
KEYS,Keysight Technologies,0.06%,0.63,(0.30%)
FISV,"Fiserv, Inc.",0.06%,0.22,(0.33%)
VTR,Ventas,0.06%,-0.25,(-0.33%)
UAL,United Airlines Holdings,0.06%,-3.3,(-2.88%)
TER,Teradyne,0.06%,0.39,(0.17%)
EXPE,Expedia Group,0.06%,-10.61,(-3.54%)
OTIS,Otis Worldwide,0.06%,0.12,(0.13%)
