Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.47%,-0.12,(-0.06%)
AAPL,Apple Inc.,6.01%,-2.36,(-0.91%)
MSFT,Microsoft,5.11%,-2.92,(-0.67%)
AMZN,Amazon,4.11%,-0.7,(-0.29%)
GOOGL,Alphabet Inc. (Class A),3.37%,-0.36,(-0.11%)
GOOG,Alphabet Inc. (Class C),3.14%,-0.24,(-0.07%)
META,Meta Platforms,2.89%,-20.91,(-2.83%)
AVGO,Broadcom,2.52%,2.16,(0.65%)
TSLA,"Tesla, Inc.",2.31%,18.5,(4.44%)
BRK.B,Berkshire Hathaway,1.65%,1.63,(0.34%)
WMT,Walmart,1.50%,0.62,(0.52%)
LLY,Lilly (Eli),1.48%,11.6,(1.13%)
JPM,JPMorgan Chase,1.31%,-2.67,(-0.87%)
V,Visa Inc.,1.00%,-8.63,(-2.60%)
XOM,ExxonMobil,0.94%,-0.85,(-0.61%)
JNJ,Johnson & Johnson,0.87%,-0.57,(-0.25%)
MU,Micron Technology,0.78%,-3.38,(-0.77%)
MA,Mastercard,0.77%,-5.45,(-1.00%)
ORCL,Oracle Corporation,0.76%,-3.07,(-1.82%)
COST,Costco,0.66%,-21.82,(-2.29%)
AMD,Advanced Micro Devices,0.62%,-11.88,(-4.71%)
ABBV,AbbVie,0.62%,0.92,(0.42%)
BAC,Bank of America,0.61%,-0.17,(-0.33%)
HD,Home Depot (The),0.59%,-2.19,(-0.59%)
PLTR,Palantir Technologies,0.56%,-3.85,(-2.54%)
NFLX,Netflix,0.56%,0.16,(0.19%)
CVX,Chevron Corporation,0.56%,3.18,(1.86%)
PG,Procter & Gamble,0.56%,0.07,(0.05%)
GE,GE Aerospace,0.51%,6.64,(2.22%)
KO,Coca-Cola Company (The),0.51%,0.5,(0.68%)
CSCO,Cisco,0.50%,0.08,(0.11%)
CAT,Caterpillar Inc.,0.49%,-6.55,(-0.99%)
LRCX,Lam Research,0.49%,-5.46,(-2.20%)
IBM,IBM,0.46%,-3.21,(-1.04%)
MS,Morgan Stanley,0.46%,-1.72,(-0.95%)
WFC,Wells Fargo,0.44%,-0.61,(-0.68%)
GS,Goldman Sachs,0.44%,-12.34,(-1.31%)
PM,Philip Morris International,0.44%,0.06,(0.03%)
MRK,Merck & Co.,0.43%,1.28,(1.18%)
RTX,RTX Corporation,0.43%,-0.73,(-0.37%)
AMAT,Applied Materials,0.42%,-10.08,(-2.95%)
UNH,UnitedHealth Group,0.41%,-6.82,(-2.33%)
INTC,Intel,0.38%,-0.7,(-1.43%)
AXP,American Express,0.38%,-12.09,(-3.37%)
MCD,McDonald's,0.36%,-2.63,(-0.83%)
TMUS,T-Mobile US,0.35%,6.66,(3.52%)
TMO,Thermo Fisher Scientific,0.35%,-11.05,(-1.87%)
LIN,Linde plc,0.34%,-0.94,(-0.21%)
PEP,PepsiCo,0.33%,1.32,(0.89%)
C,Citigroup,0.32%,0.03,(0.03%)
CRM,Salesforce,0.32%,-1.48,(-0.69%)
DIS,Walt Disney Company (The),0.32%,0.24,(0.21%)
GEV,GE Vernova,0.31%,11.16,(1.56%)
TXN,Texas Instruments,0.31%,-3.81,(-1.74%)
KLAC,KLA Corporation,0.31%,-212.71,(-12.63%)
ABT,Abbott Laboratories,0.30%,2.09,(1.97%)
VZ,Verizon,0.30%,4.02,(10.09%)
AMGN,Amgen,0.29%,-1.83,(-0.53%)
SCHW,Charles Schwab Corporation,0.29%,-0.41,(-0.40%)
T,AT&T,0.29%,0.73,(2.88%)
ANET,Arista Networks,0.29%,-4.16,(-2.81%)
APH,Amphenol,0.29%,-1.5,(-1.00%)
BA,Boeing,0.29%,-3.2,(-1.37%)
NEE,NextEra Energy,0.29%,-1.59,(-1.80%)
ISRG,Intuitive Surgical,0.29%,-3.97,(-0.78%)
GILD,Gilead Sciences,0.28%,1.41,(1.01%)
BLK,BlackRock,0.27%,-19.06,(-1.69%)
