Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.45%,-1.32,(-0.69%)
AAPL,Apple Inc.,10.98%,-0.21,(-0.08%)
MSFT,Microsoft,9.26%,-3.17,(-0.73%)
AMZN,Amazon,7.44%,-1.39,(-0.58%)
GOOGL,Alphabet Inc. (Class A),6.10%,-1.14,(-0.34%)
GOOG,Alphabet Inc. (Class C),5.68%,-1.04,(-0.31%)
META,Meta Platforms,5.24%,-20.25,(-2.74%)
AVGO,Broadcom Inc.,4.54%,0.24,(0.07%)
TSLA,"Tesla, Inc.",4.19%,18.46,(4.43%)
WMT,Walmart,2.75%,1.68,(1.43%)
ASML,ASML Holding,1.61%,-19.9,(-1.37%)
MU,Micron Technology,1.38%,-13.0,(-2.98%)
COST,Costco,1.21%,-12.32,(-1.29%)
AMD,Advanced Micro Devices Inc.,1.12%,-13.52,(-5.36%)
NFLX,Netflix,1.02%,0.36,(0.43%)
PLTR,Palantir Technologies,1.01%,-5.15,(-3.39%)
CSCO,Cisco,0.89%,-0.29,(-0.37%)
LRCX,Lam Research,0.86%,-11.57,(-4.66%)
AMAT,Applied Materials,0.75%,-13.95,(-4.09%)
INTC,Intel,0.67%,-2.0,(-4.11%)
TMUS,T-Mobile US,0.64%,7.03,(3.71%)
LIN,Linde plc,0.62%,0.45,(0.10%)
PEP,PepsiCo,0.60%,2.91,(1.96%)
TXN,Texas Instruments,0.56%,-3.88,(-1.77%)
KLAC,KLA Corporation,0.55%,-246.61,(-14.64%)
AMGN,Amgen,0.53%,-2.11,(-0.61%)
ISRG,Intuitive Surgical,0.52%,-3.33,(-0.66%)
GILD,Gilead Sciences,0.51%,1.75,(1.25%)
SHOP,Shopify,0.50%,-11.71,(-8.16%)
APP,Applovin Corp,0.48%,-82.3,(-14.46%)
QCOM,Qualcomm,0.47%,-0.24,(-0.16%)
BKNG,Booking Holdings,0.47%,-123.24,(-2.41%)
ADI,Analog Devices,0.44%,-6.49,(-2.04%)
HON,Honeywell,0.42%,-0.01,(-0.01%)
PDD,PDD Holdings,0.42%,-1.44,(-1.40%)
INTU,Intuit,0.40%,-2.23,(-0.44%)
PANW,Palo Alto Networks,0.36%,0.84,(0.48%)
ADBE,Adobe Inc.,0.35%,1.5,(0.51%)
VRTX,Vertex Pharmaceuticals,0.35%,-3.66,(-0.77%)
ARM,Arm Holdings,0.32%,-2.67,(-2.47%)
CRWD,CrowdStrike,0.32%,-1.27,(-0.29%)
MELI,MercadoLibre,0.32%,-57.38,(-2.59%)
CMCSA,Comcast,0.31%,0.3,(1.02%)
SBUX,Starbucks,0.30%,-1.85,(-1.98%)
CEG,Constellation Energy,0.29%,-6.22,(-2.16%)
ADP,ADP,0.29%,-0.34,(-0.14%)
SNPS,Synopsys,0.26%,-14.78,(-3.08%)
DASH,DoorDash,0.26%,-2.84,(-1.37%)
STX,Seagate Technology Holdings,0.26%,-42.15,(-9.44%)
MAR,Marriott International,0.25%,-4.0,(-1.25%)
WDC,Western Digital,0.24%,-35.15,(-12.63%)
ORLY,O'Reilly Automotive,0.24%,-0.8,(-0.81%)
CDNS,Cadence Design Systems,0.23%,-8.2,(-2.71%)
ABNB,Airbnb,0.23%,-2.16,(-1.64%)
MNST,Monster Beverage,0.23%,0.22,(0.27%)
REGN,Regeneron Pharmaceuticals,0.23%,-6.19,(-0.83%)
CTAS,Cintas,0.22%,0.87,(0.46%)
MDLZ,Mondelez International,0.22%,0.97,(1.69%)
CSX,CSX Corporation,0.20%,-0.3,(-0.80%)
WBD,Warner Bros. Discovery,0.20%,0.11,(0.41%)
MRVL,Marvell Technology,0.19%,-2.0,(-2.46%)
PCAR,Paccar,0.19%,-0.46,(-0.37%)
AEP,American Electric Power,0.18%,-0.1,(-0.09%)
ROST,Ross Stores,0.18%,1.47,(0.79%)
FTNT,Fortinet,0.17%,-0.31,(-0.38%)
NXPI,NXP Semiconductors,0.16%,-7.32,(-3.13%)
BKR,Baker Hughes,0.16%,-0.71,(-1.26%)
MPWR,Monolithic Power Systems,0.16%,-35.53,(-3.00%)
