Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.30%,-0.13,(-0.07%)
AAPL,Apple Inc.,11.28%,-1.02,(-0.39%)
MSFT,Microsoft,10.29%,-9.32,(-1.95%)
AMZN,Amazon,7.66%,-4.37,(-1.77%)
GOOGL,Alphabet Inc. (Class A),6.21%,3.66,(1.10%)
GOOG,Alphabet Inc. (Class C),5.78%,3.3,(0.99%)
AVGO,Broadcom Inc.,4.98%,2.49,(0.71%)
META,Meta Platforms,4.69%,-12.97,(-2.02%)
TSLA,"Tesla, Inc.",4.41%,-1.5,(-0.33%)
ASML,ASML Holding,1.46%,-11.4,(-0.89%)
PLTR,Palantir Technologies,1.26%,-0.98,(-0.55%)
COST,Costco,1.23%,-4.35,(-0.46%)
NFLX,Netflix,1.13%,0.35,(0.39%)
MU,Micron Technology,1.12%,-9.3,(-2.69%)
AMD,Advanced Micro Devices Inc.,1.07%,14.55,(7.01%)
CSCO,Cisco,0.88%,1.28,(1.72%)
AZN,AstraZeneca,0.87%,0.69,(0.74%)
LRCX,Lam Research,0.80%,-6.45,(-2.93%)
AMAT,Applied Materials,0.71%,-3.38,(-1.10%)
APP,Applovin Corp,0.67%,11.54,(1.75%)
INTC,Intel,0.67%,3.11,(7.07%)
SHOP,Shopify,0.64%,-1.0,(-0.60%)
TMUS,T-Mobile US,0.62%,-8.98,(-4.55%)
LIN,Linde plc,0.61%,-1.45,(-0.33%)
ISRG,Intuitive Surgical,0.59%,-11.96,(-2.09%)
PEP,PepsiCo,0.58%,1.86,(1.32%)
KLAC,KLA Corporation,0.56%,11.48,(0.80%)
QCOM,Qualcomm,0.52%,-3.96,(-2.34%)
AMGN,Amgen,0.51%,-2.69,(-0.83%)
TXN,Texas Instruments,0.51%,-1.03,(-0.54%)
BKNG,Booking Holdings,0.50%,-114.01,(-2.11%)
INTU,Intuit,0.50%,-30.46,(-4.79%)
PDD,PDD Holdings,0.47%,-7.22,(-6.08%)
GILD,Gilead Sciences,0.45%,-0.97,(-0.80%)
ADI,Analog Devices,0.43%,1.78,(0.61%)
HON,Honeywell,0.39%,0.88,(0.42%)
PANW,Palo Alto Networks,0.39%,1.13,(0.60%)
ADBE,Adobe Inc.,0.38%,-18.23,(-5.57%)
CEG,Constellation Energy,0.36%,-2.17,(-0.64%)
