Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.23%,-2.5,(-1.36%)
AAPL,Apple Inc.,11.34%,-3.54,(-1.36%)
MSFT,Microsoft,9.16%,-0.79,(-0.19%)
AMZN,Amazon,6.93%,-4.54,(-2.07%)
GOOGL,Alphabet Inc. (Class A),5.62%,-2.21,(-0.73%)
GOOG,Alphabet Inc. (Class C),5.25%,-2.47,(-0.82%)
META,Meta Platforms,4.91%,-15.81,(-2.39%)
AVGO,Broadcom Inc.,4.85%,7.05,(2.12%)
TSLA,"Tesla, Inc.",4.50%,-7.1,(-1.75%)
WMT,Walmart,2.96%,0.16,(0.13%)
ASML,ASML Holding,1.54%,-43.57,(-3.18%)
COST,Costco,1.33%,14.7,(1.50%)
MU,Micron Technology,1.30%,-12.53,(-3.16%)
NFLX,Netflix,1.25%,-0.77,(-0.77%)
PLTR,Palantir Technologies,1.13%,3.91,(2.56%)
AMD,Advanced Micro Devices Inc.,0.97%,-1.96,(-0.98%)
CSCO,Cisco,0.94%,-1.19,(-1.49%)
AMAT,Applied Materials,0.80%,-10.59,(-3.06%)
LRCX,Lam Research,0.78%,-6.8,(-3.17%)
TMUS,T-Mobile US,0.73%,0.54,(0.24%)
LIN,Linde plc,0.68%,-4.58,(-0.93%)
INTC,Intel,0.67%,-1.21,(-2.62%)
PEP,PepsiCo,0.65%,-3.19,(-1.98%)
AMGN,Amgen,0.59%,-1.55,(-0.42%)
KLAC,KLA Corporation,0.55%,-42.64,(-2.98%)
GILD,Gilead Sciences,0.54%,-1.13,(-0.78%)
TXN,Texas Instruments,0.53%,-4.17,(-2.11%)
SHOP,Shopify,0.52%,-1.8,(-1.34%)
ISRG,Intuitive Surgical,0.52%,-11.32,(-2.28%)
APP,Applovin Corp,0.50%,-13.25,(-2.61%)
ADI,Analog Devices,0.47%,-8.19,(-2.48%)
HON,Honeywell,0.45%,-2.43,(-1.02%)
QCOM,Qualcomm,0.44%,-0.36,(-0.26%)
PDD,PDD Holdings,0.44%,1.3,(1.29%)
BKNG,Booking Holdings,0.43%,-89.84,(-1.95%)
PANW,Palo Alto Networks,0.40%,1.19,(0.73%)
INTU,Intuit,0.39%,-1.43,(-0.31%)
ARM,Arm Holdings,0.37%,-4.23,(-3.50%)
CEG,Constellation Energy,0.35%,-10.66,(-3.21%)
VRTX,Vertex Pharmaceuticals,0.35%,-8.44,(-1.83%)
ADBE,Adobe Inc.,0.34%,-2.83,(-1.01%)
CMCSA,Comcast,0.34%,-0.09,(-0.27%)
SBUX,Starbucks,0.34%,-0.88,(-0.89%)
CRWD,CrowdStrike,0.33%,2.55,(0.60%)
ADP,ADP,0.27%,0.7,(0.31%)
MELI,MercadoLibre,0.27%,-11.29,(-0.63%)
WDC,Western Digital,0.26%,-5.24,(-2.02%)
MAR,Marriott International,0.26%,-10.37,(-3.11%)
SNPS,Synopsys,0.25%,-4.49,(-1.02%)
CDNS,Cadence Design Systems,0.25%,-1.55,(-0.52%)
STX,Seagate Technology Holdings,0.25%,-3.47,(-0.94%)
CTAS,Cintas,0.24%,-2.28,(-1.12%)
MRVL,Marvell Technology,0.24%,16.22,(21.43%)
REGN,Regeneron Pharmaceuticals,0.24%,-5.65,(-0.74%)
ORLY,O'Reilly Automotive,0.24%,0.25,(0.26%)
ABNB,Airbnb,0.24%,-3.26,(-2.40%)
DASH,DoorDash,0.23%,-5.08,(-2.77%)
CSX,CSX Corporation,0.22%,-1.01,(-2.46%)
MDLZ,Mondelez International,0.22%,-0.34,(-0.58%)
MNST,Monster Beverage,0.22%,-1.15,(-1.50%)
AEP,American Electric Power,0.21%,-0.21,(-0.16%)
WBD,Warner Bros. Discovery,0.21%,-0.07,(-0.23%)
ROST,Ross Stores,0.21%,-3.48,(-1.62%)
PCAR,Paccar,0.19%,-2.18,(-1.77%)
FTNT,Fortinet,0.19%,-1.11,(-1.32%)
BKR,Baker Hughes,0.18%,0.42,(0.70%)
ADSK,Autodesk,0.16%,-5.64,(-2.13%)
FAST,Fastenal,0.16%,-1.2,(-2.53%)
FANG,Diamondback Energy,0.16%,2.09,(1.17%)
NXPI,NXP Semiconductors,0.15%,-6.8,(-3.23%)
MPWR,Monolithic Power Systems,0.15%,-33.34,(-3.09%)
EXC,Exelon,0.15%,0.32,(0.67%)
EA,Electronic Arts,0.15%,-2.29,(-1.14%)
TRI,Thomson Reuters Corporation,0.15%,-0.01,(-0.01%)
XEL,Xcel Energy,0.15%,-0.06,(-0.07%)
IDXX,Idexx Laboratories,0.15%,-12.47,(-2.01%)
FER,Ferrovial SE,0.14%,-1.1,(-1.64%)
AXON,Axon Enterprise Inc.,0.14%,0.69,(0.12%)
CCEP,Coca-Cola Europacific Partners,0.13%,-1.88,(-1.85%)
MSTR,MicroStrategy Inc.,0.13%,-6.2,(-4.44%)
