Symbol,Name,Weight,Price,Chg,% Chg
BKNG,Booking Holdings,0.52%,5344.18,64.5,(1.22%)
AMGN,Amgen,0.51%,315.79,-1.59,(-0.50%)
TXN,Texas Instruments,0.49%,180.13,-1.54,(-0.85%)
PDD,PDD Holdings,0.48%,110.99,-0.98,(-0.88%)
KLAC,KLA Corporation,0.47%,1195.51,-50.67,(-4.07%)
GILD,Gilead Sciences,0.46%,122.46,-0.75,(-0.61%)
ADBE,Adobe Inc.,0.45%,356.23,5.8,(1.65%)
ARM,Arm Holdings,0.42%,130.61,-5.53,(-4.06%)
ADI,Analog Devices,0.41%,280.07,-3.32,(-1.17%)
PANW,Palo Alto Networks,0.40%,189.11,-1.25,(-0.66%)
CRWD,CrowdStrike,0.38%,500.83,-16.82,(-3.25%)
HON,Honeywell,0.37%,192.66,-1.19,(-0.62%)
VRTX,Vertex Pharmaceuticals,0.35%,450.66,4.73,(1.06%)
CEG,Constellation Energy,0.34%,356.84,-21.76,(-5.75%)
ADP,ADP,0.32%,265.34,0.65,(0.24%)
MELI,MercadoLibre,0.31%,2018.47,-1.34,(-0.07%)
CMCSA,Comcast,0.30%,27.51,-0.1,(-0.34%)
DASH,DoorDash,0.30%,227.9,3.38,(1.51%)
SBUX,Starbucks,0.29%,85.31,0.57,(0.68%)
CDNS,Cadence Design Systems,0.27%,324.26,-11.17,(-3.33%)
SNPS,Synopsys,0.26%,459.07,-18.19,(-3.81%)
MAR,Marriott International,0.24%,298.16,1.7,(0.57%)
ORLY,O'Reilly Automotive,0.24%,94.34,0.38,(0.41%)
ABNB,Airbnb,0.24%,129.02,1.02,(0.80%)
REGN,Regeneron Pharmaceuticals,0.23%,736.47,-10.33,(-1.38%)
CTAS,Cintas,0.23%,187.84,-0.99,(-0.53%)
WBD,Warner Bros. Discovery,0.22%,29.84,0.35,(1.17%)
MRVL,Marvell Technology,0.22%,84.51,-4.92,(-5.50%)
MNST,Monster Beverage,0.22%,73.33,0.84,(1.16%)
MDLZ,Mondelez International,0.21%,54.42,0.63,(1.17%)
CSX,CSX Corporation,0.21%,37.11,-0.04,(-0.12%)
ADSK,Autodesk,0.19%,297.27,-3.65,(-1.21%)
AEP,American Electric Power,0.18%,114.19,-0.08,(-0.07%)
FTNT,Fortinet,0.18%,81.73,-0.74,(-0.89%)
ROST,Ross Stores,0.18%,183.21,0.08,(0.04%)
PCAR,Paccar,0.18%,112.19,-0.6,(-0.53%)
WDAY,"Workday, Inc.",0.18%,223.49,-0.55,(-0.25%)
TRI,Thomson Reuters Corporation,0.18%,130.73,-1.18,(-0.89%)
NXPI,NXP Semiconductors,0.17%,228.09,-3.74,(-1.61%)
PYPL,PayPal,0.17%,61.35,-0.34,(-0.55%)
IDXX,Idexx Laboratories,0.17%,699.39,-8.11,(-1.15%)
MSTR,MicroStrategy Inc.,0.15%,177.84,-5.46,(-2.98%)
EA,Electronic Arts,0.15%,203.66,0.0,(0.00%)
DDOG,Datadog,0.15%,145.11,-4.8,(-3.20%)
FAST,Fastenal,0.14%,41.8,0.05,(0.13%)
ROP,Roper Technologies,0.14%,445.68,-0.16,(-0.04%)
BKR,Baker Hughes,0.14%,46.64,-0.82,(-1.73%)
FANG,Diamondback Energy,0.14%,157.5,0.46,(0.29%)
AXON,Axon Enterprise Inc.,0.14%,570.04,-10.99,(-1.89%)
TTWO,Take-Two Interactive,0.13%,241.2,-1.21,(-0.50%)
XEL,Xcel Energy,0.13%,75.29,0.61,(0.82%)
EXC,Exelon,0.13%,43.45,0.36,(0.84%)
TEAM,Atlassian,0.13%,160.92,-2.34,(-1.44%)
PAYX,Paychex,0.13%,116.01,1.38,(1.20%)
CCEP,Coca-Cola Europacific Partners,0.12%,90.24,1.11,(1.24%)
CTSH,Cognizant,0.12%,83.13,-0.69,(-0.82%)
KDP,Keurig Dr Pepper,0.12%,29.44,-0.03,(-0.10%)
GEHC,GE HealthCare,0.12%,84.13,-1.92,(-2.23%)
CPRT,Copart,0.11%,38.75,0.06,(0.16%)
ZS,Zscaler,0.11%,234.49,-7.59,(-3.13%)
MCHP,Microchip Technology,0.11%,67.23,-1.86,(-2.69%)
ODFL,Old Dominion Freight Line,0.10%,159.72,0.8,(0.50%)
VRSK,Verisk,0.09%,218.02,1.73,(0.80%)
KHC,Kraft Heinz,0.09%,24.59,0.2,(0.81%)
CSGP,CoStar Group,0.09%,67.97,0.5,(0.74%)
CHTR,Charter Communications,0.08%,208.37,-3.69,(-1.74%)
DXCM,DexCom,0.08%,67.21,-1.73,(-2.51%)
BIIB,Biogen,0.08%,172.89,0.39,(0.22%)
LULU,Lululemon Athletica,0.07%,205.7,18.69,(9.99%)
ON,Onsemi,0.07%,55.19,-0.78,(-1.40%)
GFS,GlobalFoundries,0.07%,38.82,-1.16,(-2.91%)
CDW,CDW Corporation,0.06%,148.2,-1.66,(-1.11%)
TTD,Trade Desk (The),0.05%,36.76,-0.26,(-0.71%)
