Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.25%,-2.53,(-1.32%)
AAPL,Apple Inc.,6.12%,4.09,(1.58%)
MSFT,Microsoft,5.02%,-2.81,(-0.65%)
AMZN,Amazon,4.14%,5.12,(2.14%)
GOOGL,Alphabet Inc. (Class A),3.39%,4.18,(1.24%)
GOOG,Alphabet Inc. (Class C),3.15%,3.93,(1.16%)
META,Meta Platforms,2.84%,-7.34,(-1.02%)
TSLA,"Tesla, Inc.",2.51%,-8.37,(-1.94%)
AVGO,Broadcom,2.50%,1.43,(0.43%)
BRK.B,Berkshire Hathaway,1.65%,2.26,(0.47%)
WMT,Walmart,1.54%,2.78,(2.33%)
LLY,Lilly (Eli),1.48%,10.74,(1.04%)
JPM,JPMorgan Chase,1.31%,1.35,(0.44%)
V,Visa Inc.,1.01%,9.75,(3.03%)
XOM,ExxonMobil,0.92%,-2.19,(-1.55%)
JNJ,Johnson & Johnson,0.87%,1.35,(0.59%)
MA,Mastercard,0.77%,9.07,(1.68%)
MU,Micron Technology,0.77%,16.96,(4.09%)
ORCL,Oracle Corporation,0.76%,3.3,(2.00%)
COST,Costco,0.67%,12.84,(1.37%)
AMD,Advanced Micro Devices,0.64%,10.36,(4.38%)
ABBV,AbbVie,0.63%,3.77,(1.69%)
BAC,Bank of America,0.61%,0.38,(0.72%)
HD,Home Depot (The),0.59%,-0.13,(-0.03%)
PLTR,Palantir Technologies,0.57%,4.23,(2.89%)
PG,Procter & Gamble,0.56%,1.04,(0.69%)
NFLX,Netflix,0.56%,0.02,(0.03%)
CVX,Chevron Corporation,0.55%,-2.33,(-1.31%)
KO,Coca-Cola Company (The),0.51%,-0.11,(-0.14%)
GE,GE Aerospace,0.51%,-1.01,(-0.33%)
CAT,Caterpillar Inc.,0.51%,26.83,(4.08%)
CSCO,Cisco,0.50%,2.07,(2.64%)
LRCX,Lam Research,0.48%,7.32,(3.13%)
IBM,IBM,0.47%,8.03,(2.62%)
MS,Morgan Stanley,0.46%,0.98,(0.54%)
WFC,Wells Fargo,0.45%,1.41,(1.55%)
GS,Goldman Sachs,0.45%,6.64,(0.71%)
MRK,Merck & Co.,0.44%,2.14,(1.94%)
PM,Philip Morris International,0.44%,-1.42,(-0.79%)
RTX,RTX Corporation,0.42%,-1.44,(-0.71%)
UNH,UnitedHealth Group,0.42%,3.11,(1.08%)
AMAT,Applied Materials,0.41%,5.36,(1.66%)
INTC,Intel,0.38%,1.94,(4.17%)
AXP,American Express,0.38%,0.2,(0.06%)
MCD,McDonald's,0.36%,2.73,(0.87%)
TMUS,T-Mobile US,0.35%,-2.27,(-1.15%)
TMO,Thermo Fisher Scientific,0.34%,1.22,(0.21%)
LIN,Linde plc,0.34%,2.88,(0.63%)
PEP,PepsiCo,0.33%,0.58,(0.38%)
GEV,GE Vernova,0.32%,29.14,(4.01%)
C,Citigroup,0.32%,0.32,(0.28%)
CRM,Salesforce,0.32%,2.64,(1.24%)
TXN,Texas Instruments,0.32%,4.56,(2.12%)
ABT,Abbott Laboratories,0.30%,1.0,(0.91%)
DIS,Walt Disney Company (The),0.30%,-5.86,(-5.19%)
T,AT&T,0.30%,0.34,(1.30%)
KLAC,KLA Corporation,0.30%,-7.39,(-0.52%)
VZ,Verizon,0.29%,-0.39,(-0.88%)
AMGN,Amgen,0.29%,2.31,(0.68%)
SCHW,Charles Schwab Corporation,0.29%,-0.25,(-0.24%)
BA,Boeing,0.29%,0.49,(0.21%)
NEE,NextEra Energy,0.29%,-0.72,(-0.82%)
ANET,Arista Networks,0.28%,0.18,(0.13%)
APH,Amphenol,0.28%,1.83,(1.27%)
ISRG,Intuitive Surgical,0.28%,-4.39,(-0.87%)
GILD,Gilead Sciences,0.28%,0.82,(0.58%)
BLK,BlackRock,0.27%,-6.93,(-0.62%)
UBER,Uber,0.27%,1.11,(1.39%)
APP,AppLovin Corporation,0.26%,18.27,(3.86%)
TJX,TJX Companies,0.26%,-0.46,(-0.31%)
BKNG,Booking Holdings,0.26%,100.91,(2.02%)
ACN,Accenture,0.26%,2.77,(1.05%)
QCOM,Qualcomm,0.26%,1.32,(0.87%)
SPGI,S&P Global,0.25%,-4.04,(-0.77%)
DHR,Danaher Corporation,0.24%,-0.05,(-0.03%)
ADI,Analog Devices,0.24%,5.63,(1.81%)
PFE,Pfizer,0.24%,0.06,(0.24%)
LOW,Lowe's,0.24%,-0.5,(-0.19%)
LMT,Lockheed Martin,0.23%,2.23,(0.35%)
HON,Honeywell,0.23%,-1.17,(-0.52%)
DE,Deere & Company,0.23%,0.72,(0.14%)
SYK,Stryker Corporation,0.22%,-1.51,(-0.41%)
COF,Capital One,0.22%,4.34,(1.98%)
ETN,Eaton Corporation,0.22%,5.59,(1.59%)
INTU,Intuit,0.22%,-2.23,(-0.45%)
BSX,Boston Scientific,0.22%,-0.51,(-0.55%)
UNP,Union Pacific Corporation,0.22%,-2.63,(-1.12%)
MDT,Medtronic,0.21%,-0.17,(-0.17%)
WELL,Welltower,0.20%,0.18,(0.10%)
COP,ConocoPhillips,0.20%,-1.79,(-1.71%)
NOW,ServiceNow,0.20%,3.73,(3.19%)
PANW,Palo Alto Networks,0.20%,-0.16,(-0.09%)
NEM,Newmont,0.19%,-0.02,(-0.02%)
CB,Chubb Limited,0.19%,1.02,(0.33%)
ADBE,Adobe Inc.,0.19%,3.19,(1.09%)
PLD,Prologis,0.19%,0.13,(0.10%)
PGR,Progressive Corporation,0.19%,-1.22,(-0.59%)
PH,Parker Hannifin,0.19%,15.74,(1.68%)
VRTX,Vertex Pharmaceuticals,0.19%,0.31,(0.07%)
