Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.18%,-1.68,(-0.88%)
AAPL,Apple Inc.,11.12%,5.15,(1.99%)
MSFT,Microsoft,9.03%,-5.43,(-1.26%)
AMZN,Amazon,7.50%,5.94,(2.48%)
GOOGL,Alphabet Inc. (Class A),6.13%,4.28,(1.27%)
GOOG,Alphabet Inc. (Class C),5.70%,4.21,(1.24%)
META,Meta Platforms,5.12%,-9.23,(-1.29%)
TSLA,"Tesla, Inc.",4.51%,-10.18,(-2.36%)
AVGO,Broadcom Inc.,4.50%,0.08,(0.02%)
WMT,Walmart,2.81%,4.12,(3.46%)
ASML,ASML Holding,1.61%,25.42,(1.79%)
MU,Micron Technology,1.41%,23.35,(5.63%)
COST,Costco,1.22%,23.95,(2.55%)
AMD,Advanced Micro Devices Inc.,1.16%,11.76,(4.97%)
PLTR,Palantir Technologies,1.02%,3.33,(2.27%)
NFLX,Netflix,1.01%,0.41,(0.49%)
CSCO,Cisco,0.91%,2.49,(3.18%)
LRCX,Lam Research,0.85%,4.83,(2.07%)
AMAT,Applied Materials,0.74%,5.14,(1.59%)
INTC,Intel,0.70%,2.59,(5.57%)
TMUS,T-Mobile US,0.63%,-0.82,(-0.42%)
LIN,Linde plc,0.62%,4.1,(0.90%)
PEP,PepsiCo,0.61%,2.25,(1.46%)
TXN,Texas Instruments,0.57%,5.97,(2.77%)
AMGN,Amgen,0.53%,2.41,(0.71%)
KLAC,KLA Corporation,0.53%,-18.63,(-1.30%)
ISRG,Intuitive Surgical,0.51%,-3.39,(-0.67%)
GILD,Gilead Sciences,0.51%,0.39,(0.27%)
SHOP,Shopify,0.50%,3.54,(2.70%)
APP,Applovin Corp,0.47%,15.21,(3.22%)
BKNG,Booking Holdings,0.47%,108.77,(2.17%)
QCOM,Qualcomm,0.47%,1.94,(1.28%)
ADI,Analog Devices,0.44%,6.22,(2.00%)
PDD,PDD Holdings,0.42%,1.97,(1.95%)
HON,Honeywell,0.41%,-0.52,(-0.23%)
INTU,Intuit,0.39%,-4.5,(-0.90%)
PANW,Palo Alto Networks,0.35%,0.11,(0.06%)
ADBE,Adobe Inc.,0.35%,2.84,(0.97%)
VRTX,Vertex Pharmaceuticals,0.34%,0.84,(0.18%)
ARM,Arm Holdings,0.33%,2.1,(2.00%)
CRWD,CrowdStrike,0.32%,2.63,(0.59%)
MELI,MercadoLibre,0.31%,18.81,(0.88%)
CMCSA,Comcast,0.31%,0.05,(0.18%)
SBUX,Starbucks,0.30%,-0.4,(-0.44%)
ADP,ADP,0.29%,0.92,(0.37%)
CEG,Constellation Energy,0.28%,-8.13,(-2.90%)
STX,Seagate Technology Holdings,0.27%,23.13,(5.67%)
WDC,Western Digital,0.26%,17.94,(7.17%)
DASH,DoorDash,0.26%,5.55,(2.71%)
SNPS,Synopsys,0.25%,0.31,(0.07%)
MAR,Marriott International,0.25%,4.37,(1.38%)
ORLY,O'Reilly Automotive,0.24%,-0.63,(-0.64%)
ABNB,Airbnb,0.23%,2.63,(2.03%)
CDNS,Cadence Design Systems,0.23%,-2.55,(-0.86%)
REGN,Regeneron Pharmaceuticals,0.23%,14.4,(1.94%)
MNST,Monster Beverage,0.23%,-0.25,(-0.31%)
CTAS,Cintas,0.22%,-0.9,(-0.47%)
MDLZ,Mondelez International,0.22%,0.38,(0.66%)
CSX,CSX Corporation,0.20%,0.34,(0.89%)
WBD,Warner Bros. Discovery,0.20%,0.16,(0.60%)
MRVL,Marvell Technology,0.19%,-0.46,(-0.59%)
PCAR,Paccar,0.19%,0.67,(0.55%)
AEP,American Electric Power,0.18%,-0.67,(-0.56%)
ROST,Ross Stores,0.18%,2.0,(1.06%)
FTNT,Fortinet,0.17%,0.84,(1.03%)
NXPI,NXP Semiconductors,0.17%,5.58,(2.47%)
MPWR,Monolithic Power Systems,0.16%,47.61,(4.24%)
BKR,Baker Hughes,0.16%,0.55,(0.97%)
ADSK,Autodesk,0.16%,4.9,(1.94%)
FAST,Fastenal,0.15%,1.1,(2.53%)
EA,Electronic Arts,0.15%,-0.12,(-0.06%)
IDXX,Idexx Laboratories,0.14%,-37.14,(-5.54%)
PYPL,PayPal,0.14%,0.38,(0.72%)
TRI,Thomson Reuters Corporation,0.14%,-0.44,(-0.40%)
FER,Ferrovial SE,0.14%,0.23,(0.34%)
WDAY,"Workday, Inc.",0.13%,-0.82,(-0.47%)
DDOG,Datadog,0.13%,1.19,(0.92%)
FANG,Diamondback Energy,0.13%,-4.35,(-2.65%)
ALNY,Alnylam Pharmaceuticals,0.13%,2.64,(0.78%)
EXC,Exelon,0.13%,-0.57,(-1.28%)
XEL,Xcel Energy,0.13%,-0.76,(-1.00%)
MSTR,MicroStrategy Inc.,0.12%,-2.72,(-1.82%)
MCHP,Microchip Technology,0.12%,2.1,(2.77%)
TTWO,Take-Two Interactive,0.12%,6.61,(3.00%)
CCEP,Coca-Cola Europacific Partners,0.12%,0.65,(0.71%)
CTSH,Cognizant,0.12%,1.37,(1.67%)
ROP,Roper Technologies,0.11%,-0.09,(-0.02%)
CPRT,Copart,0.11%,-0.58,(-1.42%)
ODFL,Old Dominion Freight Line,0.11%,9.5,(5.48%)
AXON,Axon Enterprise Inc.,0.11%,-4.84,(-1.00%)
KDP,Keurig Dr Pepper,0.11%,0.02,(0.09%)
PAYX,Paychex,0.11%,-0.13,(-0.12%)
GEHC,GE HealthCare,0.10%,0.62,(0.78%)
INSM,Insmed Incorporated,0.09%,-2.32,(-1.48%)
ZS,Zscaler,0.09%,2.15,(1.07%)
TEAM,Atlassian,0.09%,-0.81,(-0.69%)
VRSK,Verisk,0.09%,-1.63,(-0.75%)
DXCM,DexCom,0.08%,0.44,(0.60%)
KHC,Kraft Heinz,0.08%,-0.4,(-1.71%)
CHTR,Charter Communications,0.08%,9.18,(4.45%)
CSGP,CoStar Group,0.08%,0.92,(1.50%)
