Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.25%,5.55,(3.13%)
AAPL,Apple Inc.,11.65%,1.78,(0.67%)
MSFT,Microsoft,8.85%,6.9,(1.76%)
AMZN,Amazon,6.68%,-1.58,(-0.75%)
GOOGL,Alphabet Inc. (Class A),5.75%,-3.42,(-1.10%)
GOOG,Alphabet Inc. (Class C),5.37%,-3.44,(-1.11%)
META,Meta Platforms,4.95%,7.78,(1.20%)
TSLA,"Tesla, Inc.",4.50%,-0.65,(-0.16%)
AVGO,Broadcom Inc.,4.48%,-3.01,(-0.94%)
WMT,Walmart,3.04%,-0.02,(-0.01%)
ASML,ASML Holding,1.64%,-23.74,(-1.64%)
MU,Micron Technology,1.39%,2.02,(0.49%)
COST,Costco,1.34%,-0.74,(-0.07%)
NFLX,Netflix,1.23%,1.09,(1.13%)
PLTR,Palantir Technologies,1.05%,9.31,(6.79%)
AMD,Advanced Micro Devices Inc.,0.96%,-2.89,(-1.44%)
CSCO,Cisco,0.93%,-0.75,(-0.94%)
AMAT,Applied Materials,0.88%,0.68,(0.18%)
LRCX,Lam Research,0.86%,-2.18,(-0.93%)
TMUS,T-Mobile US,0.71%,-1.63,(-0.75%)
LIN,Linde plc,0.70%,-0.4,(-0.08%)
PEP,PepsiCo,0.68%,-1.88,(-1.11%)
INTC,Intel,0.67%,-0.35,(-0.77%)
AMGN,Amgen,0.62%,-2.7,(-0.70%)
KLAC,KLA Corporation,0.60%,2.53,(0.17%)
TXN,Texas Instruments,0.57%,-1.93,(-0.91%)
GILD,Gilead Sciences,0.55%,0.85,(0.57%)
ISRG,Intuitive Surgical,0.53%,-6.56,(-1.30%)
ADI,Analog Devices,0.52%,-1.57,(-0.44%)
HON,Honeywell,0.47%,3.58,(1.47%)
SHOP,Shopify,0.46%,-1.54,(-1.27%)
QCOM,Qualcomm,0.45%,-1.57,(-1.10%)
APP,Applovin Corp,0.44%,0.88,(0.20%)
PDD,PDD Holdings,0.43%,-1.09,(-1.06%)
ARM,Arm Holdings,0.39%,-3.48,(-2.73%)
BKNG,Booking Holdings,0.39%,-92.86,(-2.19%)
VRTX,Vertex Pharmaceuticals,0.37%,-6.65,(-1.34%)
PANW,Palo Alto Networks,0.37%,1.49,(1.00%)
CEG,Constellation Energy,0.36%,0.37,(0.11%)
INTU,Intuit,0.35%,14.6,(3.57%)
CMCSA,Comcast,0.33%,-0.14,(-0.47%)
SBUX,Starbucks,0.33%,-2.01,(-2.05%)
ADBE,Adobe Inc.,0.32%,-0.11,(-0.04%)
CRWD,CrowdStrike,0.29%,10.04,(2.70%)
WDC,Western Digital,0.27%,-8.03,(-2.87%)
MELI,MercadoLibre,0.27%,-0.01,(-0.00%)
