Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.91%,7.8,(0.91%)
CAT,Caterpillar Inc.,9.46%,9.02,(1.21%)
MSFT,Microsoft Corporation,5.03%,6.9,(1.76%)
AMGN,Amgen Inc.,4.85%,-2.7,(-0.70%)
HD,"The Home Depot, Inc.",4.68%,-8.77,(-2.30%)
SHW,Sherwin-Williams,4.45%,-8.59,(-2.37%)
MCD,McDonald's Corporation,4.22%,-5.43,(-1.59%)
V,Visa Inc.,4.03%,0.31,(0.10%)
TRV,"The Travelers Companies, Inc.",3.92%,2.67,(0.87%)
AXP,American Express Company,3.88%,-0.7,(-0.23%)
JPM,JPMorgan Chase & Co.,3.76%,-1.55,(-0.52%)
UNH,UnitedHealth Group Incorporated,3.66%,-2.15,(-0.73%)
AAPL,Apple Inc.,3.35%,1.78,(0.67%)
JNJ,Johnson & Johnson,3.11%,-1.06,(-0.43%)
HON,Honeywell International Inc.,3.11%,3.58,(1.47%)
IBM,International Business Machines Corporation,3.00%,-1.69,(-0.70%)
BA,The Boeing Company,2.89%,2.08,(0.91%)
AMZN,"Amazon.com, Inc.amazon.com",2.62%,-1.58,(-0.75%)
CRM,"Salesforce, Inc.",2.42%,-2.18,(-1.12%)
CVX,Chevron Corporation,2.37%,1.55,(0.83%)
NVDA,Nvidia,2.30%,5.55,(3.13%)
PG,The Procter & Gamble Company,2.07%,-2.74,(-1.64%)
MMM,3M Company,2.05%,-2.49,(-1.50%)
WMT,Walmart Inc.,1.61%,-0.02,(-0.01%)
MRK,"Merck & Co., Inc.",1.53%,-2.23,(-1.80%)
DIS,The Walt Disney Company,1.31%,-2.23,(-2.10%)
KO,The Coca-Cola Company,1.01%,-1.04,(-1.27%)
CSCO,"Cisco Systems, Inc.",0.99%,-0.75,(-0.94%)
NKE,"Nike, Inc.",0.77%,-1.02,(-1.63%)
VZ,Verizon Communications Inc.,0.63%,-0.05,(-0.09%)
