Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.23%,-3.13,(-0.35%)
CAT,Caterpillar Inc.,9.59%,-4.2,(-0.54%)
MSFT,Microsoft Corporation,4.98%,-1.05,(-0.26%)
HD,"The Home Depot, Inc.",4.87%,-0.13,(-0.03%)
SHW,Sherwin-Williams,4.61%,1.43,(0.39%)
AMGN,Amgen Inc.,4.59%,-0.67,(-0.18%)
AXP,American Express Company,4.24%,2.64,(0.78%)
MCD,McDonald's Corporation,4.09%,0.67,(0.20%)
V,Visa Inc.,3.91%,-0.25,(-0.08%)
JPM,JPMorgan Chase & Co.,3.78%,1.07,(0.36%)
TRV,"The Travelers Companies, Inc.",3.68%,1.41,(0.48%)
UNH,UnitedHealth Group Incorporated,3.63%,-1.31,(-0.45%)
IBM,International Business Machines Corporation,3.23%,-2.7,(-1.03%)
AAPL,Apple Inc.,3.19%,0.78,(0.30%)
BA,The Boeing Company,3.02%,-0.22,(-0.09%)
JNJ,Johnson & Johnson,3.02%,-0.77,(-0.32%)
HON,Honeywell International Inc.,2.99%,-1.0,(-0.42%)
AMZN,"Amazon.com, Inc.amazon.com",2.48%,0.56,(0.28%)
CRM,"Salesforce, Inc.",2.38%,1.07,(0.56%)
CVX,Chevron Corporation,2.28%,-0.59,(-0.32%)
NVDA,Nvidia,2.26%,-1.28,(-0.70%)
MMM,3M Company,2.12%,-1.49,(-0.87%)
PG,The Procter & Gamble Company,2.00%,0.55,(0.34%)
WMT,Walmart Inc.,1.66%,-0.76,(-0.57%)
MRK,"Merck & Co., Inc.",1.52%,1.04,(0.86%)
DIS,The Walt Disney Company,1.31%,-0.12,(-0.11%)
KO,The Coca-Cola Company,0.98%,0.14,(0.18%)
CSCO,"Cisco Systems, Inc.",0.95%,-0.44,(-0.57%)
NKE,"Nike, Inc.",0.78%,-0.28,(-0.45%)
VZ,Verizon Communications Inc.,0.61%,0.16,(0.32%)
