Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.55%,-8.05,(-4.12%)
AAPL,Apple Inc.,11.88%,-2.18,(-0.80%)
MSFT,Microsoft,8.84%,-0.47,(-0.12%)
AMZN,Amazon,6.64%,-2.68,(-1.27%)
GOOGL,Alphabet Inc. (Class A),5.71%,-5.9,(-1.88%)
GOOG,Alphabet Inc. (Class C),5.33%,-6.25,(-2.00%)
META,Meta Platforms,4.92%,0.8,(0.12%)
TSLA,"Tesla, Inc.",4.56%,-8.82,(-2.11%)
AVGO,Broadcom Inc.,4.43%,-18.48,(-5.56%)
WMT,Walmart,2.95%,-1.13,(-0.90%)
ASML,ASML Holding,1.68%,-74.74,(-4.90%)
MU,Micron Technology,1.39%,-14.27,(-3.33%)
COST,Costco,1.30%,-8.3,(-0.83%)
NFLX,Netflix,1.06%,1.5,(1.81%)
AMD,Advanced Micro Devices Inc.,0.98%,-7.76,(-3.68%)
PLTR,Palantir Technologies,0.96%,1.02,(0.76%)
CSCO,Cisco,0.92%,-0.85,(-1.08%)
AMAT,Applied Materials,0.88%,-20.39,(-5.16%)
LRCX,Lam Research,0.88%,-13.17,(-5.28%)
TMUS,T-Mobile US,0.70%,-5.31,(-2.43%)
LIN,Linde plc,0.70%,-4.82,(-0.95%)
PEP,PepsiCo,0.68%,-0.85,(-0.50%)
INTC,Intel,0.67%,-1.58,(-3.37%)
AMGN,Amgen,0.60%,-8.02,(-2.09%)
KLAC,KLA Corporation,0.59%,-29.82,(-1.93%)
TXN,Texas Instruments,0.57%,-1.17,(-0.55%)
GILD,Gilead Sciences,0.53%,-3.28,(-2.23%)
ISRG,Intuitive Surgical,0.53%,-3.88,(-0.77%)
ADI,Analog Devices,0.51%,-6.55,(-1.82%)
SHOP,Shopify,0.48%,3.58,(2.98%)
QCOM,Qualcomm,0.46%,-0.45,(-0.31%)
HON,Honeywell,0.46%,-0.43,(-0.18%)
PDD,PDD Holdings,0.45%,-1.43,(-1.34%)
APP,Applovin Corp,0.44%,15.15,(3.59%)
BKNG,Booking Holdings,0.41%,91.24,(2.19%)
ARM,Arm Holdings,0.40%,-3.63,(-2.76%)
PANW,Palo Alto Networks,0.36%,4.28,(2.95%)
VRTX,Vertex Pharmaceuticals,0.36%,-6.57,(-1.36%)
CEG,Constellation Energy,0.34%,-6.54,(-2.01%)
SBUX,Starbucks,0.33%,0.77,(0.79%)
CMCSA,Comcast,0.33%,0.1,(0.31%)
INTU,Intuit,0.33%,14.64,(3.84%)
ADBE,Adobe Inc.,0.32%,0.47,(0.18%)
CRWD,CrowdStrike,0.28%,15.73,(4.33%)
WDC,Western Digital,0.28%,-12.7,(-4.37%)
MAR,Marriott International,0.28%,2.65,(0.76%)
MELI,MercadoLibre,0.26%,-23.19,(-1.31%)
ADP,ADP,0.26%,4.29,(2.00%)
STX,Seagate Technology Holdings,0.26%,-19.36,(-4.59%)
MNST,Monster Beverage,0.25%,0.84,(0.98%)
ABNB,Airbnb,0.24%,4.88,(3.69%)
SNPS,Synopsys,0.24%,-21.66,(-4.82%)
CDNS,Cadence Design Systems,0.24%,-5.52,(-1.83%)
REGN,Regeneron Pharmaceuticals,0.24%,-25.72,(-3.28%)
CSX,CSX Corporation,0.24%,0.39,(0.91%)
CTAS,Cintas,0.24%,1.03,(0.52%)
DASH,DoorDash,0.23%,7.19,(4.16%)
MDLZ,Mondelez International,0.23%,-0.12,(-0.20%)
ORLY,O'Reilly Automotive,0.23%,-0.47,(-0.51%)
WBD,Warner Bros. Discovery,0.21%,0.07,(0.22%)
AEP,American Electric Power,0.21%,-0.41,(-0.31%)
MRVL,Marvell Technology,0.20%,-2.11,(-2.61%)
ROST,Ross Stores,0.20%,1.68,(0.83%)
PCAR,Paccar,0.19%,-0.23,(-0.18%)
BKR,Baker Hughes,0.19%,0.27,(0.41%)
FTNT,Fortinet,0.17%,1.63,(2.10%)
NXPI,NXP Semiconductors,0.17%,-5.19,(-2.21%)
MPWR,Monolithic Power Systems,0.17%,-58.71,(-4.77%)
FER,Ferrovial SE,0.16%,1.31,(1.81%)
IDXX,Idexx Laboratories,0.16%,-0.47,(-0.07%)
FAST,Fastenal,0.15%,0.59,(1.31%)
EA,Electronic Arts,0.15%,-0.86,(-0.42%)
EXC,Exelon,0.15%,0.06,(0.13%)
XEL,Xcel Energy,0.15%,0.26,(0.31%)
ADSK,Autodesk,0.14%,4.51,(2.01%)
FANG,Diamondback Energy,0.14%,2.44,(1.46%)
CCEP,Coca-Cola Europacific Partners,0.14%,-0.43,(-0.40%)
MSTR,MicroStrategy Inc.,0.13%,-3.66,(-2.70%)
TRI,Thomson Reuters Corporation,0.13%,-1.0,(-1.01%)
ALNY,Alnylam Pharmaceuticals,0.13%,-0.77,(-0.24%)
AXON,Axon Enterprise Inc.,0.13%,23.74,(4.56%)
PYPL,PayPal,0.12%,-1.67,(-3.53%)
KDP,Keurig Dr Pepper,0.12%,0.27,(0.89%)
ODFL,Old Dominion Freight Line,0.12%,3.77,(1.97%)
MCHP,Microchip Technology,0.12%,-1.09,(-1.45%)
DDOG,Datadog,0.12%,4.34,(3.93%)
TTWO,Take-Two Interactive,0.12%,3.76,(1.81%)
GEHC,GE HealthCare,0.11%,-0.15,(-0.18%)
ROP,Roper Technologies,0.11%,5.33,(1.55%)
WDAY,"Workday, Inc.",0.11%,5.33,(4.00%)
CPRT,Copart,0.11%,0.79,(2.20%)
PAYX,Paychex,0.10%,2.37,(2.60%)
INSM,Insmed Incorporated,0.09%,-1.02,(-0.69%)
CTSH,Cognizant,0.09%,2.2,(3.60%)
KHC,Kraft Heinz,0.09%,-0.15,(-0.62%)
CHTR,Charter Communications,0.09%,2.06,(0.91%)
DXCM,DexCom,0.08%,0.62,(0.85%)
VRSK,Verisk,0.08%,4.25,(2.17%)
ZS,Zscaler,0.08%,6.86,(4.40%)
TEAM,Atlassian,0.06%,5.55,(7.59%)
CSGP,CoStar Group,0.06%,0.31,(0.69%)
