Symbol,Name,Weight,Price,Chg,% Chg
QCOM,Qualcomm,0.31%,182.82,2.63,(1.46%)
INTC,Intel,0.31%,41.03,-1.6,(-3.75%)
PEP,PepsiCo,0.30%,138.45,1.44,(1.05%)
INTU,Intuit,0.29%,657.58,6.43,(0.99%)
SCHW,Charles Schwab Corporation,0.29%,102.23,0.3,(0.29%)
UBER,Uber,0.29%,87.26,1.07,(1.24%)
AMGN,Amgen,0.29%,334.29,-7.35,(-2.15%)
BA,Boeing,0.29%,229.44,1.32,(0.58%)
ACN,Accenture,0.28%,285.8,11.82,(4.31%)
TJX,TJX Companies,0.28%,158.04,4.0,(2.60%)
BKNG,Booking Holdings,0.28%,5399.05,-46.67,(-0.86%)
KLAC,KLA Corporation,0.28%,1318.34,-41.35,(-3.04%)
T,AT&T,0.27%,24.21,0.24,(1.01%)
VZ,Verizon,0.27%,40.53,0.39,(0.98%)
TXN,Texas Instruments,0.27%,187.6,1.89,(1.02%)
GEV,GE Vernova,0.27%,626.29,-36.03,(-5.44%)
BLK,BlackRock,0.27%,1087.83,12.74,(1.18%)
DHR,Danaher Corporation,0.27%,236.39,0.82,(0.35%)
NEE,NextEra Energy,0.26%,79.37,1.0,(1.27%)
APH,Amphenol,0.26%,134.93,-3.98,(-2.86%)
SPGI,S&P Global,0.26%,544.7,7.2,(1.34%)
COF,Capital One,0.26%,255.83,2.58,(1.02%)
NOW,ServiceNow,0.25%,147.94,-2.96,(-1.96%)
ANET,Arista Networks,0.25%,123.81,-6.27,(-4.82%)
GILD,Gilead Sciences,0.24%,121.5,-2.85,(-2.29%)
BSX,Boston Scientific,0.24%,99.92,1.27,(1.29%)
ADI,Analog Devices,0.23%,296.53,3.64,(1.24%)
PFE,Pfizer,0.23%,25.37,0.08,(0.34%)
LOW,Lowe's,0.23%,256.61,9.49,(3.84%)
ADBE,Adobe Inc.,0.23%,343.47,5.37,(1.59%)
SYK,Stryker Corporation,0.23%,369.32,1.57,(0.43%)
UNP,Union Pacific Corporation,0.22%,229.61,5.13,(2.29%)
DE,Deere & Company,0.22%,501.59,26.39,(5.55%)
PANW,Palo Alto Networks,0.21%,191.02,-2.88,(-1.48%)
HON,Honeywell,0.21%,203.89,4.38,(2.20%)
MDT,Medtronic,0.20%,100.01,0.23,(0.24%)
WELL,Welltower,0.20%,185.87,0.22,(0.12%)
PGR,Progressive Corporation,0.20%,214.11,5.0,(2.39%)
ETN,Eaton Corporation,0.20%,318.98,-3.69,(-1.14%)
CB,Chubb Limited,0.20%,312.2,5.57,(1.82%)
VRTX,Vertex Pharmaceuticals,0.19%,480.74,-3.41,(-0.70%)
COP,ConocoPhillips,0.19%,98.07,4.13,(4.39%)
BX,Blackstone Inc.,0.19%,155.67,2.08,(1.35%)
LMT,Lockheed Martin,0.19%,519.21,22.34,(4.50%)
PLD,Prologis,0.19%,129.17,2.27,(1.79%)
KKR,KKR,0.19%,134.3,3.47,(2.65%)
CRWD,CrowdStrike,0.19%,463.18,-15.73,(-3.28%)
NEM,Newmont,0.18%,106.03,-1.98,(-1.83%)
BMY,Bristol Myers Squibb,0.18%,56.59,-0.13,(-0.24%)
PH,Parker Hannifin,0.18%,900.52,-7.87,(-0.87%)
HCA,HCA Healthcare,0.17%,476.49,5.84,(1.24%)
ADP,Automatic Data Processing,0.17%,266.24,4.98,(1.91%)
HOOD,"Robinhood Markets, Inc.",0.17%,116.35,-0.62,(-0.53%)
CMCSA,Comcast,0.16%,28.19,0.29,(1.02%)
CVS,CVS Health,0.16%,80.7,0.91,(1.15%)
CEG,Constellation Energy,0.16%,324.76,-13.87,(-4.10%)
SBUX,Starbucks,0.16%,88.66,1.97,(2.27%)
MCK,McKesson Corporation,0.16%,815.49,-8.47,(-1.03%)
SNPS,Synopsys,0.16%,516.67,-3.03,(-0.58%)
DASH,DoorDash,0.15%,224.93,-5.59,(-2.43%)
SO,Southern Company,0.15%,87.71,1.44,(1.67%)
CME,CME Group,0.15%,267.48,0.63,(0.24%)
GD,General Dynamics,0.15%,355.77,10.13,(2.93%)
NKE,"Nike, Inc.",0.15%,64.83,1.61,(2.55%)
MCO,Moody's Corporation,0.15%,534.12,2.68,(0.50%)
MO,Altria,0.15%,56.11,1.39,(2.53%)
ICE,Intercontinental Exchange,0.15%,164.04,2.12,(1.31%)
DUK,Duke Energy,0.15%,118.06,1.87,(1.61%)
UPS,United Parcel Service,0.15%,107.43,2.02,(1.92%)
MMC,Marsh McLennan,0.15%,185.8,2.89,(1.58%)
MMM,3M,0.14%,165.07,2.16,(1.32%)
WM,Waste Management,0.14%,217.66,1.69,(0.78%)
USB,U.S. Bancorp,0.14%,55.97,1.1,(2.01%)
MAR,Marriott International,0.14%,323.97,4.7,(1.47%)
CDNS,Cadence Design Systems,0.14%,317.67,-2.87,(-0.90%)
PNC,PNC Financial Services,0.14%,220.33,4.06,(1.88%)
APO,Apollo Global Management,0.14%,148.43,4.15,(2.88%)
REGN,Regeneron Pharmaceuticals,0.14%,813.36,1.09,(0.13%)
RCL,Royal Caribbean Group,0.14%,313.1,10.68,(3.53%)
NOC,Northrop Grumman,0.14%,597.02,20.0,(3.47%)
SHW,Sherwin-Williams,0.13%,340.99,9.58,(2.89%)
BK,BNY Mellon,0.13%,120.63,0.18,(0.15%)
TT,Trane Technologies,0.13%,378.62,2.19,(0.58%)
ELV,Elevance Health,0.13%,375.54,8.85,(2.41%)
ABNB,Airbnb,0.13%,137.6,0.56,(0.41%)
HWM,Howmet Aerospace,0.13%,207.2,-3.7,(-1.76%)
CRH,CRH plc,0.13%,124.32,1.44,(1.17%)
EMR,Emerson Electric,0.13%,142.79,0.64,(0.45%)
AMT,American Tower,0.13%,170.83,1.39,(0.82%)
GM,General Motors,0.13%,84.63,2.72,(3.32%)
DELL,Dell Technologies,0.12%,117.4,-2.67,(-2.22%)
TDG,TransDigm Group,0.12%,1374.97,-10.28,(-0.74%)
ORLY,O'Reilly Auto Parts,0.12%,91.71,0.86,(0.95%)
FCX,Freeport-McMoRan,0.12%,53.84,-1.66,(-2.99%)
ECL,Ecolab,0.12%,272.14,3.39,(1.26%)
EQIX,Equinix,0.12%,781.12,4.57,(0.59%)
CTAS,Cintas,0.12%,189.84,3.14,(1.68%)
CI,Cigna,0.12%,284.79,5.67,(2.03%)
AON,Aon,0.12%,352.28,2.36,(0.67%)
CMI,Cummins,0.12%,544.97,5.94,(1.10%)
MNST,Monster Beverage,0.12%,76.78,0.63,(0.83%)
WMB,Williams Companies,0.12%,61.06,0.67,(1.11%)
FDX,FedEx,0.12%,313.71,6.38,(2.07%)
ITW,Illinois Tool Works,0.12%,253.39,6.4,(2.59%)
GLW,Corning Inc.,0.12%,84.66,-3.33,(-3.79%)
WBD,Warner Bros. Discovery,0.11%,28.49,-0.1,(-0.34%)
HLT,Hilton Worldwide,0.11%,298.1,4.6,(1.57%)
JCI,Johnson Controls,0.11%,112.34,-0.07,(-0.06%)
MDLZ,Mondelez International,0.11%,53.18,1.67,(3.25%)
AJG,Arthur J. Gallagher & Co.,0.11%,265.65,6.65,(2.57%)
COIN,Coinbase Global,0.11%,248.54,2.61,(1.06%)
TEL,TE Connectivity,0.11%,225.09,-4.5,(-1.96%)
CSX,CSX Corporation,0.11%,35.39,0.34,(0.96%)
TFC,Truist Financial,0.11%,51.48,0.9,(1.78%)
COR,Cencora,0.10%,338.4,-2.01,(-0.59%)
SLB,Schlumberger,0.10%,43.81,1.44,(3.39%)
RSG,Republic Services,0.10%,210.87,1.79,(0.86%)
NSC,Norfolk Southern Railway,0.10%,289.78,5.69,(2.00%)
CL,Colgate-Palmolive,0.10%,80.16,3.06,(3.98%)
CVNA,Carvana Co.,0.10%,455.72,4.94,(1.10%)
MSI,Motorola Solutions,0.10%,383.92,6.43,(1.70%)
TRV,Travelers Companies (The),0.10%,284.91,1.71,(0.61%)
PWR,Quanta Services,0.10%,420.85,-16.04,(-3.67%)
PCAR,Paccar,0.10%,118.62,3.32,(2.88%)
WDC,Western Digital,0.10%,181.44,-18.44,(-9.23%)
AEP,American Electric Power,0.10%,115.97,2.27,(1.99%)
ROST,Ross Stores,0.10%,190.46,3.47,(1.85%)
STX,Seagate Technology,0.10%,281.34,-26.92,(-8.73%)
LHX,L3Harris,0.10%,326.95,17.19,(5.55%)
SPG,Simon Property Group,0.10%,186.1,2.15,(1.17%)
KMI,Kinder Morgan,0.10%,27.3,0.3,(1.09%)
NXPI,NXP Semiconductors,0.10%,237.33,-2.01,(-0.84%)
ADSK,Autodesk,0.09%,277.99,-15.81,(-5.38%)
BDX,Becton Dickinson,0.09%,206.79,4.08,(2.01%)
URI,United Rentals,0.09%,920.08,39.2,(4.45%)
FTNT,Fortinet,0.09%,78.22,-1.8,(-2.25%)
AFL,Aflac,0.09%,110.42,0.23,(0.20%)
APD,Air Products,0.09%,259.64,-2.24,(-0.85%)
SRE,Sempra,0.09%,88.46,2.1,(2.44%)
F,Ford Motor Company,0.09%,14.39,0.64,(4.69%)
NDAQ,"Nasdaq, Inc.",0.09%,100.3,-0.1,(-0.10%)
VLO,Valero Energy,0.09%,186.38,2.51,(1.37%)
IDXX,Idexx Laboratories,0.09%,711.49,-3.06,(-0.43%)
ZTS,Zoetis,0.09%,128.15,2.48,(1.97%)
PSX,Phillips 66,0.09%,139.87,1.99,(1.44%)
EOG,EOG Resources,0.09%,103.75,1.2,(1.17%)
WDAY,"Workday, Inc.",0.09%,211.11,-0.03,(-0.01%)
PYPL,PayPal,0.09%,58.93,0.41,(0.71%)
AZO,AutoZone,0.09%,3316.38,-1.7,(-0.05%)
ALL,Allstate,0.09%,209.72,2.45,(1.18%)
O,Realty Income,0.09%,58.43,1.08,(1.88%)
MPC,Marathon Petroleum,0.08%,175.71,3.2,(1.86%)
MET,MetLife,0.08%,79.95,1.68,(2.14%)
DLR,Digital Realty,0.08%,153.32,-1.55,(-1.00%)
CMG,Chipotle Mexican Grill,0.08%,39.78,0.91,(2.33%)
EA,Electronic Arts,0.08%,204.35,-0.16,(-0.08%)
VST,Vistra Corp.,0.08%,150.5,-4.1,(-2.66%)
CBRE,CBRE Group,0.08%,168.6,2.27,(1.36%)
D,Dominion Energy,0.08%,58.06,0.98,(1.72%)
EW,Edwards Lifesciences,0.08%,85.23,0.39,(0.47%)
GWW,W. W. Grainger,0.08%,1033.35,28.67,(2.85%)
AXON,Axon Enterprise,0.08%,617.18,-3.74,(-0.60%)
TGT,Target Corporation,0.08%,108.15,4.48,(4.32%)
AME,Ametek,0.08%,211.99,0.81,(0.38%)
BKR,Baker Hughes,0.08%,49.42,0.58,(1.19%)
CAH,Cardinal Health,0.08%,203.89,-3.3,(-1.59%)
FAST,Fastenal,0.08%,41.79,1.18,(2.92%)
PSA,Public Storage,0.08%,272.11,6.43,(2.42%)
CTVA,Corteva,0.08%,70.29,1.75,(2.55%)
SNDK,Sandisk Corporation,0.08%,322.12,-31.44,(-8.89%)
AMP,Ameriprise Financial,0.08%,507.49,9.44,(1.90%)
ROP,Roper Technologies,0.08%,437.68,0.07,(0.02%)
DDOG,Datadog,0.07%,133.68,-7.77,(-5.49%)
DAL,Delta Air Lines,0.07%,71.64,-0.01,(-0.01%)
TTWO,Take-Two Interactive,0.07%,253.09,-3.58,(-1.40%)
MPWR,Monolithic Power Systems,0.07%,950.33,-8.75,(-0.91%)
ROK,Rockwell Automation,0.07%,404.72,-4.62,(-1.13%)
OKE,ONEOK,0.07%,71.91,1.19,(1.69%)
CARR,Carrier Global,0.07%,53.5,0.93,(1.76%)
EXC,Exelon,0.07%,43.68,0.69,(1.61%)
MSCI,MSCI,0.07%,582.22,3.52,(0.61%)
XEL,Xcel Energy,0.07%,73.88,0.66,(0.91%)
XYZ,"Block, Inc.",0.07%,71.3,-0.17,(-0.24%)
CCL,Carnival,0.07%,32.38,0.27,(0.83%)
YUM,Yum! Brands,0.07%,152.66,2.16,(1.44%)
AIG,American International Group,0.07%,78.44,1.37,(1.78%)
DHI,D. R. Horton,0.07%,145.36,6.05,(4.34%)
LVS,Las Vegas Sands,0.07%,62.2,0.77,(1.25%)
PRU,Prudential Financial,0.07%,119.72,2.87,(2.46%)
A,Agilent Technologies,0.07%,146.81,-1.0,(-0.68%)
EBAY,eBay,0.07%,92.06,1.91,(2.12%)
FANG,Diamondback Energy,0.07%,144.88,4.43,(3.15%)
IQV,IQVIA,0.07%,243.28,-1.01,(-0.41%)
OXY,Occidental Petroleum,0.07%,42.02,1.02,(2.50%)
CTSH,Cognizant,0.07%,85.71,1.59,(1.90%)
GRMN,Garmin,0.07%,214.06,3.38,(1.60%)
ETR,Entergy,0.07%,91.55,0.24,(0.26%)
PAYX,Paychex,0.07%,113.76,2.13,(1.91%)
GEHC,GE HealthCare,0.06%,89.02,3.26,(3.80%)
VMC,Vulcan Materials Company,0.06%,298.68,6.56,(2.25%)
MCHP,Microchip Technology,0.06%,72.84,-1.11,(-1.49%)
EL,Estée Lauder Companies (The),0.06%,108.32,3.05,(2.90%)
ARES,Ares Management Corporation,0.06%,177.11,6.31,(3.70%)
PEG,Public Service Enterprise Group,0.06%,78.05,0.47,(0.61%)
NUE,Nucor,0.06%,168.82,4.01,(2.43%)
HIG,Hartford (The),0.06%,137.94,2.04,(1.50%)
MLM,Martin Marietta Materials,0.06%,634.89,9.85,(1.58%)
KR,Kroger,0.06%,60.14,0.86,(1.45%)
CPRT,Copart,0.06%,39.3,1.11,(2.92%)
TRGP,Targa Resources,0.06%,177.1,2.55,(1.46%)
FICO,Fair Isaac,0.06%,1603.05,22.54,(1.43%)
WAB,Wabtec,0.06%,221.82,5.2,(2.40%)
FISV,"Fiserv, Inc.",0.06%,70.3,1.59,(2.31%)
UAL,United Airlines Holdings,0.06%,116.72,0.12,(0.10%)
KDP,Keurig Dr Pepper,0.06%,27.76,0.51,(1.86%)
HSY,Hershey Company (The),0.06%,183.62,3.55,(1.97%)
CCI,Crown Castle,0.06%,85.46,0.36,(0.43%)
STT,State Street Corporation,0.06%,133.11,0.66,(0.50%)
RMD,ResMed,0.06%,250.85,2.63,(1.06%)
EXPE,Expedia Group,0.06%,298.53,1.34,(0.45%)
ED,Consolidated Edison,0.06%,99.74,0.37,(0.37%)
SYY,Sysco,0.06%,74.47,2.35,(3.26%)
ODFL,Old Dominion,0.06%,170.5,4.78,(2.88%)
KEYS,Keysight Technologies,0.06%,206.18,-6.14,(-2.89%)
VTR,Ventas,0.06%,75.2,-0.5,(-0.65%)
FIS,Fidelity National Information Services,0.06%,68.19,1.46,(2.19%)
OTIS,Otis Worldwide,0.06%,90.02,1.6,(1.81%)
ACGL,Arch Capital Group,0.06%,96.2,1.03,(1.09%)
WEC,WEC Energy Group,0.06%,106.1,1.05,(1.00%)
FIX,"Comfort Systems USA, Inc.",0.05%,975.82,-59.3,(-5.73%)
XYL,Xylem Inc.,0.05%,140.83,1.39,(1.00%)
PCG,PG&E Corporation,0.05%,15.55,0.04,(0.23%)
LYV,Live Nation Entertainment,0.05%,146.06,2.09,(1.46%)
TER,Teradyne,0.05%,215.48,-7.0,(-3.15%)
HUM,Humana,0.05%,279.27,4.2,(1.53%)
FITB,Fifth Third Bancorp,0.05%,50.44,1.27,(2.59%)
MTB,M&T Bank,0.05%,215.2,5.65,(2.70%)
RJF,Raymond James Financial,0.05%,167.84,2.69,(1.63%)
IR,Ingersoll Rand,0.05%,83.36,2.03,(2.50%)
KMB,Kimberly-Clark,0.05%,98.98,1.42,(1.46%)
KVUE,Kenvue,0.05%,16.96,0.21,(1.28%)
EQT,EQT Corporation,0.05%,51.97,-2.52,(-4.62%)
WTW,Willis Towers Watson,0.05%,336.01,4.63,(1.40%)
SYF,Synchrony Financial,0.05%,88.41,0.98,(1.12%)
DG,Dollar General,0.05%,143.91,0.4,(0.28%)
IBKR,Interactive Brokers Group,0.05%,70.13,-1.22,(-1.70%)
VRSK,Verisk Analytics,0.05%,223.13,3.52,(1.60%)
MTD,Mettler Toledo,0.05%,1475.18,4.31,(0.29%)
VICI,Vici Properties,0.05%,28.13,0.57,(2.05%)
ADM,Archer Daniels Midland,0.05%,61.42,2.9,(4.96%)
HPE,Hewlett Packard Enterprise,0.05%,22.11,-0.32,(-1.45%)
HBAN,Huntington Bancshares,0.05%,18.58,0.43,(2.40%)
ULTA,Ulta Beauty,0.05%,659.03,3.67,(0.56%)
ROL,"Rollins, Inc.",0.05%,60.07,0.61,(1.03%)
EXR,Extra Space Storage,0.05%,135.99,2.11,(1.57%)
EME,"EMCOR Group, Inc.",0.04%,628.72,-22.25,(-3.42%)
KHC,Kraft Heinz,0.04%,23.48,0.46,(2.02%)
DOV,Dover Corporation,0.04%,202.25,2.87,(1.44%)
BRO,Brown & Brown,0.04%,81.03,2.22,(2.82%)
NRG,NRG Energy,0.04%,143.53,-5.38,(-3.61%)
NTRS,Northern Trust,0.04%,145.2,2.57,(1.81%)
TSCO,Tractor Supply,0.04%,51.95,2.06,(4.13%)
TPR,"Tapestry, Inc.",0.04%,134.02,3.05,(2.33%)
BIIB,Biogen,0.04%,185.27,-1.64,(-0.88%)
CHTR,Charter Communications,0.04%,209.91,3.55,(1.72%)
CBOE,Cboe Global Markets,0.04%,259.55,4.39,(1.72%)
ATO,Atmos Energy,0.04%,167.78,1.63,(0.98%)
AEE,Ameren,0.04%,100.1,1.03,(1.04%)
LEN,Lennar,0.04%,109.16,5.23,(5.04%)
DTE,DTE Energy,0.04%,129.66,1.4,(1.09%)
WRB,W. R. Berkley Corporation,0.04%,70.34,1.84,(2.69%)
CFG,Citizens Financial Group,0.04%,62.12,1.13,(1.85%)
CSGP,CoStar Group,0.04%,62.86,1.2,(1.94%)
EFX,Equifax,0.04%,217.48,3.98,(1.87%)
HAL,Halliburton,0.04%,31.53,1.15,(3.79%)
DXCM,Dexcom,0.04%,67.82,-2.28,(-3.26%)
FSLR,First Solar,0.04%,245.86,4.74,(1.97%)
DLTR,Dollar Tree,0.04%,131.91,0.35,(0.27%)
AVB,AvalonBay Communities,0.04%,184.82,5.32,(2.96%)
BR,Broadridge Financial Solutions,0.04%,223.05,3.57,(1.63%)
IRM,Iron Mountain,0.04%,87.9,0.85,(0.97%)
CINF,Cincinnati Financial,0.04%,165.86,2.82,(1.73%)
FE,FirstEnergy,0.04%,44.74,0.18,(0.41%)
PPL,PPL Corporation,0.04%,34.91,0.47,(1.37%)
STZ,Constellation Brands,0.04%,147.66,7.17,(5.11%)
STE,Steris,0.04%,261.59,2.39,(0.92%)
RF,Regions Financial Corporation,0.04%,29.25,0.79,(2.76%)
TDY,Teledyne Technologies,0.04%,545.81,14.32,(2.70%)
ES,Eversource Energy,0.04%,67.41,1.79,(2.73%)
AWK,American Water Works,0.04%,129.38,2.11,(1.66%)
VLTO,Veralto,0.04%,101.62,1.31,(1.31%)
STLD,Steel Dynamics,0.04%,172.37,4.54,(2.70%)
LULU,Lululemon Athletica,0.04%,214.52,2.8,(1.32%)
OMC,Omnicom Group,0.04%,78.95,1.36,(1.76%)
CNP,CenterPoint Energy,0.04%,37.87,0.12,(0.33%)
LDOS,Leidos,0.04%,192.53,-4.09,(-2.08%)
EXE,Expand Energy,0.04%,103.07,-3.59,(-3.37%)
HUBB,Hubbell Incorporated,0.04%,457.18,-11.02,(-2.35%)
ON,ON Semiconductor,0.04%,60.32,-1.57,(-2.54%)
EQR,Equity Residential,0.04%,63.34,1.4,(2.25%)
PHM,PulteGroup,0.04%,122.69,5.4,(4.61%)
PPG,PPG Industries,0.04%,106.53,2.63,(2.53%)
WSM,Williams-Sonoma,0.04%,199.47,7.63,(3.98%)
WAT,Waters Corporation,0.04%,398.9,-0.51,(-0.13%)
TROW,T. Rowe Price,0.04%,108.8,2.8,(2.64%)
KEY,KeyCorp,0.04%,21.74,0.43,(2.04%)
GIS,General Mills,0.04%,43.93,0.98,(2.29%)
DRI,Darden Restaurants,0.04%,203.45,3.68,(1.84%)
JBL,Jabil,0.04%,217.31,-7.14,(-3.18%)
CNC,Centene Corporation,0.04%,47.08,1.31,(2.86%)
CPAY,Corpay,0.04%,329.61,8.99,(2.80%)
VRSN,Verisign,0.04%,246.39,2.61,(1.07%)
EIX,Edison International,0.04%,59.27,0.81,(1.39%)
RL,Ralph Lauren Corporation,0.04%,368.9,7.96,(2.21%)
SW,Smurfit WestRock,0.04%,42.82,3.18,(8.01%)
DVN,Devon Energy,0.04%,35.62,1.15,(3.33%)
LUV,Southwest Airlines,0.04%,43.2,0.56,(1.32%)
IP,International Paper,0.04%,41.63,2.06,(5.22%)
L,Loews Corporation,0.03%,105.95,0.49,(0.47%)
CMS,CMS Energy,0.03%,70.29,0.73,(1.05%)
NTAP,NetApp,0.03%,107.01,2.7,(2.59%)
EXPD,Expeditors International,0.03%,157.86,0.95,(0.61%)
LH,LabCorp,0.03%,255.02,1.29,(0.51%)
INCY,Incyte,0.03%,106.69,-3.88,(-3.51%)
PTC,PTC Inc.,0.03%,173.87,-0.7,(-0.40%)
PODD,Insulet Corporation,0.03%,293.56,-5.62,(-1.88%)
CHD,Church & Dwight,0.03%,85.9,2.02,(2.41%)
TPL,Texas Pacific Land Corporation,0.03%,295.92,14.53,(5.16%)
TSN,Tyson Foods,0.03%,57.76,1.56,(2.78%)
PFG,Principal Financial Group,0.03%,92.24,1.36,(1.49%)
NVR,"NVR, Inc.",0.03%,7307.51,161.06,(2.25%)
HPQ,HP Inc.,0.03%,21.59,0.5,(2.36%)
CHRW,C.H. Robinson,0.03%,167.68,0.95,(0.57%)
TYL,Tyler Technologies,0.03%,460.12,11.88,(2.65%)
DGX,Quest Diagnostics,0.03%,177.97,-0.17,(-0.10%)
AMCR,Amcor,0.03%,8.57,0.16,(1.96%)
NI,NiSource,0.03%,41.65,0.11,(0.25%)
WST,West Pharmaceutical Services,0.03%,273.93,-4.51,(-1.62%)
JBHT,J.B. Hunt,0.03%,205.99,2.17,(1.06%)
SBAC,SBA Communications,0.03%,182.63,1.21,(0.66%)
CTRA,Coterra,0.03%,25.29,0.0,(0.01%)
PKG,Packaging Corporation of America,0.03%,212.82,6.01,(2.91%)
TRMB,Trimble Inc.,0.03%,79.8,-0.39,(-0.48%)
BG,Bunge Global,0.03%,97.65,5.06,(5.47%)
Q,Qnity Electronics,0.03%,90.12,-0.19,(-0.21%)
GPN,Global Payments,0.03%,79.49,1.99,(2.57%)
ZBH,Zimmer Biomet,0.03%,94.77,2.1,(2.26%)
APTV,Aptiv,0.03%,86.47,4.32,(5.26%)
SNA,Snap-on,0.03%,358.35,5.77,(1.64%)
ALB,Albemarle Corporation,0.03%,156.02,-5.55,(-3.43%)
DD,DuPont,0.03%,43.82,0.59,(1.36%)
DOW,Dow Inc.,0.03%,25.8,1.0,(4.01%)
TTD,"The Trade Desk, Inc.",0.03%,37.72,-0.93,(-2.42%)
LII,Lennox International,0.03%,517.61,12.64,(2.50%)
MKC,McCormick & Company,0.03%,66.86,1.49,(2.29%)
IT,Gartner,0.03%,247.45,1.78,(0.72%)
FTV,Fortive,0.03%,55.64,1.5,(2.77%)
GPC,Genuine Parts Company,0.03%,126.52,3.96,(3.23%)
SMCI,Supermicro,0.03%,29.43,-0.58,(-1.93%)
IFF,International Flavors & Fragrances,0.03%,68.54,1.24,(1.84%)
WY,Weyerhaeuser,0.03%,24.08,0.9,(3.90%)
CDW,CDW,0.03%,131.28,1.74,(1.34%)
EVRG,Evergy,0.03%,73.25,0.74,(1.02%)
LNT,Alliant Energy,0.03%,65.43,0.83,(1.28%)
HOLX,Hologic,0.03%,74.97,0.01,(0.01%)
PNR,Pentair,0.03%,101.98,1.91,(1.91%)
ESS,Essex Property Trust,0.03%,258.18,7.12,(2.84%)
GEN,Gen Digital,0.03%,26.63,0.52,(1.97%)
COO,Cooper Companies (The),0.03%,83.66,-0.25,(-0.29%)
INVH,Invitation Homes,0.03%,26.63,0.21,(0.81%)
MAA,Mid-America Apartment Communities,0.03%,138.67,3.69,(2.73%)
TXT,Textron,0.03%,91.98,3.4,(3.84%)
J,Jacobs Solutions,0.03%,136.86,0.06,(0.05%)
FOX,Fox Corporation (Class B),0.03%,67.93,0.86,(1.28%)
FOXA,Fox Corporation (Class A),0.03%,75.81,0.78,(1.04%)
FFIV,"F5, Inc.",0.03%,271.89,3.97,(1.48%)
