Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.68%,4.54,(2.45%)
AAPL,Apple Inc.,11.59%,2.11,(0.80%)
MSFT,Microsoft,8.85%,4.57,(1.15%)
AMZN,Amazon,6.56%,4.71,(2.34%)
GOOGL,Alphabet Inc. (Class A),5.65%,2.25,(0.75%)
GOOG,Alphabet Inc. (Class C),5.29%,2.0,(0.66%)
META,Meta Platforms,4.80%,0.13,(0.02%)
AVGO,Broadcom Inc.,4.74%,4.33,(1.30%)
TSLA,"Tesla, Inc.",4.63%,4.53,(1.10%)
WMT,Walmart,3.01%,-1.74,(-1.35%)
ASML,ASML Holding,1.69%,50.38,(3.55%)
MU,Micron Technology,1.43%,27.61,(6.91%)
COST,Costco,1.33%,0.08,(0.01%)
PLTR,Palantir Technologies,0.99%,6.23,(4.68%)
AMD,Advanced Micro Devices Inc.,0.98%,-0.55,(-0.27%)
NFLX,Netflix,0.97%,0.77,(1.01%)
CSCO,Cisco,0.92%,1.31,(1.71%)
LRCX,Lam Research,0.91%,9.1,(3.86%)
AMAT,Applied Materials,0.88%,13.37,(3.72%)
TMUS,T-Mobile US,0.70%,-5.45,(-2.48%)
INTC,Intel,0.69%,0.39,(0.84%)
LIN,Linde plc,0.68%,4.9,(1.02%)
PEP,PepsiCo,0.66%,1.65,(1.02%)
AMGN,Amgen,0.61%,4.83,(1.29%)
TXN,Texas Instruments,0.60%,-2.62,(-1.16%)
KLAC,KLA Corporation,0.58%,29.87,(2.03%)
GILD,Gilead Sciences,0.57%,-1.74,(-1.12%)
ISRG,Intuitive Surgical,0.53%,6.93,(1.41%)
ADI,Analog Devices,0.51%,10.94,(3.24%)
SHOP,Shopify,0.48%,9.3,(8.19%)
QCOM,Qualcomm,0.46%,1.22,(0.85%)
HON,Honeywell,0.45%,-2.34,(-0.96%)
PDD,PDD Holdings,0.44%,1.38,(1.35%)
ARM,Arm Holdings,0.41%,2.73,(2.15%)
BKNG,Booking Holdings,0.41%,116.34,(2.81%)
APP,Applovin Corp,0.40%,26.25,(6.97%)
PANW,Palo Alto Networks,0.37%,-10.05,(-6.14%)
VRTX,Vertex Pharmaceuticals,0.35%,-7.19,(-1.51%)
CMCSA,Comcast,0.34%,-0.04,(-0.11%)
INTU,Intuit,0.33%,17.33,(4.57%)
SBUX,Starbucks,0.33%,0.71,(0.74%)
CEG,Constellation Energy,0.32%,-5.78,(-1.91%)
ADBE,Adobe Inc.,0.32%,0.36,(0.14%)
CRWD,CrowdStrike,0.31%,5.24,(1.27%)
WDC,Western Digital,0.31%,19.97,(7.03%)
MELI,MercadoLibre,0.30%,26.83,(1.36%)
MAR,Marriott International,0.28%,-0.25,(-0.07%)
STX,Seagate Technology Holdings,0.28%,13.82,(3.32%)
ADP,ADP,0.26%,3.96,(1.86%)
SNPS,Synopsys,0.25%,23.78,(5.64%)
CDNS,Cadence Design Systems,0.25%,26.09,(9.20%)
REGN,Regeneron Pharmaceuticals,0.25%,-0.37,(-0.05%)
MNST,Monster Beverage,0.24%,0.86,(1.04%)
ORLY,O'Reilly Automotive,0.23%,0.69,(0.74%)
CTAS,Cintas,0.23%,-0.6,(-0.31%)
CSX,CSX Corporation,0.23%,0.22,(0.54%)
MDLZ,Mondelez International,0.23%,-0.13,(-0.21%)
ABNB,Airbnb,0.22%,1.08,(0.87%)
DASH,DoorDash,0.22%,10.42,(6.42%)
WBD,Warner Bros. Discovery,0.21%,0.13,(0.43%)
AEP,American Electric Power,0.21%,-1.85,(-1.42%)
MRVL,Marvell Technology,0.20%,0.62,(0.78%)
PCAR,Paccar,0.20%,0.1,(0.08%)
ROST,Ross Stores,0.19%,0.99,(0.50%)
BKR,Baker Hughes,0.18%,1.68,(2.81%)
NXPI,NXP Semiconductors,0.18%,-3.91,(-1.60%)
FTNT,Fortinet,0.18%,-0.55,(-0.67%)
