Symbol,Name,Weight,Chg,% Chg
ADP,ADP,0.25%,0.61,(0.29%)
SNPS,Synopsys,0.25%,13.21,(3.20%)
CDNS,Cadence Design Systems,0.24%,5.6,(1.95%)
REGN,Regeneron Pharmaceuticals,0.24%,11.08,(1.49%)
MRVL,Marvell Technology,0.24%,3.44,(3.92%)
CTAS,Cintas,0.23%,-1.13,(-0.58%)
ABNB,Airbnb,0.23%,1.91,(1.51%)
ORLY,O'Reilly Automotive,0.23%,-1.22,(-1.33%)
MNST,Monster Beverage,0.23%,0.02,(0.02%)
CSX,CSX Corporation,0.22%,0.48,(1.21%)
MDLZ,Mondelez International,0.22%,2.21,(4.03%)
DASH,DoorDash,0.22%,6.67,(4.13%)
AEP,American Electric Power,0.22%,0.71,(0.53%)
WBD,Warner Bros. Discovery,0.21%,0.36,(1.34%)
ROST,Ross Stores,0.20%,1.66,(0.80%)
FTNT,Fortinet,0.19%,1.07,(1.28%)
PCAR,Paccar,0.18%,0.06,(0.05%)
BKR,Baker Hughes,0.16%,0.25,(0.47%)
MPWR,Monolithic Power Systems,0.16%,26.92,(2.56%)
ADSK,Autodesk,0.16%,-1.55,(-0.62%)
FAST,Fastenal,0.16%,0.2,(0.45%)
FANG,Diamondback Energy,0.16%,0.56,(0.31%)
EXC,Exelon,0.16%,0.31,(0.63%)
XEL,Xcel Energy,0.15%,-0.26,(-0.32%)
EA,Electronic Arts,0.15%,0.98,(0.49%)
MSTR,MicroStrategy Inc.,0.15%,7.87,(5.64%)
NXPI,NXP Semiconductors,0.15%,1.08,(0.57%)
IDXX,Idexx Laboratories,0.14%,9.06,(1.58%)
FER,Ferrovial SE,0.14%,1.31,(2.07%)
CCEP,Coca-Cola Europacific Partners,0.14%,0.3,(0.30%)
DDOG,Datadog,0.13%,1.67,(1.35%)
TRI,Thomson Reuters Corporation,0.13%,-0.66,(-0.68%)
ALNY,Alnylam Pharmaceuticals,0.13%,3.29,(1.05%)
PYPL,PayPal,0.13%,0.68,(1.51%)
AXON,Axon Enterprise Inc.,0.12%,-5.68,(-1.15%)
TTWO,Take-Two Interactive,0.12%,-0.1,(-0.05%)
ODFL,Old Dominion Freight Line,0.11%,1.17,(0.65%)
KDP,Keurig Dr Pepper,0.11%,0.18,(0.67%)
ROP,Roper Technologies,0.11%,0.94,(0.27%)
WDAY,"Workday, Inc.",0.11%,-0.33,(-0.25%)
MCHP,Microchip Technology,0.10%,1.94,(3.13%)
PAYX,Paychex,0.10%,0.42,(0.45%)
GEHC,GE HealthCare,0.10%,1.17,(1.65%)
CPRT,Copart,0.10%,-0.4,(-1.16%)
INSM,Insmed Incorporated,0.09%,4.02,(2.88%)
CTSH,Cognizant,0.09%,0.71,(1.17%)
VRSK,Verisk,0.09%,3.42,(1.70%)
CHTR,Charter Communications,0.08%,1.07,(0.49%)
KHC,Kraft Heinz,0.08%,0.16,(0.69%)
DXCM,DexCom,0.08%,1.84,(2.86%)
ZS,Zscaler,0.07%,-0.83,(-0.54%)
TEAM,Atlassian,0.06%,0.55,(0.72%)
CSGP,CoStar Group,0.06%,0.16,(0.36%)
