Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.38%,4.28,(2.38%)
AAPL,Apple Inc.,6.11%,2.91,(1.16%)
MSFT,Microsoft,4.89%,4.15,(1.05%)
AMZN,Amazon,3.73%,3.43,(1.65%)
GOOGL,Alphabet Inc. (Class A),3.14%,2.94,(0.97%)
GOOG,Alphabet Inc. (Class C),2.92%,2.51,(0.83%)
META,Meta Platforms,2.61%,12.57,(2.05%)
AVGO,Broadcom,2.55%,5.31,(1.65%)
TSLA,"Tesla, Inc.",2.46%,6.52,(1.67%)
BRK.B,Berkshire Hathaway,1.75%,2.24,(0.46%)
WMT,Walmart,1.64%,-1.21,(-0.96%)
LLY,Lilly (Eli),1.45%,-0.59,(-0.06%)
JPM,JPMorgan Chase,1.27%,2.62,(0.92%)
XOM,ExxonMobil,1.08%,1.0,(0.64%)
V,Visa Inc.,0.98%,2.19,(0.71%)
JNJ,Johnson & Johnson,0.96%,1.01,(0.42%)
MU,Micron Technology,0.83%,19.29,(4.53%)
MA,Mastercard,0.74%,7.48,(1.50%)
ORCL,Oracle Corporation,0.74%,0.35,(0.23%)
COST,Costco,0.73%,-7.43,(-0.74%)
NFLX,Netflix,0.66%,-0.31,(-0.33%)
ABBV,AbbVie,0.64%,1.81,(0.83%)
CVX,Chevron Corporation,0.64%,0.59,(0.30%)
PLTR,Palantir Technologies,0.60%,2.23,(1.48%)
PG,Procter & Gamble,0.58%,1.08,(0.72%)
HD,Home Depot (The),0.56%,4.03,(1.19%)
BAC,Bank of America,0.56%,0.45,(0.97%)
KO,Coca-Cola Company (The),0.55%,0.57,(0.74%)
CAT,Caterpillar Inc.,0.54%,6.3,(0.91%)
AMD,Advanced Micro Devices,0.53%,4.75,(2.46%)
GE,GE Aerospace,0.52%,4.03,(1.34%)
CSCO,Cisco,0.51%,0.72,(0.91%)
MRK,Merck & Co.,0.47%,-0.51,(-0.44%)
RTX,RTX Corporation,0.46%,1.09,(0.54%)
AMAT,Applied Materials,0.45%,4.41,(1.29%)
PM,Philip Morris International,0.45%,0.91,(0.52%)
LRCX,Lam Research,0.45%,5.35,(2.52%)
UNH,UnitedHealth Group,0.43%,4.76,(1.69%)
MS,Morgan Stanley,0.41%,1.19,(0.77%)
TMUS,T-Mobile US,0.39%,-3.18,(-1.46%)
GS,Goldman Sachs,0.39%,12.88,(1.65%)
IBM,IBM,0.39%,4.89,(1.99%)
INTC,Intel,0.39%,1.37,(3.00%)
MCD,McDonald's,0.38%,1.07,(0.33%)
WFC,Wells Fargo,0.38%,1.41,(1.90%)
LIN,Linde plc,0.38%,2.81,(0.57%)
GEV,GE Vernova,0.37%,20.45,(2.54%)
PEP,PepsiCo,0.36%,-1.66,(-1.04%)
VZ,Verizon,0.36%,-0.21,(-0.41%)
AXP,American Express,0.34%,-1.26,(-0.42%)
AMGN,Amgen,0.33%,0.17,(0.05%)
T,AT&T,0.32%,0.03,(0.09%)
NEE,NextEra Energy,0.32%,0.09,(0.09%)
ABT,Abbott Laboratories,0.31%,1.49,(1.38%)
KLAC,KLA Corporation,0.31%,20.79,(1.47%)
C,Citigroup,0.31%,1.78,(1.68%)
CRM,Salesforce,0.30%,5.21,(2.70%)
GILD,Gilead Sciences,0.30%,-0.37,(-0.25%)
TXN,Texas Instruments,0.29%,4.49,(2.35%)
DIS,Walt Disney Company (The),0.29%,-0.3,(-0.30%)
TMO,Thermo Fisher Scientific,0.29%,4.68,(1.01%)
TJX,TJX Companies,0.28%,0.34,(0.22%)
ISRG,Intuitive Surgical,0.28%,9.56,(2.02%)
ANET,Arista Networks,0.28%,1.87,(1.40%)
BA,Boeing,0.28%,3.95,(1.88%)
APH,Amphenol,0.28%,2.5,(1.86%)
SCHW,Charles Schwab Corporation,0.27%,0.45,(0.49%)
DE,Deere & Company,0.26%,-3.19,(-0.55%)
UBER,Uber,0.25%,1.45,(1.98%)
APP,AppLovin Corporation,0.25%,-5.03,(-1.10%)
ADI,Analog Devices,0.25%,6.87,(2.24%)
PFE,Pfizer,0.25%,0.03,(0.09%)
HON,Honeywell,0.25%,0.94,(0.40%)
COP,ConocoPhillips,0.24%,-0.36,(-0.30%)
LMT,Lockheed Martin,0.24%,-2.62,(-0.41%)
WELL,Welltower,0.24%,2.26,(1.09%)
BLK,BlackRock,0.24%,15.93,(1.72%)
UNP,Union Pacific Corporation,0.24%,0.94,(0.39%)
