Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.27%,-1.2,(-0.65%)
AAPL,Apple Inc.,6.12%,1.09,(0.43%)
MSFT,Microsoft,4.88%,-0.23,(-0.06%)
AMZN,Amazon,3.79%,3.4,(1.61%)
GOOGL,Alphabet Inc. (Class A),3.20%,5.54,(1.81%)
GOOG,Alphabet Inc. (Class C),2.97%,5.18,(1.70%)
META,Meta Platforms,2.59%,-4.43,(-0.71%)
AVGO,Broadcom,2.50%,-3.44,(-1.06%)
TSLA,"Tesla, Inc.",2.46%,3.63,(0.92%)
BRK.B,Berkshire Hathaway,1.75%,0.44,(0.09%)
WMT,Walmart,1.64%,-0.96,(-0.77%)
LLY,Lilly (Eli),1.36%,-59.12,(-5.98%)
JPM,JPMorgan Chase,1.27%,1.04,(0.36%)
XOM,ExxonMobil,1.09%,1.52,(0.97%)
V,Visa Inc.,0.98%,-1.4,(-0.45%)
JNJ,Johnson & Johnson,0.95%,-4.45,(-1.83%)
MU,Micron Technology,0.86%,22.29,(5.05%)
MA,Mastercard,0.74%,-1.21,(-0.24%)
ORCL,Oracle Corporation,0.73%,-1.39,(-0.89%)
COST,Costco,0.73%,-5.25,(-0.52%)
NFLX,Netflix,0.65%,-0.81,(-0.86%)
CVX,Chevron Corporation,0.64%,1.22,(0.62%)
ABBV,AbbVie,0.64%,-1.55,(-0.70%)
PLTR,Palantir Technologies,0.61%,2.2,(1.44%)
PG,Procter & Gamble,0.58%,-0.63,(-0.41%)
BAC,Bank of America,0.56%,0.33,(0.70%)
HD,Home Depot (The),0.56%,-1.17,(-0.34%)
KO,Coca-Cola Company (The),0.55%,-0.27,(-0.35%)
CAT,Caterpillar Inc.,0.54%,2.12,(0.30%)
AMD,Advanced Micro Devices,0.53%,-0.55,(-0.28%)
GE,GE Aerospace,0.52%,-1.25,(-0.41%)
CSCO,Cisco,0.52%,0.49,(0.62%)
MRK,Merck & Co.,0.47%,0.32,(0.28%)
LRCX,Lam Research,0.47%,7.63,(3.48%)
AMAT,Applied Materials,0.46%,7.23,(2.09%)
RTX,RTX Corporation,0.45%,-3.31,(-1.61%)
PM,Philip Morris International,0.44%,-0.97,(-0.55%)
UNH,UnitedHealth Group,0.43%,1.38,(0.49%)
MS,Morgan Stanley,0.41%,3.31,(2.12%)
IBM,IBM,0.40%,7.06,(2.83%)
GS,Goldman Sachs,0.39%,13.73,(1.73%)
TMUS,T-Mobile US,0.39%,-0.62,(-0.29%)
WFC,Wells Fargo,0.39%,0.63,(0.83%)
MCD,McDonald's,0.38%,0.56,(0.17%)
LIN,Linde plc,0.38%,-4.41,(-0.89%)
GEV,GE Vernova,0.37%,15.66,(1.89%)
INTC,Intel,0.36%,-1.64,(-3.58%)
PEP,PepsiCo,0.35%,-1.27,(-0.80%)
VZ,Verizon,0.35%,-0.45,(-0.89%)
AXP,American Express,0.34%,3.3,(1.10%)
AMGN,Amgen,0.32%,-3.25,(-0.89%)
T,AT&T,0.32%,0.16,(0.58%)
KLAC,KLA Corporation,0.32%,47.33,(3.29%)
NEE,NextEra Energy,0.32%,-0.03,(-0.03%)
ABT,Abbott Laboratories,0.32%,0.95,(0.87%)
C,Citigroup,0.31%,0.48,(0.45%)
CRM,Salesforce,0.30%,-2.94,(-1.48%)
GILD,Gilead Sciences,0.29%,-0.8,(-0.55%)
DIS,Walt Disney Company (The),0.29%,1.77,(1.79%)
TXN,Texas Instruments,0.29%,0.17,(0.09%)
TMO,Thermo Fisher Scientific,0.29%,4.6,(0.98%)
TJX,TJX Companies,0.28%,-0.62,(-0.40%)
ISRG,Intuitive Surgical,0.28%,-0.32,(-0.07%)
ANET,Arista Networks,0.28%,-1.79,(-1.33%)
APH,Amphenol,0.27%,-1.26,(-0.92%)
BA,Boeing,0.27%,-3.09,(-1.45%)
SCHW,Charles Schwab Corporation,0.27%,0.42,(0.45%)
UBER,Uber,0.26%,3.23,(4.33%)
PFE,Pfizer,0.26%,0.88,(3.29%)
DE,Deere & Company,0.25%,2.01,(0.35%)
APP,AppLovin Corporation,0.25%,4.35,(0.96%)
ADI,Analog Devices,0.25%,3.03,(0.98%)
BLK,BlackRock,0.25%,28.65,(3.04%)
COP,ConocoPhillips,0.25%,1.71,(1.41%)
WELL,Welltower,0.24%,3.19,(1.52%)
